0	Index      	Bounty	 *	Score 	Summary	Detail	
1	15244 64641	3	 * 	310.83	橙3易伤3伤害3时间2暴击	18a时间2加一38a伤害49暴击5雷电6核78a易伤8a序列升级
2	11221 31463	3	 * 	302.86	橙4易伤3时间2伤害1暴击1卖塔	147时间2卖塔347a易伤47序列升级5赏金邻近67伤害8核9暴击
3	15244 62261	3	   	290.47	橙2易伤3伤害3时间2暴击2雷电	17a时间2加一39a伤害47暴击57雷电6核7a序列升级8a易伤
4	15452 42622	10	 * 	289.35	橙4易伤3时间2伤害	168时间2加一3最后敌人48伤害578a易伤8序列升级9核
5	25348 42316	2	 * 	288.89	橙5易伤3伤害	17敌人爆炸2加一3579a易伤457伤害57序列升级6核8雷电
6	25348 42632	2	   	288.30	橙4易伤3伤害1时间1攻速	17敌人爆炸2加一357a易伤457伤害57序列升级6核8攻速9时间
7	11221 31466	3	   	286.53	橙3易伤3时间2伤害2暴击1卖塔	147时间2卖塔347易伤47序列升级5赏金邻近67伤害8核9a暴击
8	25348 42313	2	   	285.60	橙4易伤3伤害1等级	17敌人爆炸2加一3579易伤457伤害57序列升级6核8雷电a等级
9	11221 31425	3	   	282.82	橙3易伤3时间2伤害1等级1卖塔	147时间2卖塔347易伤47序列升级5赏金邻近67伤害8核9双倍矿a等级
10	15134 22463	4	   	282.12	橙3易伤3伤害3时间1卖塔	178时间2加一3卖塔47a易伤57a伤害6核7a序列升级9a掉矿
11	25348 42634	2	   	281.91	橙3易伤3伤害1等级1时间1攻速	17敌人爆炸2加一357易伤457伤害57序列升级6核8攻速9时间a等级
12	12226 36122	1	 * 	281.32	橙4易伤3时间2攻速	168时间289a易伤3最后敌人4雷电58攻速7核8序列升级
