0	Index      	Bounty	 *	Score 	Summary	Detail	
1	22342 35351	8	 * 	285.49	DCR|3VULN|3DMG|2DUR|1TLV	1RMIN|28DUR|3TLV|478VULN|568DMG|8BPWR|9RCR|aLWND
2	22342 35352	8	   	285.49	DCR|3VULN|3DMG|2DUR|1TLV	1RMIN|28DUR|3TLV|478VULN|568DMG|8BPWR|9RCR|aRPLT
3	22342 35353	8	   	285.39	DCR|3VULN|3DMG|2DUR|1TLV	1RMIN|28DUR|3TLV|478VULN|568DMG|8BPWR|9RCR|aBBNT
4	22623 36221	4	 * 	272.09	DCR|4VULN|2DUR|1DMG|1CDMG	1RMIN|23DUR|4CDMG|569aVULN|7DMG|8RCR
5	22342 33361	10	 * 	271.80	DCR|2VULN|3DMG|3DUR|1TLV	1RMIN|278DUR|3TLV|48VULN|568DMG|8BPWR|9FEWX|aRCR
6	22342 13326	8	   	271.80	DCR|2VULN|3DMG|3DUR|1TLV	1RMIN|278DUR|3TLV|48VULN|58aDMG|6RCVC|8BPWR|9RCR
7	22342 13356	9	   	271.80	DCR|2VULN|3DMG|3DUR|1TLV	1RMIN|278DUR|3TLV|48VULN|58aDMG|6RCVC|8BPWR|9RCR
8	22346 34123	7	 * 	271.62	DCR|4VULN|3DUR|3TLV|1SELL	1RMIN|278DUR|378TLV|4789VULN|5BELT|6SELL|78BPWR|aRCR
9	22242 35153	10	   	269.24	DCR|3VULN|3DMG|2DUR	1RMIN|29DUR|38CGEN|479VULN|569DMG|9BPWR|aRCR
10	33633 62432	10	 * 	269.23	DCR|4VULN|3DUR|2AART	17MLV|23AART|479DUR|5678VULN|7BPWR|aRCR
11	22341 65221	6	   	268.27	DCR|4VULN|2DUR|1TLV|1CDMG	1RMIN|25DUR|3TLV|479aVULN|6CDMG|8RCR
12	34612 63221	7	   	268.27	DCR|4VULN|2DUR|1TLV|1CDMG	1MLV|269aVULN|37DUR|4CDMG|5TLV|8RCR
13	16631 25221	6	 * 	268.08	DCR|5VULN|1TLV|1CDMG|1ASPD	15BEXP|2CDMG|3TLV|4579aVULN|5BPWR|6ASPD|8RCR
14	22333 61631	10	   	268.05	DCR|4VULN|3DUR|1TLV	1RMIN|247DUR|3TLV|57CGEN|6789VULN|7BPWR|aRCR
15	22351 61631	10	   	268.05	DCR|4VULN|3DUR|1TLV	1RMIN|257DUR|3TLV|47CGEN|6789VULN|7BPWR|aRCR
16	22623 36226	4	   	265.70	DCR|3VULN|2DUR|1DMG|1TLV|1CDMG	1RMIN|23DUR|4CDMG|569VULN|7DMG|8RCR|aTLV
17	22325 11143	4	 * 	264.27	DCR|3VULN|2DUR|2TLV|1DMG	1RMIN|27DUR|37TLV|4LHND|5LIT|678VULN|7BPWR|9RCR|aDMG
18	22335 11143	3	   	264.27	DCR|3VULN|2DUR|2TLV|1DMG	1RMIN|27DUR|37TLV|4LHND|5LIT|678VULN|7BPWR|9RCR|aDMG
19	22365 11143	4	   	264.27	DCR|3VULN|2DUR|2TLV|1DMG	1RMIN|27DUR|37TLV|4BEXP|5LIT|678VULN|7BPWR|9RCR|aDMG
20	34336 31251	9	   	263.05	DCR|3VULN|2DUR|1DMG|1TLV|1ASPD	1MLV|279VULN|3TLV|4aDUR|5ASPD|6DMG|8RCR
21	22623 45221	4	   	263.03	DCR|4VULN|2DUR|1CDMG|1ASPD	1RMIN|23DUR|4CDMG|579aVULN|6ASPD|8RCR
22	34335 23261	8	 * 	262.87	DCR|3VULN|3DUR|3TLV|1CDMG	156MLV|278VULN|378TLV|478DUR|78BPWR|9CDMG|aRCR
23	34115 25221	8	 * 	262.14	DCR|5VULN|2ASPD|1CDMG	18MLV|2589aVULN|3LHND|4CDMG|68ASPD|7RCR|8BPWR
24	16632 16221	6	 * 	261.32	DCR|4VULN|2TLV|1DMG|1CDMG	16BEXP|2CDMG|35TLV|469aVULN|6BPWR|7DMG|8RCR
25	16335 16221	6	 * 	260.89	DCR|5VULN|1DMG|1CDMG	16BEXP|2CDMG|3CGEN|4569aVULN|6BPWR|7DMG|8RCR
26	22342 53136	9	   	260.77	DCR|3VULN|1DMG|1TLV|1DUR|1CDMG|1AART	1RMIN|2DUR|3TLV|478VULN|5DMG|6AART|9CDMG|aRCR
27	22125 11143	4	   	260.55	DCR|3VULN|2DUR|1DMG|1TLV	1RMIN|27DUR|37LWND|4TLV|5LIT|678VULN|7BPWR|9RCR|aDMG
28	23625 11143	4	   	260.55	DCR|3VULN|2DUR|1DMG|1TLV	1RMIN|27LHND|37DUR|4TLV|5LIT|678VULN|7BPWR|9RCR|aDMG
29	34612 62221	6	 * 	260.00	DCR|4VULN|2CDMG|1TLV|1DUR	1MLV|269aVULN|3DUR|47CDMG|5TLV|8RCR
30	22342 13323	8	 * 	259.86	DCR|2VULN|3DUR|2DMG|2TLV	1RMIN|278DUR|3aTLV|48VULN|58DMG|6RCVC|8BPWR|9RCR
31	22342 13353	9	   	259.86	DCR|2VULN|3DUR|2DMG|2TLV	1RMIN|278DUR|3aTLV|48VULN|58DMG|6RCVC|8BPWR|9RCR
32	16631 22221	7	   	258.75	DCR|4VULN|2ASPD|1TLV|1CDMG	15BEXP|2CDMG|3TLV|459aVULN|5BPWR|67ASPD|8RCR
33	66631 22221	7	   	258.75	DCR|4VULN|2ASPD|1TLV|1CDMG	15LWND|2CDMG|3TLV|459aVULN|5BPWR|67ASPD|8RCR
34	16635 22221	7	   	258.65	DCR|4VULN|2ASPD|1TLV|1CDMG	1BEXP|2CDMG|3TLV|459aVULN|67ASPD|8RCR
35	34615 22221	7	   	258.65	DCR|4VULN|2ASPD|1DUR|1CDMG	1MLV|259aVULN|3DUR|4CDMG|67ASPD|8RCR
36	14631 25221	6	 * 	257.90	DCR|5VULN|2TLV|1ASPD|1SELL	1BEXP|2SELL|35TLV|4579aVULN|5BPWR|6ASPD|8RCR
37	65412 23221	7	 * 	257.67	DCR|5VULN|2DUR|1SELL	1LWND|2469aVULN|3SELL|57DUR|8RCR
38	16631 26221	5	   	257.60	DCR|4VULN|1DMG|1TLV|1CDMG	15BEXP|2CDMG|3TLV|459aVULN|5BPWR|6DMSP|7DMG|8RCR
39	34335 23221	8	   	257.53	DCR|3VULN|3DUR|3TLV	156MLV|278VULN|378TLV|478DUR|78BPWR|9RCR|aLIT
40	34625 23221	8	   	257.53	DCR|3VULN|3DUR|3TLV	156MLV|278VULN|378DUR|478TLV|78BPWR|9RCR|aLIT
41	22325 11145	4	   	257.43	DCR|3VULN|3DUR|2TLV	1RMIN|27aDUR|37TLV|4LHND|5LIT|678VULN|7BPWR|9RCR
42	22335 11145	3	   	257.43	DCR|3VULN|3DUR|2TLV	1RMIN|27aDUR|37TLV|4LHND|5LIT|678VULN|7BPWR|9RCR
43	16635 13221	7	   	257.08	DCR|5VULN|1TLV|1CDMG	16BEXP|2CDMG|3TLV|4569aVULN|6BPWR|7RMIN|8RCR
44	16332 65221	6	   	256.98	DCR|5VULN|1TLV|1CDMG	1BEXP|2CDMG|3CGEN|4679aVULN|5TLV|8RCR
45	16635 11221	7	   	256.98	DCR|5VULN|1TLV|1CDMG|1NUKE	16BEXP|2CDMG|3TLV|4569aVULN|6BPWR|7NUKE|8RCR
46	32346 25221	6	   	256.98	DCR|5VULN|1TLV|1CDMG	1MLV|2LWND|3TLV|4679aVULN|5CDMG|8RCR
47	34112 65221	6	   	256.98	DCR|5VULN|1TLV|1CDMG	1MLV|2679aVULN|3LHND|4CDMG|5TLV|8RCR
48	66332 25221	6	   	256.98	DCR|5VULN|1TLV|1CDMG	1LWND|2CDMG|3CGEN|4679aVULN|5TLV|8RCR
49	34232 65221	6	   	256.98	DCR|5VULN|1DUR|1CDMG	1MLV|2579aVULN|3CGEN|4DUR|6CDMG|8RCR
50	34232 65321	7	   	256.98	DCR|5VULN|1DUR|1CDMG	1MLV|2589aVULN|3CGEN|4DUR|6CDMG|7RCR
51	36223 13222	7	   	256.47	DCR|2VULN|2DMG|2DUR|1TLV|1CDMG	1MLV|26DMG|3CGEN|4CDMG|56DUR|6BPWR|7TLV|8RCR|9aVULN
52	22342 13322	8	   	256.15	DCR|2VULN|3DUR|2DMG|1TLV	1RMIN|278DUR|3TLV|48VULN|58DMG|6RCVC|8BPWR|9RCR|aCGEN
53	22342 13325	8	   	256.15	DCR|2VULN|3DUR|2DMG|1TLV	1RMIN|278DUR|3TLV|48VULN|58DMG|6RCVC|8BPWR|9RCR|aFEWX
54	22342 13351	10	   	256.15	DCR|2VULN|3DUR|2DMG|1TLV	1RMIN|278DUR|3TLV|48VULN|58DMG|6RCVC|8BPWR|9RCR|aDMSP
55	22342 13352	10	   	256.15	DCR|2VULN|3DUR|2DMG|1TLV	1RMIN|278DUR|3TLV|48VULN|58DMG|6RCVC|8BPWR|9RCR|aLWND
56	22342 13352	9	   	256.15	DCR|2VULN|3DUR|2DMG|1TLV	1RMIN|278DUR|3TLV|48VULN|58DMG|6RCVC|8BPWR|9RCR|aCGEN
57	22342 13353	10	   	256.15	DCR|2VULN|3DUR|2DMG|1TLV	1RMIN|278DUR|3TLV|48VULN|58DMG|6RCVC|8BPWR|9RCR|aFEWX
58	22342 13354	10	   	256.15	DCR|2VULN|3DUR|2DMG|1TLV	1RMIN|278DUR|3TLV|48VULN|58DMG|6RCVC|8BPWR|9RCR|aBELT
59	22342 13355	9	   	256.15	DCR|2VULN|3DUR|2DMG|1TLV	1RMIN|278DUR|3TLV|48VULN|58DMG|6RCVC|8BPWR|9RCR|aFEWX
60	22342 13355	10	   	256.15	DCR|2VULN|3DUR|2DMG|1TLV	1RMIN|278DUR|3TLV|48VULN|58DMG|6RCVC|8BPWR|9RCR|aLHND
61	22342 13321	8	   	256.05	DCR|2VULN|3DUR|2DMG|1TLV|1NUKE	1RMIN|278DUR|3TLV|48VULN|58DMG|6RCVC|8BPWR|9RCR|aNUKE
62	22342 13351	9	   	256.05	DCR|2VULN|3DUR|2DMG|1TLV|1NUKE	1RMIN|278DUR|3TLV|48VULN|58DMG|6RCVC|8BPWR|9RCR|aNUKE
