0	Index      	Bounty	 *	Score 	Summary	Detail	
1	62371 12138	3	 * 	305.10	DCR|4VULN|3DMG|3DUR	16aDMG|2MBVNT|3LWND|47aDUR|568aVULN|6aBPWR|9RCR
2	62371 22138	3	   	289.35	DCR|4VULN|3DUR|2DMG	1aDMG|2MBVNT|3LWND|47aDUR|568aVULN|9RCR|aBPWR
3	33131 46513	2	   	286.12	DCR|3VULN|2DMG|2CDMG|1TLV|1DUR|1ASPD	1ERES|25aVULN|3ASPD|4DUR|6RCR|7aDMG|8TLV|9aCDMG|aBPWR
4	62271 13237	9	   	284.33	DCR|4VULN|2DMG|2DUR	18DMG|2MBVNT|3LIT|468aVULN|58DUR|7LEGI|8BPWR|9RCR
5	62721 32461	7	   	282.56	DCR|3VULN|3DMG|3DUR	18aDMG|2MBVNT|36MLV|48aVULN|58aDUR|7RCR|8aBPWR|9RCVC
6	62371 12438	3	   	282.46	DCR|3VULN|3DMG|3DUR	16aDMG|2MBVNT|3LWND|47aDUR|56aVULN|6aBPWR|8RCVC|9RCR
7	62271 13234	9	   	277.94	DCR|3VULN|2DMG|2DUR|1TLV	18DMG|2MBVNT|3LIT|468VULN|58DUR|7LEGI|8BPWR|9RCR|aTLV
8	33541 31216	6	 * 	276.77	DCR|5VULN|1DMG|2CDMG	1ERES|2569aVULN|36CDMG|4AART|6BPWR|7RCR|8DMG
9	62241 14237	9	   	276.40	DCR|4VULN|2DMG|1DUR|2LIT	18DMG|2MBVNT|38LIT|4LWND|5DUR|678aVULN|8BPWR|9RCR
10	62371 12133	3	   	276.02	DCR|4VULN|2DMG|2DUR	16DMG|2MBVNT|3LWND|47DUR|568aVULN|6BPWR|9RCR
11	21453 23315	2	   	275.40	DCR|3VULN|2DUR|2TLV|2LIT|1CDMG|1ASPD	1aTLV|2CDMG|38aVULN|49DUR|5ASPD|6aLIT|7RCR|aBPWR
12	62271 13236	9	   	275.34	DCR|3VULN|2DMG|2DUR|1CDMG	18DMG|2MBVNT|3LIT|468VULN|58DUR|7LEGI|8BPWR|9RCR|aCDMG
