0	Index      	Bounty	 *	Score 	Summary	Detail	
1	62441 13313	5	 * 	324.74	DCR|5VULN|3DMG|3DUR	1MBVNT|2478aVULN|3BEXP|58aDUR|68aDMG|8aBPWR|9RCR
2	62441 36313	6	   	324.74	DCR|5VULN|3DMG|3DUR	1MBVNT|2468aVULN|3BEXP|58aDUR|78aDMG|8aBPWR|9RCR
3	62444 13313	4	   	324.74	DCR|5VULN|3DMG|3DUR	1MBVNT|2478aVULN|3BEXP|58aDUR|68aDMG|8aBPWR|9RCR
4	62483 13313	5	   	324.74	DCR|5VULN|3DMG|3DUR	1MBVNT|2578aVULN|3BEXP|48aDUR|68aDMG|8aBPWR|9RCR
5	62483 36313	6	   	324.74	DCR|5VULN|3DMG|3DUR	1MBVNT|2568aVULN|3BEXP|48aDUR|78aDMG|8aBPWR|9RCR
6	62484 53313	5	   	324.74	DCR|5VULN|3DMG|3DUR	1MBVNT|2678aVULN|3BEXP|48aDUR|58aDMG|8aBPWR|9RCR
7	14532 33243	5	   	308.76	DCR|4VULN|3DUR|2DMG|1ASPD|1NUKE	149DUR|249aVULN|3NUKE|49BPWR|5LIT|6ASPD|7RCR|89DMG
8	13326 34521	9	   	305.20	DCR|4VULN|3DMG|3DUR	169DUR|2ZMB|389DMG|4BELT|5679VULN|69BPWR|aRCR
9	13326 34522	10	   	305.20	DCR|4VULN|3DMG|3DUR	169DUR|2ZMB|389DMG|4BELT|5679VULN|69BPWR|aRCR
10	52524 13313	1	   	305.20	DCR|4VULN|3DMG|3DUR	178aVULN|2BEXP|3MBVNT|4RCVC|58aDUR|68aDMG|8aBPWR|9RCR
11	62421 13313	5	   	305.20	DCR|4VULN|3DMG|3DUR	1MBVNT|278aVULN|34BEXP|58aDUR|68aDMG|8aBPWR|9RCR
12	62421 36313	6	   	305.20	DCR|4VULN|3DMG|3DUR	1MBVNT|268aVULN|34BEXP|58aDUR|78aDMG|8aBPWR|9RCR
13	62424 13313	4	   	305.20	DCR|4VULN|3DMG|3DUR	1MBVNT|278aVULN|34BEXP|58aDUR|68aDMG|8aBPWR|9RCR
14	62424 13313	3	   	305.20	DCR|4VULN|3DMG|3DUR	1MBVNT|278aVULN|3BEXP|4RCVC|58aDUR|68aDMG|8aBPWR|9RCR
15	62441 11313	5	   	305.20	DCR|4VULN|3DMG|3DUR	1MBVNT|248aVULN|37BEXP|58aDUR|68aDMG|8aBPWR|9RCR
16	62441 16313	6	   	305.20	DCR|4VULN|3DMG|3DUR	1MBVNT|248aVULN|36BEXP|58aDUR|78aDMG|8aBPWR|9RCR
17	62441 36313	5	   	305.20	DCR|4VULN|3DMG|3DUR	1MBVNT|248aVULN|3BEXP|58aDUR|6RCVC|78aDMG|8aBPWR|9RCR
18	62441 46313	5	   	305.20	DCR|4VULN|3DMG|3DUR	1MBVNT|248aVULN|36BEXP|58aDUR|78aDMG|8aBPWR|9RCR
19	62444 11313	4	   	305.20	DCR|4VULN|3DMG|3DUR	1MBVNT|248aVULN|37BEXP|58aDUR|68aDMG|8aBPWR|9RCR
20	62444 36313	4	   	305.20	DCR|4VULN|3DMG|3DUR	1MBVNT|248aVULN|3BEXP|58aDUR|6RCVC|78aDMG|8aBPWR|9RCR
21	62444 46313	4	   	305.20	DCR|4VULN|3DMG|3DUR	1MBVNT|248aVULN|36BEXP|58aDUR|78aDMG|8aBPWR|9RCR
22	62483 11313	5	   	305.20	DCR|4VULN|3DMG|3DUR	1MBVNT|258aVULN|37BEXP|48aDUR|68aDMG|8aBPWR|9RCR
23	62483 16313	6	   	305.20	DCR|4VULN|3DMG|3DUR	1MBVNT|258aVULN|36BEXP|48aDUR|78aDMG|8aBPWR|9RCR
24	62483 36313	5	   	305.20	DCR|4VULN|3DMG|3DUR	1MBVNT|258aVULN|3BEXP|48aDUR|6RCVC|78aDMG|8aBPWR|9RCR
25	62483 46313	5	   	305.20	DCR|4VULN|3DMG|3DUR	1MBVNT|258aVULN|36BEXP|48aDUR|78aDMG|8aBPWR|9RCR
26	62484 51313	5	   	305.20	DCR|4VULN|3DMG|3DUR	1MBVNT|268aVULN|37BEXP|48aDUR|58aDMG|8aBPWR|9RCR
27	62484 83313	5	   	305.20	DCR|4VULN|3DMG|3DUR	1MBVNT|278aVULN|36BEXP|48aDUR|58aDMG|8aBPWR|9RCR
28	63425 13313	1	   	305.20	DCR|4VULN|3DMG|3DUR	1MBVNT|28aDUR|3BEXP|4RCVC|578aVULN|68aDMG|8aBPWR|9RCR
29	62133 15452	5	   	305.10	DCR|4VULN|3DMG|3DUR|1NUKE	1MBVNT|257aVULN|3LWND|47aDUR|67aDMG|7aBPWR|8RCR|9NUKE
30	14222 43313	6	 * 	302.80	DCR|4VULN|3DUR|3ASPD|1DMG	18aDUR|278aVULN|3RMIN|4DMG|5BEXP|68aASPD|8aBPWR|9RCR
31	13122 43313	6	   	302.80	DCR|4VULN|3DUR|3ASPD|1DMG	18aDUR|2ZMB|378aVULN|4DMG|5BEXP|68aASPD|8aBPWR|9RCR
32	14522 43313	6	   	302.70	DCR|4VULN|3DUR|3ASPD|1DMG|1NUKE	18aDUR|278aVULN|3NUKE|4DMG|5BEXP|68aASPD|8aBPWR|9RCR
33	62441 53313	6	 * 	302.17	DCR|5VULN|3DUR|3ASPD	1MBVNT|2478aVULN|3BEXP|58aDUR|68aASPD|8aBPWR|9RCR
34	62483 53313	6	   	302.17	DCR|5VULN|3DUR|3ASPD	1MBVNT|2578aVULN|3BEXP|48aDUR|68aASPD|8aBPWR|9RCR
35	14532 33241	5	   	301.77	DCR|3VULN|3DMG|3DUR|1ASPD|1NUKE	149DUR|249VULN|3NUKE|49BPWR|5LIT|6ASPD|7RCR|89aDMG
36	62133 15412	5	   	297.54	DCR|4VULN|2DMG|2DUR|2ASPD	1MBVNT|257aVULN|3aLWND|47DUR|67DMG|7aBPWR|8RCR|9aASPD
37	62134 55412	5	   	297.54	DCR|4VULN|2DMG|2DUR|2ASPD	1MBVNT|267aVULN|3aLWND|47DUR|57DMG|7aBPWR|8RCR|9aASPD
38	64343 15374	5	 * 	296.22	ACR|4VULN|3DMG|3DUR|1CDMG	1MBVNT|2RCR|378DUR|4578VULN|678DMG|78BPWR|9AART|aCDMG
39	62334 55414	6	   	296.21	DCR|3VULN|3DMG|3DUR|1CDMG	1MBVNT|279VULN|39LHND|479DUR|567DMG|79BPWR|8RCR|aCDMG
