0	Index      	 *	Score 	Summary	Detail	
1	22251 31366	 * 	240.05	橙3攻速2易伤2伤害3暴击	1双倍物品24a暴击349攻速4a序列升级5立即金币6a伤害7核8a易伤
2	22251 31561	   	227.97	橙3攻速2伤害3暴击1易伤1时间	1双倍物品248暴击348攻速48序列升级5立即金币68伤害7核9易伤a时间
3	22251 31135	 * 	223.26	橙2伤害2攻速1易伤1全技能2暴击	1双倍物品24暴击34攻速4序列升级5立即金币68伤害7核9易伤a全技能
4	22251 31562	   	219.67	橙3攻速2伤害3暴击1易伤	1双倍物品248暴击348攻速48序列升级5立即金币68伤害7核9易伤a随机矿
5	22251 31527	   	219.57	橙3攻速2伤害3暴击1易伤	1双倍物品248暴击348攻速48序列升级5立即金币68伤害7核9加一a易伤
6	22251 31563	   	219.57	橙3攻速2伤害3暴击1易伤1挖怪	1双倍物品248暴击348攻速48序列升级5立即金币68伤害7核9易伤a挖怪
7	22151 31536	 * 	218.84	橙2易伤2伤害3暴击3策反	1双倍物品248暴击348策反48序列升级5立即金币68伤害7核9a易伤
8	53324 11234	 * 	215.61	橙2全技能2伤害2攻速1易伤1时间	15伤害28全技能3额外掉落45攻速5序列升级6雷电7时间9易伤a核
9	53233 11111	 * 	213.54	橙2易伤2伤害1全技能1攻速1暴击	18伤害2全技能3雷电4敌人爆炸56易伤7攻速9暴击a核
10	22252 62322	   	212.15	橙2易伤2攻速2暴击1伤害1策反	1双倍物品24暴击34攻速4序列升级5基地爆炸6核7伤害8策反9a易伤
11	22251 31528	 * 	211.44	橙3伤害3攻速3暴击	1双倍物品248暴击348攻速48a序列升级5立即金币68a伤害7核9加一
12	22252 63112	   	210.25	橙3攻速2易伤3暴击1时间	1双倍物品24a暴击34a攻速4a序列升级5基地爆炸6核7平台8时间9a易伤
