0	Index      	Bounty	 *	Score 	Summary	Detail	
1	54624 51213	1	 * 	265.12	橙2易伤3伤害3时间1全技能	1加一2立即金币36a伤害4全技能56a时间6a序列升级7赏金塔8核9a易伤
2	54343 66122	4	 * 	258.34	橙4易伤2时间2等级	1加一2挖青369a易伤4最后敌人59时间7核89等级9序列升级
3	36142 16544	3	   	255.55	橙2易伤3伤害3时间	17a策反2加一3挖尘47a伤害567时间7a序列升级8a易伤9核
4	36342 16544	2	   	255.55	橙2易伤3伤害3时间	17a策反2加一3挖尘47a伤害567时间7a序列升级8a易伤9核
5	53142 16544	3	   	255.55	橙2易伤3伤害3时间	1加一27a策反3挖尘47a伤害567时间7a序列升级8a易伤9核
6	53342 16544	2	   	255.55	橙2易伤3伤害3时间	1加一27a策反3挖尘47a伤害567时间7a序列升级8a易伤9核
7	55451 11242	1	 * 	254.07	橙3易伤1伤害1时间1暴击1攻速	1加一236易伤4雷电5暴击7时间8伤害9攻速a核
8	36551 34423	9	 * 	252.06	橙4易伤1伤害1时间	1策反2加一3雷电4时间567a易伤8伤害9核
9	53551 34423	9	   	252.06	橙4易伤1伤害1时间	1加一2策反3雷电4时间567a易伤8伤害9核
10	26125 61132	3	 * 	252.02	橙3伤害3时间1易伤2攻速	1随机矿27攻速367时间4额外掉落567伤害67序列升级8核9雷电a易伤
11	55424 31282	1	 * 	251.66	橙4易伤3时间1卖塔	1加一237a易伤4额外掉落57a时间67a敌人爆炸7a序列升级8卖塔9核
12	26231 46723	6	 * 	250.69	橙3易伤2时间2攻速1暴击	1随机矿28攻速3基地爆炸4加一58时间689易伤7核8序列升级a暴击
13	54311 12475	10	 * 	250.55	橙3易伤2时间2暴击2雷电	1加一2挖青38a易伤45雷电6a时间7a暴击9核a序列升级
14	52162 73242	1	 * 	250.55	橙3易伤2攻速1伤害2雷电1全技能1卖塔	1加一2卖塔38攻速4全技能5伤害68a易伤78雷电8序列升级9核
15	54624 41213	1	   	249.36	橙2易伤3时间2伤害1全技能	1加一2立即金币3a伤害4全技能56a时间7赏金塔8核9a易伤a序列升级
16	25321 25252	8	 * 	249.12	橙3易伤3时间2等级	1随机矿28a时间3金币生成4平台5a等级6核79a易伤a序列升级
17	25321 25262	9	   	249.12	橙3易伤3时间2等级	1随机矿28a时间3金币生成4平台5a等级6核79a易伤a序列升级
18	54343 66121	4	   	248.92	橙3易伤3时间2等级	1加一2挖青369易伤4最后敌人59a时间7核89等级9序列升级
19	26432 36332	9	   	248.36	橙3易伤1伤害1等级1时间1攻速	1随机矿2攻速379易伤4伤害5挖尘6等级8时间a核
20	26231 46744	6	 * 	247.79	橙2易伤2伤害2时间2攻速	1随机矿28攻速3基地爆炸4加一58时间68易伤7核8序列升级9a伤害
21	31436 51321	9	   	247.35	橙3易伤2时间1暴击1全技能	1策反26时间3雷电4全技能589易伤7暴击a核
22	35621 31134	10	 * 	246.50	橙2易伤2伤害3暴击1时间	13策反23a暴击3a序列升级4雷电5低血量敌人6核7a伤害8时间9a易伤
23	26133 35524	7	   	246.45	橙2易伤2时间2攻速1伤害1等级	1随机矿29攻速39时间4加一5基地爆炸6核7等级89易伤9序列升级a伤害
24	26133 35724	8	   	246.45	橙2易伤2时间2攻速1伤害1等级	1随机矿29攻速39时间4加一5基地爆炸6核7等级89易伤9序列升级a伤害
25	26137 35424	8	   	246.35	橙2易伤2时间2攻速1伤害1等级	1随机矿29攻速39时间4加一5挖尘6核7等级89易伤9序列升级a伤害
26	31321 25252	8	   	245.41	橙3易伤3时间1等级	1a策反28a时间3金币生成4平台5等级6核79a易伤a序列升级
27	31321 25262	9	   	245.41	橙3易伤3时间1等级	1a策反28a时间3金币生成4平台5等级6核79a易伤a序列升级
28	26231 46724	6	   	245.35	橙3易伤2时间2攻速	1随机矿28攻速3基地爆炸4加一58时间689易伤7核8序列升级a雷电
29	55424 31154	1	   	245.31	橙3易伤3时间1等级	1加一237易伤4额外掉落579时间67敌人爆炸7序列升级8核a等级
30	31354 41121	8	   	245.21	橙3易伤3时间1等级	1策反257时间3金币生成4等级6核89a易伤
31	31514 41121	8	   	245.21	橙3易伤3时间1等级	1策反257时间3等级4金币生成6核89a易伤
32	36551 33423	9	 * 	244.00	橙3易伤2时间1伤害	1策反2加一3雷电47时间56a易伤8伤害9核
33	53551 33423	9	   	244.00	橙3易伤2时间1伤害	1加一2策反3雷电47时间56a易伤8伤害9核
34	54343 66124	4	   	244.00	橙3易伤2时间2等级	1加一2挖青369易伤4最后敌人59时间7核89等级9序列升级a雷电
35	54314 12475	10	   	244.00	橙3易伤2时间2暴击	1加一2挖青38a易伤4雷电5立即金币6a时间7a暴击9核a序列升级
36	55612 32313	2	   	243.91	橙3易伤3时间2雷电	1加一289时间3平台49雷电5额外掉落679易伤9序列升级a核
37	54624 71213	1	   	243.91	橙2易伤2伤害2时间2全技能	1加一2立即金币3a伤害46全技能5a时间7赏金塔8核9a易伤a序列升级
38	26125 61112	3	   	243.71	橙3伤害3时间1易伤2攻速	1随机矿27攻速367时间4额外掉落567伤害67序列升级8核9最后敌人a易伤
39	26125 61122	3	   	243.71	橙3伤害3时间1易伤2攻速	1随机矿27攻速367时间4额外掉落567伤害67序列升级8核9敌人爆炸a易伤
40	36532 34623	6	   	243.61	橙2易伤2伤害1等级1暴击1全技能	17策反2加一3雷电4全技能57易伤67伤害7序列升级8等级9暴击a核
41	53532 34623	6	   	243.61	橙2易伤2伤害1等级1暴击1全技能	1加一27策反3雷电4全技能57易伤67伤害7序列升级8等级9暴击a核
42	31436 32621	10	   	243.10	橙2易伤2时间1伤害1等级1全技能	1策反29时间3雷电4全技能58易伤6伤害7核a等级
