0	Index      	 *	Score 	Summary	Detail	
1	14221 45221	 * 	321.57	紫4易伤2等级2攻速1火球减费	1a掉矿2a攻速3678易伤4核5火球减费9a等级a序列升级
2	14222 45221	   	321.57	紫4易伤2等级2攻速1烈焰减费	1a掉矿2a攻速3678易伤4核5烈焰减费9a等级a序列升级
3	16226 22113	 * 	310.94	紫橙3易伤1等级1全技能	1掉矿2随机矿369易伤47核5最后敌人8全技能a等级
4	16121 22113	   	310.84	紫橙3易伤1等级1全技能	1掉矿2随机矿3挖青47核569易伤8全技能a等级
5	16226 22312	   	309.60	紫橙3易伤1等级	1掉矿2随机矿36a易伤47核5最后敌人8时间9等级
6	16121 22312	   	309.50	紫橙3易伤1等级	1掉矿2随机矿3挖青47核56a易伤8时间9等级
7	16321 22512	   	309.50	紫橙3易伤1等级	1掉矿2随机矿3挖尘47核56a易伤8时间9等级
8	14221 15221	   	300.42	紫3易伤2等级2攻速1火球减费	16a掉矿2a攻速378易伤4核5火球减费9a等级a序列升级
9	14222 15221	   	300.42	紫3易伤2等级2攻速1烈焰减费	16a掉矿2a攻速378易伤4核5烈焰减费9a等级a序列升级
10	16321 22312	   	299.84	紫橙3易伤1等级	1掉矿2随机矿3挖尘47核56a易伤8敌人爆炸9等级
11	15221 45221	   	295.37	紫4易伤2等级2火球减费	1a掉矿2技能3678易伤4核5a火球减费9a等级a序列升级
12	15222 45221	   	295.37	紫4易伤2等级2烈焰减费	1a掉矿2技能3678易伤4核5a烈焰减费9a等级a序列升级
13	16221 45221	   	295.37	紫4易伤2等级2火球减费	1a掉矿2随机矿3678易伤4核5a火球减费9a等级a序列升级
14	16222 45221	   	295.37	紫4易伤2等级2烈焰减费	1a掉矿2随机矿3678易伤4核5a烈焰减费9a等级a序列升级
15	34123 22663	   	295.21	紫橙2易伤1等级1烈焰减费	1低血量敌人26易伤3挖尘47核5风暴减费8金币生成9烈焰减费a等级
16	34255 32331	 * 	295.01	橙3易伤2等级2毒气减费1暴击	1低血量敌人26a易伤3加农对直升4暴击5a毒气减费7随机技能8a等级9核a序列升级
