0	Index      	 *	Score 	Summary	Detail	
1	32611 33542	 * 	392.16	橙2易伤1双倍秒伤1暴击1伤害1时间1全技能	1攻速2暴雪减费34易伤5时间6全技能7核8暴击9伤害a双倍秒伤
2	32611 33652	 * 	388.48	橙3易伤1双倍秒伤1时间1全技能	1攻速2暴雪减费348易伤5时间6全技能7核9平台a双倍秒伤
3	34611 33222	   	372.19	橙2易伤1双倍秒伤1暴击1时间1全技能	1攻速2双倍矿34易伤5时间6全技能7核8技能9暴击a双倍秒伤
4	34611 33422	   	372.19	橙2易伤1双倍秒伤1暴击1时间1全技能	1攻速2双倍矿34易伤5时间6全技能7核8策反9暴击a双倍秒伤
5	34611 33532	   	372.19	橙2易伤1双倍秒伤1暴击1时间1全技能	1攻速2双倍矿34易伤5时间6全技能7核8暴击9低血量敌人a双倍秒伤
6	32611 33222	   	372.09	橙2易伤1双倍秒伤1暴击1时间1全技能	1攻速2暴雪减费34易伤5时间6全技能7核8技能9暴击a双倍秒伤
7	32611 33422	   	372.09	橙2易伤1双倍秒伤1暴击1时间1全技能	1攻速2暴雪减费34易伤5时间6全技能7核8策反9暴击a双倍秒伤
8	32611 33532	   	372.09	橙2易伤1双倍秒伤1暴击1时间1全技能	1攻速2暴雪减费34易伤5时间6全技能7核8暴击9低血量敌人a双倍秒伤
9	34611 33522	   	372.09	橙2易伤1双倍秒伤1暴击1时间1全技能1挖怪	1攻速2双倍矿34易伤5时间6全技能7核8暴击9挖怪a双倍秒伤
10	32611 33522	   	371.99	橙2易伤1双倍秒伤1暴击1时间1全技能1挖怪	1攻速2暴雪减费34易伤5时间6全技能7核8暴击9挖怪a双倍秒伤
