0	Index      	 *	Score 	Summary	Detail	
1	54231 22622	 * 	242.81	DCR|2SPLARM|2VULN|2ASPD|1AART|1CDMG|1ZMB	18ASPD|2ZMB|3AART|48SPLARM|5CDMG|6FEWX|78VULN|8BPWR|9RCR|aBELT
2	54231 22623	   	242.81	DCR|2SPLARM|2VULN|2ASPD|1AART|1CDMG|1ZMB	18ASPD|2ZMB|3AART|48SPLARM|5CDMG|6FEWX|78VULN|8BPWR|9RCR|aLIT
3	54231 22621	   	242.71	DCR|2SPLARM|2VULN|2ASPD|1AART|1CDMG|1ZMB|1MSE	18ASPD|2ZMB|3AART|48SPLARM|5CDMG|6FEWX|78VULN|8BPWR|9RCR|aMSE
4	51233 63163	 * 	237.52	DCR|3VULN|1SPLARM|1AART|1ASPD|1DMG|1AAC	1ASPD|2AAC|3AART|4SPLARM|5RMIN|679VULN|8RCR|aDMG
5	51234 13163	   	230.48	DCR|3VULN|1SPLARM|1AART|1ASPD|1DMG|1AAC	1ASPD|2AAC|3AART|4SPLARM|579VULN|6TLV|8RCR|aDMG
6	51243 22117	 * 	229.58	DCR|2VULN|2AART|2DMG|2ASPD|1AAC	1aASPD|2AAC|38AART|4aDMG|5aVULN|6MBVNT|7RPLT|9RCR|aBPWR
7	55511 32322	 * 	226.16	DCR|3VULN|2ASPD|2CDMG|1NUKE|1DUR	19ASPD|2MLV|389VULN|4DUR|5BEXP|69CDMG|7RCR|9BPWR|aNUKE
8	51221 31416	 * 	226.11	DCR|3ASPD|2VULN|1AART|2CDMG|2ZMB|1AAC	145ASPD|2AAC|3AART|5aBPWR|6aVULN|7aZMB|8aCDMG|9RCR
9	56211 32322	   	226.06	DCR|3VULN|2ASPD|2CDMG|1NUKE|1DUR	19ASPD|2ERES|389VULN|4DUR|5BEXP|69CDMG|7RCR|9BPWR|aNUKE
10	54233 63121	 * 	223.62	DCR|1SPLARM|2VULN|1MDPS|1AART|1ASPD|1ZMB	1ASPD|2ZMB|3AART|4SPLARM|5RMIN|67VULN|8RCR|9AME|aMDPS
