0	Index      	Bounty	 *	Score 	Summary	Detail	
1	32325 28416	8	 * 	301.42	橙3易伤3伤害3暴击1等级1攻速	17a暴击27a伤害3攻速4等级5加一67a易伤7a序列升级8全技能9核
2	32465 33332	7	   	280.66	橙3易伤3伤害3暴击1等级	158暴击268伤害3等级4金币生成789易伤8序列升级a核
3	32625 33332	7	   	280.66	橙3易伤3伤害3暴击1等级	158暴击268伤害3金币生成4等级789易伤8序列升级a核
4	32325 25416	8	   	279.53	橙3易伤2伤害2暴击1等级1攻速	1a暴击2a伤害3攻速4等级5加一67a易伤8全技能9核a序列升级
5	32356 32136	10	 * 	278.04	橙3易伤2伤害2时间1暴击1攻速	1暴击24伤害3攻速568易伤79时间a核
6	33415 51221	10	   	274.00	橙3易伤2时间1伤害1等级1暴击	1暴击2雷电348易伤5伤害69时间7等级a核
7	33424 41221	10	   	274.00	橙3易伤2时间1伤害1等级1暴击	1暴击2雷电368易伤49时间5伤害7等级a核
8	33514 41221	10	   	274.00	橙3易伤2时间1伤害1等级1暴击	1暴击2雷电39时间468易伤5伤害7等级a核
9	33533 41221	10	   	274.00	橙3易伤2时间1伤害1等级1暴击	1暴击2雷电39时间4伤害568易伤7等级a核
10	32116 26632	9	 * 	273.75	橙4易伤1伤害1等级1时间1暴击	1暴击2伤害3随机矿4时间5等级689a易伤7核
11	32123 26632	9	   	273.75	橙4易伤1伤害1等级1时间1暴击	1暴击2伤害3随机矿4等级5时间689a易伤7核
12	32433 26632	9	   	273.75	橙4易伤1伤害1等级1时间1暴击	1暴击2伤害3等级4随机矿5时间689a易伤7核
13	32326 51141	2	   	273.20	橙3易伤2伤害2时间2暴击1卖塔	17暴击26伤害3赏金邻近47时间57a易伤7序列升级8卖塔9核
14	33416 51211	10	   	272.22	橙4易伤2等级2暴击1时间	19暴击2雷电3489易伤5金币生成6时间79等级9序列升级a核
15	33421 41211	10	   	272.22	橙4易伤2等级2暴击1时间	19暴击2雷电3689易伤4时间5金币生成79等级9序列升级a核
