0	Index      	Bounty	 *	Score 	Summary	Detail	
1	44213 41233	9	 * 	273.17	橙3易伤3伤害2攻速1暴击	1平台249易伤34攻速4序列升级578伤害6暴击a核
2	22645 21122	10	 * 	269.65	橙4易伤2伤害1等级	1等级2挖尘3雷电469a易伤57伤害8核
3	36241 21351	8	 * 	269.21	橙2易伤3伤害3时间1暴击	1随机矿258时间3金币生成478伤害68易伤8序列升级9暴击a核
4	64533 33131	9	 * 	268.20	橙4易伤2时间2等级1全技能	1579易伤2基地爆炸3全技能49时间69等级8额外掉落9序列升级a核
5	62216 61333	10	 * 	267.23	橙3易伤2伤害2时间1暴击	148易伤28策反3金币生成56时间78伤害8序列升级9核a暴击
6	23633 62222	7	 * 	267.23	橙3易伤2伤害3等级2雷电1全技能	156等级2平台3全技能459易伤59序列升级79雷电89伤害a核
7	23633 65222	7	   	267.23	橙3易伤2伤害3等级2雷电1全技能	156等级2平台3全技能459易伤59序列升级79伤害89雷电a核
8	56211 33342	9	   	266.89	橙3易伤2伤害2时间1暴击1卖塔	1卖塔2双倍矿389易伤48伤害5暴击6掉矿78时间8序列升级a核
9	44321 34231	6	 * 	266.87	橙3易伤2时间2攻速1伤害1全技能	1平台29a易伤3立即金币4全技能5伤害69时间79攻速8核9序列升级
10	62216 61332	10	 * 	266.81	橙3易伤3时间2伤害	148易伤28策反3金币生成56a时间78伤害8序列升级9核
11	61111 11364	8	   	266.71	橙3易伤3时间2伤害1核弹	18a易伤2金币生成3立即金币458时间6核弹78伤害8序列升级9核
12	61211 11364	8	   	266.71	橙3易伤3时间2伤害1核弹	18a易伤23金币生成458时间6核弹78伤害8序列升级9核
13	55338 44231	3	   	266.52	橙3易伤2时间2攻速1伤害1全技能1卖塔	1卖塔2加一39攻速4伤害59时间6全技能79a易伤8核9序列升级
14	55381 34231	6	   	266.52	橙3易伤2时间2攻速1伤害1全技能1卖塔	1卖塔2加一39攻速4伤害5全技能69时间79a易伤8核9序列升级
15	66633 32131	1	   	265.51	橙3易伤2时间2攻速1伤害	129易伤29序列升级39攻速4雷电57基地爆炸6核89时间a伤害
