0	Index      	 *	Score 	Summary	Detail	Bounty	
1	52411 33332	 * 	309.99	橙3易伤3伤害3等级3攻速1暴击	19a伤害29a攻速3暴击457易伤69a等级8核9a序列升级	2
2	65411 33332	   	309.99	橙3易伤3伤害3等级3攻速1暴击	19a攻速29a伤害3暴击457易伤69a等级8核9a序列升级	2
3	66411 33332	   	309.99	橙3易伤3伤害3等级3攻速1暴击	19a攻速29a伤害3暴击457易伤69a等级8核9a序列升级	1
4	14252 14332	 * 	307.46	橙4易伤3伤害3等级1暴击	1双倍矿269a易伤3暴击49a等级59a伤害7随机矿8核9a序列升级	7
5	34252 14332	   	307.46	橙4易伤3伤害3等级1暴击	1立即金币269a易伤3暴击49a等级59a伤害7随机矿8核9a序列升级	7
6	52411 33333	   	303.05	橙3易伤2等级2伤害1时间2攻速1暴击	19伤害29攻速3暴击457易伤69等级8核9序列升级a时间	2
7	65411 33333	   	303.05	橙3易伤2等级2伤害1时间2攻速1暴击	19攻速29伤害3暴击457易伤69等级8核9序列升级a时间	2
8	66411 33333	   	303.05	橙3易伤2等级2伤害1时间2攻速1暴击	19攻速29伤害3暴击457易伤69等级8核9序列升级a时间	1
9	14112 16122	 * 	294.96	橙5易伤2等级2暴击1时间	1双倍矿2567a易伤3时间4a暴击8a等级9核a序列升级	9
10	34112 16122	   	294.96	橙5易伤2等级2暴击1时间	1立即金币2567a易伤3时间4a暴击8a等级9核a序列升级	9
11	52411 33334	   	294.23	橙3易伤2等级2伤害3攻速1暴击	19伤害29a攻速3暴击457易伤69等级8核9序列升级	2
12	14252 13332	 * 	291.23	橙4易伤1等级3暴击3攻速1伤害	1双倍矿279a易伤39a暴击4等级5伤害69a攻速8核9a序列升级	5
13	34252 13332	   	291.23	橙4易伤1等级3暴击3攻速1伤害	1立即金币279a易伤39a暴击4等级5伤害69a攻速8核9a序列升级	5
14	14251 13332	 * 	288.74	橙4易伤3等级3攻速1暴击1核弹	1双倍矿279a易伤3暴击49a等级5核弹69a攻速8核9a序列升级	5
15	34251 13332	   	288.74	橙4易伤3等级3攻速1暴击1核弹	1立即金币279a易伤3暴击49a等级5核弹69a攻速8核9a序列升级	5
16	14252 14333	   	286.90	橙3易伤2等级2伤害1时间1暴击	1双倍矿269易伤3暴击49等级59伤害7随机矿8核9序列升级a时间	7
17	34252 14333	   	286.90	橙3易伤2等级2伤害1时间1暴击	1立即金币269易伤3暴击49等级59伤害7随机矿8核9序列升级a时间	7
18	52411 33335	   	286.80	橙3易伤2等级2伤害2攻速1暴击	19伤害29攻速3暴击457易伤69等级8核9序列升级a立即金币	2
19	52411 33336	   	286.70	橙3易伤2等级2伤害2攻速1暴击	19伤害29攻速3暴击457易伤69等级8核9序列升级a挖尘	2
20	65122 13422	 * 	284.09	橙3易伤3伤害2时间2攻速	19攻速249伤害34时间49序列升级5掉矿689易伤7核a全技能	8
21	52222 11338	 * 	282.51	橙3易伤3伤害3暴击1核弹	19a伤害2攻速3加一49a暴击59a易伤6核弹7核8全技能9a序列升级	6
22	52222 11338	   	282.51	橙3易伤3伤害3暴击1核弹	19a伤害2攻速3加一49a暴击59a易伤6核弹7核8全技能9a序列升级	7
23	52284 11338	   	282.51	橙3易伤3伤害3暴击1核弹	19a伤害2攻速3加一49a易伤59a暴击6核弹7核8全技能9a序列升级	6
24	52284 11338	   	282.51	橙3易伤3伤害3暴击1核弹	19a伤害2攻速3加一49a易伤59a暴击6核弹7核8全技能9a序列升级	7
25	54422 11338	   	282.51	橙3易伤3伤害3暴击1核弹	19a伤害2加一3攻速49a暴击59a易伤6核弹7核8全技能9a序列升级	6
26	54422 11338	   	282.51	橙3易伤3伤害3暴击1核弹	19a伤害2加一3攻速49a暴击59a易伤6核弹7核8全技能9a序列升级	7
