0	Index      	*	Score	Code	Var
1	12623 35613	*	226.4	橙1基础对甲2易伤1攻速1伤害1全技能1基地爆炸	1挖尘2伤害37易伤4全技能5雷电6核8攻速9基础对甲a基地爆炸
2	12623 35612	 	219.6	橙1基础对甲2易伤1伤害1攻速1全技能	1挖尘2伤害37易伤4全技能5雷电6核8攻速9基础对甲a敌人爆炸
3	12623 35611	 	215.8	橙1基础对甲2易伤1伤害1攻速1全技能	1挖尘2伤害37易伤4全技能5雷电6核8攻速9基础对甲a残血敌人
4	32136 35324	*	214.9	橙3伤害1基础对甲1攻速1基地爆炸	1最后敌人235伤害45等级5序列升级6时间7攻速8核9基础对甲a基地爆炸
5	12321 66263	 	213.0	橙1基础对甲1攻速1伤害1易伤1全技能1技能	1挖尘2伤害3残血敌人4全技能5攻速6核7时间8易伤9基础对甲a技能
6	12621 62135	*	212.3	橙3攻速2伤害2易伤1全技能	178挖尘2a伤害3a易伤4全技能59a攻速6核a序列升级
7	32221 64215	 	208.6	橙1基础对甲2伤害1攻速1全技能	1最后敌人28伤害37敌人爆炸4全技能5攻速6核a基础对甲
8	32421 65232	 	208.1	橙2伤害2攻速2易伤1全技能1基地爆炸	1最后敌人28伤害3基地爆炸4全技能57攻速6核9a易伤
9	32136 35323	 	208.1	橙3伤害1基础对甲1攻速	1最后敌人235伤害45等级5序列升级6时间7攻速8核9基础对甲a随机矿
10	32136 35326	 	208.1	橙3伤害1基础对甲1攻速	1最后敌人235伤害45等级5序列升级6时间7攻速8核9基础对甲a敌人爆炸
11	11112 14133	*	207.5	橙2基础对甲2伤害1易伤1基地爆炸2时间	17挖尘2金币生成37伤害4基地爆炸5a时间67基础对甲7序列升级8易伤9核
12	31116 14131	 	207.3	橙2基础对甲2伤害1易伤1基地爆炸	17最后敌人2金币生成37伤害4基地爆炸5时间67基础对甲7序列升级8易伤9敌人爆炸a核
13	12623 35631	 	206.4	橙2伤害2攻速2易伤1全技能	19挖尘29伤害37易伤4全技能5雷电6核89攻速9序列升级a双倍矿
14	12623 35632	 	206.4	橙2攻速2伤害2易伤1全技能	19挖尘29伤害37易伤4全技能5雷电6核89攻速9序列升级a时间
15	32221 65215	 	206.3	橙1基础对甲2伤害1攻速1全技能	17最后敌人28伤害3敌人爆炸4全技能5攻速6核a基础对甲
16	11112 14135	 	206.2	橙2基础对甲2伤害1易伤1基地爆炸	17挖尘2金币生成37伤害4基地爆炸5时间67基础对甲7序列升级8易伤9核a立即金币
17	36311 32121	*	205.4	橙1基础对甲2攻速1伤害1基地爆炸	1最后敌人2矿等38攻速4基地爆炸5随机矿6敌人爆炸7核9基础对甲a伤害
18	12623 35633	 	205.0	橙2伤害2攻速2易伤1全技能	19挖尘29伤害37易伤4全技能5雷电6核89攻速9序列升级a金币生成
19	15112 14133	 	204.6	橙2基础对甲2伤害1易伤1基地爆炸2时间	17挖尘2掉矿37伤害4基地爆炸5a时间67基础对甲7序列升级8易伤9核
20	11112 14134	 	204.5	橙2基础对甲2伤害1易伤1基地爆炸	17挖尘2金币生成37伤害4基地爆炸5时间67基础对甲7序列升级8易伤9核a最后敌人
21	36116 14131	 	204.4	橙2基础对甲2伤害1易伤1基地爆炸	17最后敌人2矿等37伤害4基地爆炸5时间67基础对甲7序列升级8易伤9敌人爆炸a核
22	36316 14131	*	204.4	橙2基础对甲2攻速1易伤1基地爆炸	17最后敌人2矿等37攻速4基地爆炸5时间67基础对甲7序列升级8易伤9敌人爆炸a核
23	11112 14131	 	204.1	橙2基础对甲2伤害1易伤1基地爆炸	17挖尘2金币生成37伤害4基地爆炸5时间67基础对甲7序列升级8易伤9核a双倍秒伤
24	11112 14136	 	204.0	橙2基础对甲2伤害1易伤1基地爆炸	17a挖尘2金币生成37伤害4基地爆炸5时间67基础对甲7序列升级8易伤9核
25	11112 14132	 	204.0	橙2基础对甲2伤害1易伤1基地爆炸	17挖尘2金币生成37伤害4基地爆炸5时间67基础对甲7序列升级8易伤9核a额外掉落
26	32136 35322	 	203.8	橙3伤害1基础对甲1攻速	1最后敌人235伤害45等级5序列升级6时间7攻速8核9基础对甲
27	32136 35321	 	203.8	橙3伤害1基础对甲1攻速	1最后敌人235伤害45等级5序列升级6时间7攻速8核9基础对甲a掉矿
28	32126 15121	 	203.7	橙1基础对甲2伤害1攻速1技能	1最后敌人23伤害4敌人爆炸5残血敌人6核7掉矿8技能9基础对甲a攻速
29	36311 11121	 	203.7	橙1基础对甲2攻速1伤害1基地爆炸	1最后敌人2矿等38攻速4基地爆炸5随机矿6核7残血敌人9基础对甲a伤害
30	32126 13121	 	203.7	橙1基础对甲2伤害1攻速1技能	1最后敌人23伤害4敌人爆炸5残血敌人6核7等级8技能9基础对甲a攻速
31	15112 14135	 	203.3	橙2基础对甲2伤害1易伤1基地爆炸	17挖尘2掉矿37伤害4基地爆炸5时间67基础对甲7序列升级8易伤9核a立即金币
32	36311 16121	 	203.2	橙1基础对甲2攻速1伤害1基地爆炸	1最后敌人2矿等38攻速4基地爆炸5随机矿6核7挖青9基础对甲a伤害
33	31116 14336	*	202.5	橙2基础对甲2伤害2基地爆炸	17最后敌人28金币生成37伤害49基地爆炸5时间67基础对甲7序列升级a核
