0	Index      	 *	Score 	Summary	Detail	Bounty	
1	52511 13363	 * 	289.13	橙4易伤3时间1等级3攻速	178攻速257时间3平台4678易伤78序列升级9等级a核	3
2	52531 13363	   	289.13	橙4易伤3时间1等级3攻速	178攻速257时间3平台4678易伤78序列升级9等级a核	5
3	52531 13363	   	289.13	橙4易伤3时间1等级3攻速	178攻速257时间3平台4678易伤78序列升级9等级a核	4
4	34431 35322	 * 	279.46	橙3易伤3伤害3暴击1时间1全技能	167暴击2全技能3平台478伤害578易伤78序列升级9时间a核	4
5	36131 55322	   	279.46	橙3易伤3伤害3暴击1时间1全技能	127暴击3全技能4平台578伤害678易伤78序列升级9时间a核	2
6	52361 32215	 * 	268.91	橙2易伤2伤害1等级2攻速1时间1暴击1全技能	16攻速2时间35易伤46伤害6序列升级7全技能8暴击9核a等级	2
7	52211 62215	 * 	268.07	橙3易伤1等级1伤害1时间1暴击1全技能	1攻速2伤害356易伤4时间7全技能8暴击9核a等级	1
8	52132 36233	   	267.98	橙3易伤3时间1等级3攻速	137攻速237时间37序列升级4挖尘5低血量敌人679易伤8核a等级	2
9	52134 36233	   	267.98	橙3易伤3时间1等级3攻速	137攻速237时间37序列升级4挖尘5最后敌人679易伤8核a等级	2
10	55132 36233	   	267.98	橙3易伤3时间1等级3攻速	137攻速237时间37序列升级4挖尘5低血量敌人679易伤8核a等级	1
11	46112 33342	 * 	266.67	橙3易伤2等级2伤害1全技能	17等级236最后敌人47伤害57a易伤7序列升级8全技能9核	2
12	51331 62361	 * 	266.11	橙4易伤2等级2攻速1全技能	18攻速2挖尘3468易伤58等级7全技能8序列升级9核a敌人爆炸	2
13	51331 62363	   	266.01	橙4易伤2等级2攻速1全技能	18攻速2a挖尘3468易伤58等级7全技能8序列升级9核	2
14	52211 32215	 * 	265.90	橙2易伤2时间1等级1伤害2攻速1暴击1全技能	16攻速2伤害35易伤46时间6序列升级7全技能8暴击9核a等级	1
15	23211 32235	   	265.35	橙4易伤3时间1等级	13低血量敌人2569易伤467时间6序列升级8等级a核	1
16	42611 11212	 * 	263.31	橙3易伤2等级3时间	19等级247时间359易伤6赏金塔89矿等9序列升级a核	5
17	42611 41212	   	263.31	橙3易伤2等级3时间	19等级247时间359易伤6赏金邻近89矿等9序列升级a核	5
18	34431 35332	   	263.21	橙3易伤3伤害3暴击1全技能	167暴击2全技能3平台478伤害578易伤78序列升级9基地爆炸a核	4
19	36131 55332	   	263.21	橙3易伤3伤害3暴击1全技能	127暴击3全技能4平台578伤害678易伤78序列升级9基地爆炸a核	2
20	42222 36261	 * 	263.15	橙2易伤2等级2伤害2时间	17等级27时间3随机矿4敌人爆炸5基地爆炸67伤害7序列升级89易伤a核	4
21	42236 21124	   	263.15	橙2易伤2等级2伤害2时间	1a等级24时间3随机矿5a伤害6额外掉落7双倍矿8a易伤9核a序列升级	10
22	42236 23124	   	263.15	橙2易伤2等级2伤害2时间	1a等级24时间37随机矿5a伤害6额外掉落8a易伤9核a序列升级	10
