0	Index      	Bounty	 *	Score 	Summary	Detail	
1	56322 11121	3	 * 	288.32	橙2易伤3伤害2等级2时间1全技能1卖塔	1卖塔2额外掉落35a伤害45时间5a序列升级6核7a易伤8a等级9全技能
2	21322 26356	7	 * 	282.66	橙4易伤3等级3暴击1时间	178暴击2478易伤34掉矿478序列升级5矿等678等级9时间a核
3	26222 52741	6	   	282.41	橙4易伤3等级3暴击2攻速1卖塔	18a暴击24攻速348a易伤48a序列升级58a等级6卖塔7加一9核
4	21236 25621	8	   	273.53	橙3易伤2等级2暴击1时间1全技能	1a暴击27a易伤3额外掉落4攻速5时间6a等级8核9全技能a序列升级
5	26222 43334	6	   	270.00	橙4易伤2等级2攻速1暴击	1暴击24攻速3467易伤4序列升级59等级8赏金邻近a核
6	21225 14121	3	 * 	269.04	橙3易伤2等级1伤害2暴击1全技能	1a暴击25a易伤3额外掉落4伤害6核7基地爆炸8a等级9全技能a序列升级
7	21543 22632	7	   	268.94	橙3易伤2等级1伤害2暴击1全技能	17暴击257易伤3挖青4立即金币67等级7序列升级8核9全技能a伤害
8	13621 31365	6	 * 	268.50	橙4易伤2伤害1等级1全技能	1矿等2全技能3479易伤56伤害8等级a核
9	26222 42523	9	   	267.34	橙4易伤1等级2攻速1时间1暴击	1暴击24攻速346a易伤4序列升级5等级7低血量敌人8时间9核
10	26222 22523	9	   	265.30	橙3易伤2等级2攻速1时间1暴击	1暴击24攻速34a易伤4序列升级56等级7低血量敌人8时间9核
11	26222 24522	9	   	265.30	橙3易伤2等级2攻速1时间1暴击	1暴击24攻速34a易伤4序列升级56等级7敌人爆炸8时间9核
12	26131 26241	7	 * 	265.16	橙2易伤3伤害1等级2暴击2攻速	19暴击24攻速349伤害49序列升级5矿等6等级7核89易伤a基地爆炸
13	26131 26242	7	   	265.06	橙2易伤3伤害1等级2暴击2攻速	19暴击24攻速349伤害49序列升级5矿等6等级7核89易伤a挖尘
14	26131 26243	7	   	264.92	橙2易伤3伤害1等级2暴击2攻速1卖塔	19暴击24攻速349伤害49序列升级5矿等6等级7核89易伤a卖塔
15	13622 14313	4	 * 	264.25	橙5易伤1等级2雷电1全技能	18矿等2全技能3458a易伤68雷电7核8序列升级9等级
16	21236 23621	8	 * 	263.43	橙2易伤2等级2时间2暴击1全技能	1a暴击2a易伤3额外掉落4攻速57时间6a等级8核9全技能a序列升级
17	13622 14312	4	   	262.16	橙4易伤1等级1时间2雷电1全技能	18矿等2全技能3458易伤68雷电7核8序列升级9等级a时间
18	42432 11121	1	 * 	262.03	橙2易伤2等级3时间1暴击1全技能	1额外掉落23a时间4随机矿5暴击6核7a易伤8a等级9全技能a序列升级
19	25622 11121	1	 * 	261.26	橙2易伤2等级2时间3暴击1全技能	15a暴击25时间3随机矿4额外掉落5a序列升级6核7a易伤8a等级9全技能
20	21212 43346	3	 * 	260.80	橙3易伤2时间1等级2暴击1全技能	17暴击247易伤3额外掉落57时间6平台7序列升级8核9全技能a等级
21	21543 22612	7	   	260.27	橙4易伤2等级2暴击	17暴击257a易伤3挖青4立即金币67等级7序列升级8核9策反
22	21543 22622	7	   	260.17	橙4易伤2等级2暴击	17暴击257a易伤3挖青4立即金币67等级7序列升级8核9掉矿
23	21322 26542	7	   	260.02	橙4易伤2等级2暴击1卖塔	17暴击2478易伤34掉矿47序列升级5矿等67等级9卖塔a核
24	21322 26642	8	   	260.02	橙4易伤2等级2暴击1卖塔	17暴击2478易伤34掉矿47序列升级5矿等67等级9卖塔a核
25	25213 33622	1	 * 	259.73	橙2易伤3时间1等级1伤害2暴击	1a暴击235时间4a敌人爆炸6伤害7核8等级9a易伤a序列升级
26	25243 33622	1	   	259.53	橙2易伤3时间1等级1伤害2暴击	1a暴击235时间4a挖尘6伤害7核8等级9a易伤a序列升级
27	21212 43363	3	   	259.44	橙3易伤2时间1等级2暴击	17暴击247易伤3额外掉落57时间6平台7序列升级8核9攻速a等级
28	41123 31251	1	 * 	259.21	橙2易伤2等级2时间1伤害1暴击	1额外掉落27矿等37时间48易伤5伤害67等级7序列升级9核a暴击
29	42223 31251	1	   	259.21	橙2易伤2等级2时间1伤害1暴击	1额外掉落27时间37矿等48易伤5伤害67等级7序列升级9核a暴击
30	26222 14513	9	 * 	258.52	橙4易伤1等级3攻速1暴击	1暴击249攻速347a易伤4序列升级5等级6基地爆炸8核
31	63242 12213	9	 * 	258.47	橙3易伤3伤害2时间	19a低血量敌人2策反39a易伤45时间6核7基地爆炸89a伤害9a序列升级
