0	Index      	 *	Score 	Summary	Detail	
1	31251 51111	 * 	365.38	橙橙2易伤1暴击1等级1时间	1暴击2防空对愈3随机矿49易伤5时间6等级7赏金塔8a核
2	32223 63311	 * 	358.54	橙2易伤1双倍秒伤1暴击1时间	1暴击2雷电3技能4赏金塔5策反69易伤7核8时间a双倍秒伤
3	32254 63311	   	358.54	橙2易伤1双倍秒伤1暴击1时间	1暴击2雷电3技能4策反5赏金塔69易伤7核8时间a双倍秒伤
4	33223 63311	   	358.54	橙2易伤1双倍秒伤1暴击1时间	1暴击2头目3技能4赏金塔5策反69易伤7核8时间a双倍秒伤
5	33254 63311	   	358.54	橙2易伤1双倍秒伤1暴击1时间	1暴击2头目3技能4策反5赏金塔69易伤7核8时间a双倍秒伤
6	31251 11511	   	358.44	橙2易伤1双倍秒伤1暴击1时间	1暴击2防空对愈3随机矿49易伤5时间6策反7赏金塔8核a双倍秒伤
7	31251 61511	   	358.44	橙2易伤1双倍秒伤1暴击1时间	1暴击2防空对愈3随机矿49易伤5时间6技能7赏金塔8核a双倍秒伤
8	45221 11511	   	358.34	橙2易伤1双倍秒伤1暴击1时间	1攻速2寒冰对黄39易伤4暴击5时间6策反7赏金塔8核a双倍秒伤
9	45221 21511	   	358.34	橙2易伤1双倍秒伤1暴击1时间	1攻速2寒冰对黄39易伤4暴击5时间6矿等7赏金塔8核a双倍秒伤
10	21413 25315	 * 	355.10	橙4易伤1暴击1时间1全技能	1基地爆炸2全技能3时间4挖尘5789易伤6暴击a核
11	21611 25315	   	355.10	橙4易伤1暴击1时间1全技能	1基地爆炸2全技能3789易伤4挖尘5时间6暴击a核
12	31435 12111	 * 	351.63	橙橙2易伤1暴击2时间	1暴击2防空对愈3赏金邻近49易伤5最后敌人67时间8a核
13	21453 21315	 * 	348.68	紫3易伤1双倍秒伤1全技能1时间	16基地爆炸2全技能3时间4核5雷电789易伤a双倍秒伤
14	32132 36244	 * 	344.83	橙1双倍秒伤1易伤1暴击1等级1时间1全技能	1暴击2雷电3全技能4最后敌人5等级6时间7易伤8核9额外掉落a双倍秒伤
15	33132 36244	   	344.83	橙1双倍秒伤1易伤1暴击1等级1时间1全技能	1暴击2头目3全技能4最后敌人5等级6时间7易伤8核9额外掉落a双倍秒伤
16	36324 31428	 * 	344.75	紫2易伤1双倍秒伤1暴击1等级1时间	1暴击29最后敌人3等级4时间5核68易伤7加一a双倍秒伤
17	22321 65433	   	344.69	橙2易伤1双倍秒伤1时间1全技能	1基地爆炸2矿等3时间4赏金邻近5加一68易伤7核9全技能a双倍秒伤
18	36324 31418	   	344.65	紫2易伤1双倍秒伤1暴击1等级1时间	1暴击2最后敌人3等级4时间5核68易伤7加一9火球减费a双倍秒伤
19	23321 65433	   	344.59	橙2易伤1双倍秒伤1时间1全技能	1基地爆炸2技能点3时间4赏金邻近5加一68易伤7核9全技能a双倍秒伤
20	36144 23111	   	339.28	橙橙2易伤1暴击1时间	1暴击23最后敌人4时间59易伤6赏金塔7寒冰对甲8a核
21	31251 21111	   	339.18	橙橙2易伤1暴击1时间	1暴击2防空对愈3随机矿49易伤5时间6矿等7赏金塔8a核
22	31435 13111	   	339.18	橙橙2易伤1暴击1时间	1暴击2防空对愈3赏金邻近49易伤57最后敌人6时间8a核
