0	Index      	 *	Score 	Summary	Detail	
1	11411 33221	 * 	312.82	橙2易伤2等级2雷电2矿等1攻速1卖塔	13易伤2卖塔46等级56雷电6序列升级7a矿等8攻速9核
2	11411 33225	 * 	308.09	橙2易伤2等级2雷电1矿等1攻速1卖塔	13易伤2卖塔46等级56雷电6序列升级7矿等8攻速9核a平台
3	13323 51165	 * 	307.49	橙2易伤2等级2伤害2攻速1矿等	15易伤2a等级3基地爆炸4矿等6a伤害7核8时间9a攻速a序列升级
4	13223 51165	   	307.39	橙2易伤2等级2伤害2攻速1矿等	15易伤2a等级3挖尘4矿等6a伤害7核8时间9a攻速a序列升级
5	15414 23321	 * 	301.75	橙3易伤2等级1雷电1矿等1暴击	136易伤2暴击48等级5最后敌人7雷电9核a矿等
6	13426 21413	 * 	299.93	橙2易伤2等级2雷电1矿等1攻速	18易伤26等级3最后敌人4矿等5攻速7核9a雷电
7	11411 33223	   	299.78	橙2易伤2等级2雷电1矿等1攻速1卖塔	13易伤2卖塔46等级56雷电6序列升级7矿等8攻速9核a随机矿
8	11411 33226	   	299.68	橙2易伤2等级2雷电1矿等1攻速1卖塔	13易伤2卖塔46等级56雷电6序列升级7矿等8攻速9核a加农对甲
9	15411 33321	 * 	297.84	橙3易伤2雷电2矿等1等级1暴击	136易伤2暴击4等级56雷电6序列升级7a矿等8策反9核
10	13512 86444	 * 	295.15	橙4易伤2等级1雷电1伤害	146a易伤24等级3立即金币4序列升级5加一7雷电8伤害9核
11	15411 33325	   	293.12	橙3易伤2雷电1等级1矿等1暴击	136易伤2暴击4等级56雷电6序列升级7矿等8策反9核a平台
12	13363 51263	 * 	291.74	橙2易伤2等级2雷电2伤害	15易伤2a等级3基地爆炸4掉矿6a伤害7核8导弹对黄9a雷电a序列升级
13	13263 51263	   	291.64	橙2易伤2等级2雷电2伤害	15易伤2a等级3挖尘4掉矿6a伤害7核8导弹对黄9a雷电a序列升级
14	13323 51413	   	291.12	橙3易伤2雷电1等级1矿等1伤害	158易伤2等级3基地爆炸4矿等6伤害7核9a雷电
15	13163 34334	   	289.67	橙2易伤2等级1矿等1伤害1平台2时间	17易伤27等级3平台4火球减费5高斯对黄67时间7序列升级8伤害9核a矿等
16	13426 21341	   	289.28	橙2易伤2等级1雷电1矿等1攻速	1a易伤26等级3最后敌人4矿等5攻速7核8雷电9赏金邻近
17	11414 23321	   	287.86	橙3易伤2等级1雷电1矿等1卖塔	136易伤2卖塔48等级5最后敌人7雷电9核a矿等
18	13342 61413	   	286.28	橙2易伤2等级2雷电1矿等	18易伤24等级34基地爆炸4序列升级5核弹6矿等7核9a雷电
19	13622 61413	   	286.18	橙2易伤2等级2雷电1矿等	18易伤23等级4敌人爆炸5核弹6矿等7核9a雷电
20	13323 51126	   	285.73	橙3易伤2等级1矿等1伤害	159易伤2a等级3基地爆炸4矿等6伤害7核8时间
21	13223 51126	   	285.63	橙3易伤2等级1矿等1伤害	159易伤2a等级3挖尘4矿等6伤害7核8时间
22	15411 33323	   	284.81	橙3易伤2雷电1等级1矿等1暴击	136易伤2暴击4等级56雷电6序列升级7矿等8策反9核a随机矿
23	15411 33326	   	284.71	橙3易伤2雷电1等级1矿等1暴击	136易伤2暴击4等级56雷电6序列升级7矿等8策反9核a加农对甲
