0	Index      	Bounty	 *	Score 	Summary	Detail	
1	13635 63331	10	 * 	311.84	橙4易伤3伤害2时间2暴击	19暴击259a易伤3挖青456伤害59序列升级7核89时间
2	11235 63336	9	 * 	308.77	橙3易伤3伤害3时间3暴击	159暴击2a最后敌人39a易伤456伤害59a序列升级7核89a时间
3	66226 31132	9	   	298.81	橙3易伤3伤害3时间1等级	189易伤2基地爆炸389时间4最后敌人5等级6加一789伤害89序列升级a核
4	66216 31132	9	   	298.71	橙3易伤3伤害3时间1等级	189易伤2基地爆炸389时间4挖尘5等级6加一789伤害89序列升级a核
5	13635 63331	9	   	295.24	橙3易伤3伤害2时间3暴击	19a暴击259易伤3挖青456伤害59序列升级7核89时间
6	13635 63311	10	   	290.74	橙4易伤3伤害1时间1暴击	1暴击259a易伤3挖青456伤害5序列升级7核8时间
7	13635 63332	9	   	289.20	橙3易伤3伤害2时间2暴击	19暴击259易伤3挖青456伤害59序列升级7核89时间a基地爆炸
8	13635 63332	10	   	289.20	橙3易伤3伤害2时间2暴击	19暴击259易伤3挖青456伤害59序列升级7核89时间a策反
9	13635 63333	10	   	289.20	橙3易伤3伤害2时间2暴击	19暴击259易伤3挖青456伤害59序列升级7核89时间a金币生成
10	13635 63333	9	   	289.10	橙3易伤3伤害2时间2暴击	19暴击259易伤3挖青456伤害59序列升级7核89时间a赏金塔
11	62513 13253	9	 * 	286.31	橙4易伤3时间3暴击	1589易伤2额外掉落3雷电489时间6随机矿789暴击89序列升级a核
12	11235 63333	9	   	284.68	橙2易伤3伤害2时间3暴击1等级	159暴击2最后敌人39易伤456伤害59序列升级7核89时间a等级
13	15235 63333	9	   	284.68	橙2易伤3伤害2时间3暴击1等级	159暴击2基地爆炸39易伤456伤害59序列升级7核89时间a等级
14	61216 31362	1	 * 	284.46	橙3易伤2伤害2时间2攻速	16a易伤28时间3a伤害4随机矿5全技能7a攻速9核a序列升级
