0	Index      	Bounty	 *	Score 	Summary	Detail	
1	32234 46221	9	 * 	282.82	DCR|3VULN|3DUR|2DMG|1TLV|1SELL	1SELL|267VULN|3FEWX|479DUR|57DMG|7BPWR|8TLV|aRCR
2	32112 14136	8	 * 	276.25	DCR|4VULN|2DMG|1DUR|2LIT|1SELL	1SELL|246aVULN|3aLIT|5LHND|7RCR|8DUR|9aDMG|aBPWR
3	32234 46322	10	 * 	275.98	DCR|4VULN|2DMG|2DUR|1SELL	1SELL|2678VULN|3FEWX|47DUR|57DMG|7BPWR|9BEXP|aRCR
4	42315 23335	6	 * 	271.76	DCR|4VULN|3DUR|1DMG	1RMIN|2CGEN|367DUR|4569VULN|6BPWR|8RCR|aDMG
5	52315 23335	6	   	271.76	DCR|4VULN|3DUR|1DMG	1CGEN|2RMIN|367DUR|4569VULN|6BPWR|8RCR|aDMG
6	22315 23335	6	   	271.66	DCR|4VULN|3DUR|1DMG	1ERES|2RMIN|367DUR|4569VULN|6BPWR|8RCR|aDMG
7	32234 46212	10	 * 	269.59	DCR|3VULN|2DMG|2DUR|1TLV|1SELL	1SELL|267VULN|3FEWX|47DUR|57DMG|7BPWR|8TLV|9RMIN|aRCR
8	34234 52132	3	 * 	267.95	DCR|4VULN|2DUR|2TLV|1AART|1SELL	1SELL|2DMSP|357aVULN|4aDUR|6AART|8aTLV|9RCR|aBPWR
9	42315 23332	6	   	265.35	DCR|4VULN|3DUR|1CDMG	1RMIN|2CGEN|367DUR|4569VULN|6BPWR|8RCR|aCDMG
10	51515 23332	6	   	265.35	DCR|4VULN|3DUR|1CDMG	1CGEN|2569VULN|367DUR|4RMIN|6BPWR|8RCR|aCDMG
11	52315 23332	6	   	265.35	DCR|4VULN|3DUR|1CDMG	1CGEN|2RMIN|367DUR|4569VULN|6BPWR|8RCR|aCDMG
12	51563 23332	7	   	265.35	DCR|4VULN|3DUR|1CDMG	1CGEN|2679VULN|346DUR|5RMIN|6BPWR|8RCR|aCDMG
13	22315 23332	6	   	265.25	DCR|4VULN|3DUR|1CDMG	1ERES|2RMIN|367DUR|4569VULN|6BPWR|8RCR|aCDMG
14	44315 23332	6	   	265.25	DCR|4VULN|3DUR|1CDMG	1RMIN|2ERES|367DUR|4569VULN|6BPWR|8RCR|aCDMG
15	32112 16626	6	   	264.19	DCR|4VULN|2DUR|2LIT|1ASPD|1SELL	1SELL|246aVULN|3aLIT|5LHND|7ASPD|8RCR|9aDUR|aBPWR
16	41621 12532	2	 * 	263.04	DCR|5VULN|3CDMG|1AART	1RMIN|2aLWND|3567aVULN|45aCDMG|5aBPWR|8AART|9RCR
17	12561 13432	4	   	262.84	DCR|3VULN|3DUR|2AART|1TLV	17LHND|257DUR|3aAART|478VULN|6RCR|7BPWR|9TLV
18	32111 23226	10	 * 	261.68	DCR|3VULN|2DMG|2ASPD|1AART|1SELL	1SELL|24aVULN|3LIT|5RPLT|6AART|7aASPD|8RCR|9aDMG|aBPWR
19	32262 12226	10	   	261.61	DCR|3VULN|2DUR|1DMG|2LIT|1ASPD|1SELL	1SELL|28aVULN|3FEWX|4aLIT|5DMG|6ASPD|7RCR|9aDUR|aBPWR
20	33112 12514	5	 * 	261.55	DCR|3VULN|2DMG|2DUR|1SELL	1SELL|2aDUR|3LIT|49aVULN|5aDMG|6BBNT|7RCR|8RPLT|aBPWR
21	13416 23124	8	 * 	261.54	DCR|4VULN|2DMG|1DUR	15LHND|2DMSP|345aVULN|5BPWR|6RCR|78DMG|9DUR
22	13416 23214	6	   	261.54	DCR|4VULN|2DMG|1DUR	15LHND|2DMSP|345aVULN|5BPWR|6RCR|7DUR|89DMG
23	53315 22214	6	   	261.54	DCR|4VULN|2DMG|1DUR	16CGEN|2ZMB|3DUR|456aVULN|6BPWR|7RCR|89DMG
24	53315 12214	6	   	261.44	DCR|4VULN|2DMG|1DUR	1CGEN|2ZMB|3DUR|456aVULN|7RCR|89DMG
25	23315 12214	6	   	261.34	DCR|4VULN|2DMG|1DUR	1ERES|2ZMB|3DUR|456aVULN|7RCR|89DMG
26	23315 22214	6	   	261.34	DCR|4VULN|2DMG|1DUR	16ERES|2ZMB|3DUR|456aVULN|6BPWR|7RCR|89DMG
27	12216 16323	4	 * 	260.79	DCR|2VULN|2DMG|2DUR|1TLV|1AART	1LHND|2aDUR|3LIT|4AART|5TLV|6aVULN|7ERES|8aDMG|9RCR|aBPWR
28	12222 52553	8	   	260.79	DCR|2VULN|2DMG|2DUR|1TLV|1AART	1LHND|2aDUR|3LIT|4ERES|5aVULN|6TLV|7RCR|8AART|9aDMG|aBPWR
29	13416 23411	6	   	260.20	DCR|4VULN|1DMG|1TLV|1DUR	15LHND|2DMSP|345aVULN|5BPWR|6RCR|7DUR|8TLV|9DMG
30	53315 22411	6	   	260.20	DCR|4VULN|1DMG|1TLV|1DUR	16CGEN|2ZMB|3DUR|456aVULN|6BPWR|7RCR|8TLV|9DMG
31	53315 12411	6	   	260.10	DCR|4VULN|1DMG|1TLV|1DUR	1CGEN|2ZMB|3DUR|456aVULN|7RCR|8TLV|9DMG
32	23315 12411	6	   	260.00	DCR|4VULN|1DMG|1TLV|1DUR	1ERES|2ZMB|3DUR|456aVULN|7RCR|8TLV|9DMG
33	23315 22411	6	   	260.00	DCR|4VULN|1DMG|1TLV|1DUR	16ERES|2ZMB|3DUR|456aVULN|6BPWR|7RCR|8TLV|9DMG
34	32112 14435	8	   	260.00	DCR|4VULN|2DMG|2LIT|1SELL	1SELL|246aVULN|3aLIT|5LHND|7RCR|8FEWX|9aDMG|aBPWR
35	32113 14135	7	   	260.00	DCR|4VULN|2DMG|2LIT|1SELL	1SELL|246aVULN|3aLIT|5FEWX|7RCR|8LHND|9aDMG|aBPWR
36	24641 13823	3	   	259.90	DCR|4VULN|2CDMG|1TLV|1DUR	1ERES|25CDMG|3MBVNT|4567VULN|5BPWR|8TLV|9DUR|aRCR
37	32112 14535	7	   	259.90	DCR|4VULN|2DMG|2LIT|1SELL	1SELL|246aVULN|3aLIT|5LHND|7RCR|8DUST|9aDMG|aBPWR
38	32112 14635	8	   	259.90	DCR|4VULN|2DMG|2LIT|1SELL	1SELL|246aVULN|3aLIT|5LHND|7RCR|8DUST|9aDMG|aBPWR
39	12563 36112	9	   	259.66	DCR|3VULN|2DMG|1DUR|1ASPD|1AART	19LHND|2DUR|3AART|49aVULN|5FEWX|6ASPD|79DMG|8RCR|9BPWR
40	23621 13532	1	   	259.45	DCR|4VULN|3CDMG|1DUR|1AART	15aERES|2DUR|367aVULN|45aCDMG|5aBPWR|8AART|9RCR
41	12561 13533	4	   	258.98	DCR|3VULN|3DUR|1DMG|1AART	179LHND|257DUR|3AART|479VULN|6RCR|79BPWR|8RMIN|aDMG
42	32112 24136	8	 * 	258.62	DCR|3VULN|2DMG|3LIT|1DUR|1SELL	1SELL|24aVULN|36aLIT|5LHND|7RCR|8DUR|9aDMG|aBPWR
43	53315 22224	6	   	258.54	DCR|4VULN|2DUR|1DMG	16CGEN|2ZMB|39DUR|456aVULN|6BPWR|7RCR|8DMG
44	53315 12224	6	   	258.44	DCR|4VULN|2DUR|1DMG	1CGEN|2ZMB|39DUR|456aVULN|7RCR|8DMG
45	32155 12226	10	 * 	258.43	DCR|3VULN|3DUR|2ASPD|1SELL	1SELL|28aVULN|3LIT|4RMIN|59aDUR|6aASPD|7RCR|aBPWR
46	33113 12226	10	 * 	258.43	DCR|3VULN|3DUR|2ASPD|1SELL	1SELL|29aDUR|3LIT|48aVULN|5RMIN|6aASPD|7RCR|aBPWR
47	23315 12224	6	   	258.34	DCR|4VULN|2DUR|1DMG	1ERES|2ZMB|39DUR|456aVULN|7RCR|8DMG
48	23315 22224	6	   	258.34	DCR|4VULN|2DUR|1DMG	16ERES|2ZMB|39DUR|456aVULN|6BPWR|7RCR|8DMG
