0	Index      	Bounty	 *	Score 	Summary	Detail	
1	42224 11224	2	 * 	297.26	DCR|4VULN|3DMG|3LIT|1DUR	178DMG|2RMIN|3678VULN|4TBNT|567LIT|678BPWR|9DUR|aRCR
2	42224 11224	3	   	297.26	DCR|4VULN|3DMG|3LIT|1DUR	178DMG|2RMIN|3678VULN|4TBNT|567LIT|678BPWR|9DUR|aRCR
3	43352 14212	5	 * 	295.83	DCR|3VULN|3DMG|2ASPD|2CDMG|1DUR	145DMG|29ASPD|3DUR|69aVULN|79CDMG|8RCR|9BPWR
4	43352 34212	6	   	295.83	DCR|3VULN|3DMG|2ASPD|2CDMG|1DUR	145DMG|29ASPD|3DUR|69aVULN|79CDMG|8RCR|9BPWR
5	43223 22514	8	 * 	290.59	DCR|3VULN|2DMG|2DUR|3CDMG|1ASPD	19DMG|2ASPD|359VULN|468CDMG|79DUR|9BPWR|aRCR
6	43334 24212	4	 * 	289.70	DCR|3VULN|2DMG|3ASPD|2CDMG|1DUR	19DMG|247ASPD|3DUR|59CDMG|69aVULN|8RCR|9BPWR
7	13132 56152	7	   	284.59	DCR|3VULN|2DMG|3ASPD|1DUR|2LIT	124ASPD|3aLIT|5DUR|69aVULN|7RCR|8aDMG|aBPWR
8	43336 34212	6	 * 	284.07	DCR|3VULN|2DMG|3ASPD|2DUR|1SELL	19DMG|247ASPD|39DUR|59aVULN|6SELL|8RCR|9BPWR
9	43335 24212	4	 * 	284.07	DCR|3VULN|2DMG|3ASPD|2DUR|1SELL	19DMG|247ASPD|39DUR|5SELL|69aVULN|8RCR|9BPWR
10	45414 31153	2	   	283.38	DCR|3VULN|2DMG|2DUR|1TLV|1CDMG	1aDMG|2MBVNT|37aVULN|4CDMG|5BELT|6RCR|8TLV|9aDUR|aBPWR
11	43223 56332	6	 * 	283.09	DCR|4VULN|2DUR|1DMG|1CDMG|1ASPD	1DMG|2ASPD|357aVULN|4CDMG|68DUR|9RCR
12	43223 66332	5	   	283.09	DCR|4VULN|2DUR|1DMG|1CDMG|1ASPD	1DMG|2ASPD|357aVULN|4CDMG|68DUR|9RCR
13	43322 36332	6	   	283.09	DCR|4VULN|2DUR|1DMG|1CDMG|1ASPD	1DMG|2ASPD|38DUR|4CDMG|567aVULN|9RCR
14	43152 14212	5	   	279.48	DCR|3VULN|3DMG|2ASPD|2CDMG	145DMG|29ASPD|3DUST|69aVULN|79CDMG|8RCR|9BPWR
15	43152 34212	6	   	279.48	DCR|3VULN|3DMG|2ASPD|2CDMG	145DMG|29ASPD|3DUST|69aVULN|79CDMG|8RCR|9BPWR
16	43152 35212	7	   	279.48	DCR|3VULN|3DMG|2ASPD|2CDMG	145DMG|29ASPD|3DUST|69aVULN|79CDMG|8RCR|9BPWR
17	43253 25212	7	   	279.48	DCR|3VULN|3DMG|2ASPD|2CDMG	145DMG|29ASPD|39aVULN|69CDMG|7LEGI|8RCR|9BPWR
18	12332 26443	1	 * 	277.22	DCR|5VULN|2DUR|1ASPD	1ASPD|24DUR|3LIT|5678aVULN|9RCR
19	43223 23132	5	 * 	274.82	DCR|4VULN|1DMG|2CDMG|1DUR|1ASPD	1DMG|2ASPD|356aVULN|47CDMG|8DUR|9RCR
20	12224 11224	2	 * 	274.69	DCR|4VULN|3ASPD|3LIT|1DUR	178ASPD|2RMIN|3678VULN|4TBNT|567LIT|678BPWR|9DUR|aRCR
21	12224 11224	3	   	274.69	DCR|4VULN|3ASPD|3LIT|1DUR	178ASPD|2RMIN|3678VULN|4TBNT|567LIT|678BPWR|9DUR|aRCR
22	12255 11224	2	   	274.69	DCR|4VULN|3ASPD|3LIT|1DUR	178ASPD|2RMIN|3678VULN|467LIT|5TBNT|678BPWR|9DUR|aRCR
23	12255 11224	3	   	274.69	DCR|4VULN|3ASPD|3LIT|1DUR	178ASPD|2RMIN|3678VULN|467LIT|5TBNT|678BPWR|9DUR|aRCR
24	42123 52132	1	   	273.75	DCR|4VULN|1DMG|1TLV|1DUR|1CDMG	1DMG|256aVULN|3RCVC|4TLV|7CDMG|8DUR|9RCR
25	42223 52132	1	   	273.75	DCR|4VULN|1DMG|1TLV|1DUR|1CDMG	1DMG|256aVULN|3DMSP|4TLV|7CDMG|8DUR|9RCR
26	43223 56333	6	 * 	273.68	DCR|3VULN|3DUR|1DMG|1CDMG|1ASPD	1DMG|2ASPD|357VULN|4CDMG|68aDUR|9RCR
27	43223 66333	5	   	273.68	DCR|3VULN|3DUR|1DMG|1CDMG|1ASPD	1DMG|2ASPD|357VULN|4CDMG|68aDUR|9RCR
28	43322 36333	6	   	273.68	DCR|3VULN|3DUR|1DMG|1CDMG|1ASPD	1DMG|2ASPD|38aDUR|4CDMG|567VULN|9RCR
29	43233 63152	4	   	273.66	DCR|3VULN|2DMG|2ASPD|1DUR|1CDMG	17DMG|24ASPD|35aVULN|6RCR|8DUR|9CDMG
30	13113 56152	7	 * 	273.35	DCR|3VULN|2DMG|3ASPD|3LIT	125ASPD|35aLIT|4LEGI|5aBPWR|69aVULN|7RCR|8aDMG
31	43134 24212	4	   	273.35	DCR|3VULN|2DMG|3ASPD|2CDMG	19DMG|247ASPD|3DUST|59CDMG|69aVULN|8RCR|9BPWR
32	43253 33362	9	   	273.07	DCR|3VULN|3DMG|2ASPD|1CDMG	145DMG|2aASPD|367VULN|8CDMG|9RCR
33	43335 21251	5	 * 	270.77	DCR|2VULN|3DUR|2DMG|2ASPD	18DMG|24ASPD|368DUR|5AART|78VULN|8BPWR|9ZMB|aRCR
34	43223 54332	6	 * 	270.66	DCR|3VULN|2DUR|2ASPD|1DMG|1CDMG	1DMG|27ASPD|35aVULN|4CDMG|68DUR|9RCR
35	43223 64332	5	   	270.66	DCR|3VULN|2DUR|2ASPD|1DMG|1CDMG	1DMG|27ASPD|35aVULN|4CDMG|68DUR|9RCR
36	43322 34332	6	   	270.66	DCR|3VULN|2DUR|2ASPD|1DMG|1CDMG	1DMG|27ASPD|38DUR|4CDMG|56aVULN|9RCR
37	43334 26332	4	   	270.66	DCR|3VULN|2DUR|2ASPD|1DMG|1CDMG	1DMG|24ASPD|38DUR|5CDMG|67aVULN|9RCR
38	43254 23132	4	   	269.77	DCR|3VULN|2DMG|2CDMG|1DUR|1ASPD	14DMG|2ASPD|36aVULN|57CDMG|8DUR|9RCR
39	41224 12125	1	   	269.17	DCR|3VULN|3DMG|3LIT|1ASPD	169DMG|2ASPD|39aVULN|4TBNT|569LIT|69BPWR|7RCR|8LEGI
40	43224 12125	2	   	269.17	DCR|3VULN|3DMG|3LIT|1ASPD	169DMG|2ASPD|39aVULN|4TBNT|569LIT|69BPWR|7RCR|8LEGI
41	43224 12125	3	   	269.17	DCR|3VULN|3DMG|3LIT|1ASPD	169DMG|2ASPD|39aVULN|4TBNT|569LIT|69BPWR|7RCR|8LEGI
42	43352 14213	5	   	268.92	DCR|2VULN|3DMG|2ASPD|2CDMG|1DUR	145DMG|29ASPD|3DUR|69VULN|79CDMG|8RCR|9BPWR|aBELT
43	43352 34213	6	   	268.92	DCR|2VULN|3DMG|2ASPD|2CDMG|1DUR	145DMG|29ASPD|3DUR|69VULN|79CDMG|8RCR|9BPWR|aBELT
44	42122 63143	5	 * 	268.89	DCR|3VULN|3DMG|2DUR|1SELL	17aDMG|2RMIN|3DUST|4SELL|58aVULN|6RCR|9aDUR|aBPWR
45	43352 14211	5	   	268.82	DCR|2VULN|3DMG|2ASPD|2CDMG|1DUR	145DMG|29ASPD|3DUR|69VULN|79CDMG|8RCR|9BPWR|aTBNT
46	43352 34211	6	   	268.82	DCR|2VULN|3DMG|2ASPD|2CDMG|1DUR	145DMG|29ASPD|3DUR|69VULN|79CDMG|8RCR|9BPWR|aTBNT
47	42124 26132	1	   	268.70	DCR|3VULN|2DMG|1TLV|1DUR|1CDMG	17DMG|26aVULN|3RCVC|4TLV|5CDMG|8DUR|9RCR
48	42224 26132	1	   	268.70	DCR|3VULN|2DMG|1TLV|1DUR|1CDMG	17DMG|26aVULN|3DMSP|4TLV|5CDMG|8DUR|9RCR
49	43352 21114	8	   	268.68	DCR|2VULN|3DMG|2ASPD|2CDMG|1DUR|1SELL	145DMG|29ASPD|3DUR|69CDMG|7SELL|89VULN|9BPWR|aRCR
50	15414 24155	2	 * 	268.35	DCR|5VULN|2ASPD|2CDMG	17ASPD|2MBVNT|36789VULN|47CDMG|5BELT|7BPWR|aRCR
51	13133 56152	7	   	268.34	DCR|3VULN|2DMG|3ASPD|2LIT	124ASPD|3aLIT|5BEXP|69aVULN|7RCR|8aDMG|aBPWR
52	13144 33152	6	   	268.34	DCR|3VULN|2DMG|3ASPD|2LIT	127ASPD|3aLIT|4LHND|59aVULN|6RCR|8aDMG|aBPWR
53	12332 26543	1	 * 	267.89	DCR|4VULN|2DUR|2ASPD	18ASPD|24DUR|3LIT|567aVULN|9RCR
