0	Index      	Bounty	 *	Score 	Summary	Detail	
1	42212 34522	1	 * 	321.45	DCR|4VULN|3DMG|3DUR|1TLV	18aDMG|28aDUR|3LWND|4TLV|568aVULN|7RCR|8aBPWR|9TBNT
2	43313 34522	5	   	321.45	DCR|4VULN|3DMG|3DUR|1TLV	18aDMG|268aVULN|3LWND|4TLV|58aDUR|7RCR|8aBPWR|9TBNT
3	43133 34522	5	   	305.10	DCR|4VULN|3DMG|3DUR	18aDMG|268aVULN|3ERES|4LWND|58aDUR|7RCR|8aBPWR|9TBNT
4	43333 34522	5	   	305.10	DCR|4VULN|3DMG|3DUR	18aDMG|268aVULN|3LWND|4ERES|58aDUR|7RCR|8aBPWR|9TBNT
5	43512 14321	4	   	302.43	DCR|3VULN|3DMG|3DUR|3TLV	178DMG|259VULN|378DUR|478TLV|6MBVNT|78BPWR|aRCR
6	43512 14321	3	   	302.43	DCR|3VULN|3DMG|3DUR|3TLV	178DMG|259VULN|378DUR|478TLV|6MBVNT|78BPWR|aRCR
7	44212 84311	1	 * 	300.55	DCR|5VULN|3DMG|3TLV	178DMG|2MBVNT|3LWND|478TLV|56789VULN|78BPWR|aRCR
8	44412 84311	1	   	300.55	DCR|5VULN|3DMG|3TLV	178DMG|2MBVNT|3FEWX|478TLV|56789VULN|78BPWR|aRCR
9	43313 14522	6	   	298.81	DCR|3VULN|3DMG|3DUR|1TLV	18aDMG|28aVULN|3LWND|4TLV|58aDUR|6RCVC|7RCR|8aBPWR|9TBNT
10	42232 62431	3	   	297.74	DCR|3VULN|3DMG|2DUR|2LIT|1CDMG	138DMG|23LIT|38BPWR|4BBNT|58aVULN|68DUR|7RCR|9CDMG
11	44412 54224	1	   	297.26	DCR|4VULN|3DMG|2TLV|1DUR	167DMG|2MBVNT|3FEWX|47TLV|5678VULN|67BPWR|9RCR|aDUR
12	44212 54222	1	   	294.66	DCR|4VULN|3DMG|2TLV|1CDMG	167DMG|2MBVNT|3LWND|47TLV|5678VULN|67BPWR|9RCR|aCDMG
13	44412 54222	1	   	294.66	DCR|4VULN|3DMG|2TLV|1CDMG	167DMG|2MBVNT|3FEWX|47TLV|5678VULN|67BPWR|9RCR|aCDMG
14	42212 34612	1	   	292.37	DCR|4VULN|2DMG|2DUR|1TLV	1aDMG|2aDUR|3LWND|4TLV|569aVULN|7RCR|8BBNT|aBPWR
15	43313 34612	5	   	292.37	DCR|4VULN|2DMG|2DUR|1TLV	1aDMG|269aVULN|3LWND|4TLV|5aDUR|7RCR|8BBNT|aBPWR
