0	Index      	Bounty	 *	Score 	Summary	Detail	
1	12136 22165	10	 * 	278.03	橙3易伤2等级3时间2雷电1卖塔	137时间2卖塔48a易伤5a等级6a雷电9核a序列升级
2	23123 44621	2	 * 	275.24	橙5易伤3伤害	137金币生成25678易伤457伤害57序列升级9雷电a核
3	15136 21533	8	 * 	271.70	橙3易伤3伤害3时间	19a时间23策反4随机矿59a伤害6核79a易伤8额外掉落9a序列升级
4	15236 21533	8	   	271.70	橙3易伤3伤害3时间	19a时间2策反3双倍矿4随机矿59a伤害6核79a易伤8额外掉落9a序列升级
5	14222 14236	4	 * 	267.08	橙4易伤2时间1等级2雷电	1a时间269a易伤3低血量敌人4等级5a雷电7平台8核a序列升级
6	14223 14236	5	   	267.08	橙4易伤2时间1等级2雷电	1a时间269a易伤3低血量敌人4等级5a雷电7平台8核a序列升级
7	12312 61264	7	   	265.26	橙3易伤3时间2伤害1全技能1卖塔	178时间2卖塔3金币生成489易伤5全技能68伤害8序列升级a核
8	12312 61614	9	   	265.26	橙3易伤3时间2伤害1全技能1卖塔	179时间2卖塔3金币生成489易伤5全技能69伤害9序列升级a核
9	14223 14236	6	 * 	265.04	橙3易伤2等级2时间2雷电	1a时间29a易伤3低血量敌人46等级5a雷电7平台8核a序列升级
10	12123 15236	9	 * 	264.02	橙3易伤3时间1等级1伤害1卖塔	134时间2卖塔579易伤6伤害8核a等级
11	43123 15236	9	 * 	264.02	橙3易伤3时间1等级1伤害1卖塔	1卖塔234时间579易伤6伤害8核a等级
12	12542 11224	10	 * 	262.90	橙2易伤2等级2伤害2时间1卖塔	1a时间2卖塔3平台4额外掉落58易伤6核7a伤害9a等级a序列升级
13	42342 11224	10	 * 	262.90	橙2易伤2等级2伤害2时间1卖塔	1卖塔2平台3a时间4额外掉落58易伤6核7a伤害9a等级a序列升级
14	16216 32336	1	 * 	262.17	橙3易伤3时间1等级1全技能	14a时间2全技能368易伤5雷电7等级9核
15	14623 31321	10	 * 	260.84	橙4易伤2时间2暴击2雷电	18时间2489易伤34雷电48序列升级5低血量敌人68暴击7挖青a核
16	44133 13125	8	 * 	259.44	橙2易伤3伤害2时间1等级1卖塔	1卖塔2双倍物品35a伤害4a易伤6敌人爆炸7等级8a时间9核a序列升级
17	44133 33325	6	 * 	259.44	橙2易伤3伤害2时间1等级1卖塔	1卖塔2双倍物品35a伤害4a易伤6低血量敌人7等级8a时间9核a序列升级
18	12123 15231	9	 * 	258.87	橙4易伤3时间1伤害1卖塔	134时间2卖塔579a易伤6伤害8核
19	43123 15231	9	 * 	258.87	橙4易伤3时间1伤害1卖塔	1卖塔234时间579a易伤6伤害8核
20	12123 15242	9	 * 	258.34	橙2易伤2等级3时间1伤害1卖塔	134时间2卖塔57易伤6伤害8核9a等级
21	43123 15242	9	 * 	258.34	橙2易伤2等级3时间1伤害1卖塔	1卖塔234时间57易伤6伤害8核9a等级
22	14222 15432	1	   	257.95	橙3易伤3时间1等级1暴击	136时间2金币生成4暴击569易伤6序列升级7矿等8核a等级
23	16216 32334	1	   	257.25	橙3易伤2时间1等级1全技能	14时间2全技能368易伤5雷电7等级9核a攻速
24	14323 62225	4	 * 	257.16	橙2易伤3时间2伤害1等级1核弹	18a时间2a易伤3核弹4低血量敌人5等级6核7赏金邻近9a伤害a序列升级
25	42124 11224	10	 * 	256.66	橙3易伤2等级2伤害1卖塔	1卖塔2平台3挖青48a易伤5额外掉落6核7a伤害9a等级a序列升级
26	12123 15256	9	   	255.60	橙3易伤3时间2伤害1卖塔	134时间2卖塔57a易伤6a伤害8核9a策反a序列升级
27	12123 15216	8	   	255.50	橙3易伤3时间2伤害1卖塔	134时间2卖塔57a易伤6a伤害8核9随机矿a序列升级
28	43123 15216	8	   	255.50	橙3易伤3时间2伤害1卖塔	1卖塔234时间57a易伤6a伤害8核9随机矿a序列升级
29	23116 24161	2	 * 	255.46	橙4易伤2等级2雷电	13457金币生成2457易伤457序列升级67等级89雷电a核
30	14662 32332	3	   	255.41	橙4易伤1等级1时间1全技能	1时间2568易伤3雷电4全技能7等级9核a立即金币
31	14662 32333	3	   	255.41	橙4易伤1等级1时间1全技能	1时间2568易伤3雷电4全技能7等级9核a基地爆炸
32	14662 32331	3	   	255.31	橙4易伤1等级1时间1全技能	1时间2568易伤3雷电4全技能7等级9核a挖青
33	14613 22241	2	   	254.95	橙2易伤2时间1等级1伤害2雷电1暴击	17时间27易伤3暴击4敌人爆炸57雷电6赏金邻近7序列升级8等级9核a伤害
