0	Index      	 *	Score 	Summary	Detail	Bounty	
1	12341 62132	 * 	302.69	橙3易伤2等级2伤害2时间2雷电	157易伤26等级37伤害47时间7序列升级8a雷电9核	1
2	13462 11221	 * 	299.73	橙3易伤2等级3时间1伤害2攻速	14a易伤249时间3额外掉落4a序列升级5伤害6核7a攻速8a等级	6
3	13633 24116	 * 	296.73	橙5易伤3伤害1时间1暴击	15678易伤2时间3低血量敌人456伤害56序列升级9暴击a核	5
4	12341 62133	   	296.14	橙3易伤2等级2伤害2时间	157易伤26等级37伤害47时间7序列升级8雷电9核a随机矿	1
5	12341 62136	   	296.14	橙3易伤2等级2伤害2时间	157易伤26等级37伤害47时间7序列升级8雷电9核a金币生成	1
6	12341 62131	   	296.04	橙3易伤2等级2伤害2时间	157易伤26等级37伤害47时间7序列升级8雷电9核a挖尘	1
7	12341 62134	   	296.04	橙3易伤2等级2伤害2时间	157易伤26等级37伤害47时间7序列升级8雷电9核a赏金塔	1
8	12341 62135	   	296.04	橙3易伤2等级2伤害2时间	157易伤26等级37伤害47时间7序列升级8雷电9核a掉矿	1
9	12443 32114	 * 	294.30	橙4易伤2等级2伤害1时间	1479易伤27等级3最后敌人5时间67伤害7序列升级8随机矿a核	1
10	33151 23336	 * 	294.13	橙4易伤3等级3时间	157时间2全技能3679易伤467等级67序列升级8金币生成a核	4
11	33341 23336	   	294.13	橙4易伤3等级3时间	157时间2全技能367等级4679易伤67序列升级8金币生成a核	2
12	12552 42133	   	294.13	橙4易伤3等级3时间	1458易伤2随机矿348等级48序列升级6全技能789时间a核	9
13	12562 12152	 * 	293.67	橙5易伤3等级1伤害2雷电	14579易伤2随机矿379等级6核79序列升级89雷电a伤害	6
14	13633 24362	 * 	292.55	橙4易伤3伤害3时间	1567易伤28a时间3低血量敌人456伤害56序列升级9核	5
15	14211 65231	   	292.38	橙4易伤2伤害2时间2雷电1暴击	1679易伤27矿等39伤害4暴击57时间79序列升级89雷电a核	9
16	13152 32221	 * 	292.13	橙2易伤3伤害2等级3时间	1a易伤269时间3随机矿4额外掉落56a伤害6a序列升级7核8a等级	7
17	13631 31614	   	291.30	橙4易伤2等级2时间1伤害	1789易伤27时间3低血量敌人4伤害57等级6随机矿7序列升级a核	5
18	13633 31614	   	291.30	橙4易伤2等级2时间1伤害	1789易伤27时间3低血量敌人4伤害57等级6随机矿7序列升级a核	4
19	13226 11616	 * 	289.48	橙5易伤2等级2时间	16789易伤27时间3挖尘4低血量敌人57等级7序列升级a核	4
20	13633 24363	   	288.99	橙4易伤3伤害2时间	1567易伤28时间3低血量敌人456伤害56序列升级9核a全技能	5
21	12262 41314	   	287.84	橙3易伤2等级2伤害2时间	179易伤2随机矿37伤害48时间5敌人爆炸67等级7序列升级a核	6
