0	Index      	 *	Score 	Summary	Detail	Bounty	
1	61631 31231	 * 	299.44	橙4易伤2伤害2时间1等级	18时间2458易伤38伤害6赏金塔7全技能8序列升级9核a等级	1
2	23225 23234	 * 	293.84	橙2易伤3伤害2等级2暴击1时间	1全技能28a伤害38掉矿4a暴击5时间68等级7核8a序列升级9a易伤	10
3	61611 31231	   	278.39	橙3易伤2伤害2时间1等级	18时间258易伤38伤害4双倍矿6赏金塔7全技能8序列升级9核a等级	1
4	23221 24235	   	277.49	橙2易伤3伤害2等级2暴击	1全技能28a伤害3a掉矿48暴击5加一68等级7核8a序列升级9a易伤	10
5	22718 11328	 * 	275.82	橙3易伤2伤害1等级2暴击	1全技能2加一3a伤害46a易伤5等级7攻速8核9a暴击a序列升级	7
6	23518 11328	   	275.82	橙3易伤2伤害1等级2暴击	1全技能2a伤害3加一46a易伤5等级7攻速8核9a暴击a序列升级	7
7	42111 43152	 * 	275.12	橙4易伤2等级1伤害2雷电	1挖青2a等级357a易伤4挖尘6伤害8核9a雷电a序列升级	6
8	23225 23134	   	274.73	橙2易伤3伤害1等级2暴击1时间	1全技能28a伤害3掉矿4a暴击5时间6等级7核9a易伤a序列升级	10
9	13113 62431	 * 	274.01	橙3易伤3时间2伤害	17a最后敌人2雷电37a易伤479时间5全技能6核7a序列升级8a伤害	1
10	61131 26152	 * 	273.35	橙3易伤2等级2时间2雷电	1a时间245易伤3a等级6基地爆炸7攻速8核9a雷电a序列升级	1
11	61631 31234	   	273.23	橙4易伤2伤害2时间	18时间2458易伤38伤害6赏金塔7全技能8序列升级9核a敌人爆炸	1
12	61631 31236	   	273.23	橙4易伤2伤害2时间	18时间2458易伤38伤害6赏金塔7全技能8序列升级9核a立即金币	1
13	61631 31232	   	273.13	橙4易伤2伤害2时间	18时间2458易伤38伤害6赏金塔7全技能8序列升级9核a挖青	1
14	61631 31233	   	273.13	橙4易伤2伤害2时间	18时间2458易伤38伤害6赏金塔7全技能8序列升级9核a掉矿	1
15	61131 53362	 * 	271.14	橙4易伤2等级2时间	18时间2457易伤38等级68敌人爆炸8序列升级9赏金邻近a核	1
16	33124 62132	 * 	270.98	橙4易伤1等级3雷电1伤害	1矿等246雷电3469易伤46序列升级5全技能7核8等级a伤害	8
17	61153 43264	   	270.79	橙4易伤2等级2时间1卖塔	17时间268a易伤36等级4加一5卖塔6序列升级9核	1
18	33124 62133	 * 	269.93	橙4易伤2等级3雷电	1矿等246雷电3469易伤46序列升级5全技能7核8a等级	8
