0	Index      	 *	Score 	Summary	Detail	Bounty	
1	11316 15521	 * 	292.25	橙4易伤2时间1等级2暴击1伤害	1双倍矿2457易伤37暴击67时间7序列升级8等级9伤害a核	4
2	62365 13121	 * 	287.39	橙4易伤2等级2时间2攻速	19攻速29时间3低血量敌人458a易伤6核79等级9序列升级	8
3	54112 12331	 * 	287.29	橙5易伤2伤害2暴击2攻速	12457易伤39攻速69伤害89暴击9序列升级a核	5
4	54112 42331	   	287.29	橙5易伤2伤害2暴击2攻速	12457易伤39攻速69伤害89暴击9序列升级a核	6
5	55231 12225	 * 	286.42	橙4易伤3伤害2暴击1全技能	159a易伤2雷电3a暴击46a伤害7核8全技能a序列升级	8
6	54216 31132	 * 	284.15	橙5易伤1等级1伤害1时间	12458易伤3雷电6核7伤害9时间a等级	10
7	55116 31132	   	284.15	橙5易伤1等级1伤害1时间	13458易伤2雷电6核7伤害9时间a等级	10
8	43252 33428	 * 	283.38	橙3易伤3等级3时间1伤害	1加一249易伤349等级49序列升级5随机矿6核789时间a伤害	1
9	62362 13124	   	279.56	橙3易伤2等级3时间2攻速	19攻速259时间3低血量敌人48a易伤6核79等级9序列升级	8
10	24245 32223	   	279.44	橙4易伤2等级2时间	1敌人爆炸2479易伤34等级4序列升级56时间8攻速a核	2
11	13452 42222	 * 	277.85	橙4易伤2等级2伤害	1双倍矿24等级34伤害4序列升级589a易伤6核7挖尘	8
12	13452 43222	   	277.85	橙4易伤2等级2伤害	1双倍矿24等级34伤害4序列升级589a易伤6核7加一	8
13	13262 26621	   	276.52	橙4易伤2等级1伤害2攻速	1双倍矿26等级38攻速4伤害569a易伤6序列升级7核	9
14	33114 26262	   	276.52	橙4易伤2等级1伤害2攻速	1随机矿2伤害36攻速456a易伤6序列升级7核89等级	8
15	33114 26222	   	275.85	橙5易伤1等级1伤害2攻速	1随机矿2伤害36攻速4569a易伤6序列升级7核8等级	8
16	33114 26432	   	275.85	橙5易伤1等级1伤害2攻速	1随机矿2伤害36攻速4568a易伤6序列升级7核9等级	7
17	54112 12632	   	275.74	橙5易伤1等级1伤害2攻速	12457易伤39攻速6伤害8等级a核	5
18	11266 31151	   	273.80	橙4易伤2伤害1等级2雷电	1双倍矿2458易伤34雷电4序列升级6核7a伤害9等级	8
19	11266 31251	   	273.80	橙4易伤2伤害1等级2雷电	1双倍矿2458易伤34雷电4序列升级6核7a伤害9等级	7
20	51152 23631	 * 	273.76	橙4易伤3时间1等级	1247易伤27序列升级357时间67金币生成8核9等级a雷电	1
