0	Index      	 *	Score 	Summary	Detail	Bounty	
1	11323 22146	 * 	284.56	橙4易伤3等级3时间	1立即金币2689易伤389时间4最后敌人5策反789等级89序列升级a核	10
2	32413 53136	 * 	274.10	橙3易伤2伤害1等级3雷电1时间	124雷电346易伤46序列升级56伤害7敌人爆炸8时间9等级a核	10
3	13126 52236	   	271.24	橙4易伤2等级2时间	1立即金币27时间3低血量敌人479a易伤57等级6核7序列升级8平台	3
4	13136 52236	   	271.24	橙4易伤2等级2时间	1立即金币27时间3低血量敌人479a易伤57等级6核7序列升级8平台	4
5	13126 52235	 * 	270.25	橙3易伤2等级2时间1伤害	1立即金币27时间3低血量敌人479易伤57等级6核7序列升级8平台a伤害	3
6	13136 52235	   	270.25	橙3易伤2等级2时间1伤害	1立即金币27时间3低血量敌人479易伤57等级6核7序列升级8平台a伤害	4
7	45621 42423	 * 	268.60	橙4易伤2伤害1等级1全技能	18敌人爆炸2348易伤5加一6核78伤害8序列升级9全技能a等级	1
8	46621 42423	   	268.60	橙4易伤2伤害1等级1全技能	18敌人爆炸2348易伤5加一6核78伤害8序列升级9全技能a等级	2
9	33113 16534	   	265.04	橙3易伤2等级2时间2雷电	1a雷电28时间3a等级49a易伤5立即金币6随机矿7核a序列升级	2
10	11332 65234	   	264.76	橙4易伤2等级1时间	1立即金币2458易伤3时间69等级7攻速a核	9
11	33331 66532	 * 	264.26	橙3易伤3时间1等级3雷电	19a雷电29a时间3双倍物品4立即金币5等级6核7掉矿89a易伤9a序列升级	3
12	11332 31666	 * 	264.23	橙5易伤2时间3雷电	1立即金币24579易伤37时间678雷电7序列升级a核	9
13	31334 51235	   	263.84	橙4易伤2伤害1时间2雷电	19雷电2基地爆炸3双倍物品49伤害5789易伤6核9序列升级a时间	8
14	11323 42146	   	263.51	橙3易伤3等级3时间	16立即金币289易伤389时间4最后敌人5策反789等级89序列升级a核	10
15	11321 44822	   	263.31	橙3易伤2等级3时间	1立即金币249易伤39a时间5加一6核79等级8额外掉落9序列升级	3
16	11331 44822	   	263.31	橙3易伤2等级3时间	1立即金币249易伤39a时间5加一6核79等级8额外掉落9序列升级	4
17	11332 31526	 * 	260.94	橙4易伤2时间1伤害2雷电	1立即金币2457易伤37时间67雷电7序列升级8伤害9额外掉落a核	10
18	33223 51635	   	260.91	橙3易伤3时间1等级	1雷电259时间3立即金币458易伤5序列升级6等级7攻速a核	3
19	11332 21244	   	260.33	橙4易伤2时间1等级	1立即金币2456易伤37时间8攻速9等级a核	7
20	11321 44823	   	259.75	橙3易伤2等级2时间1全技能	1立即金币249易伤39时间5加一6核79等级8额外掉落9序列升级a全技能	3
21	11331 44823	   	259.75	橙3易伤2等级2时间1全技能	1立即金币249易伤39时间5加一6核79等级8额外掉落9序列升级a全技能	4
22	11332 31141	   	259.22	橙5易伤2时间2雷电	1立即金币24579易伤37时间67雷电7序列升级8低血量敌人a核	8
23	11332 31241	   	259.22	橙5易伤2时间2雷电	1立即金币24579易伤37时间67雷电7序列升级8低血量敌人a核	7
24	11332 31241	   	259.22	橙5易伤2时间2雷电	1立即金币24579易伤37时间67雷电7序列升级8敌人爆炸a核	8
25	46321 42483	   	258.94	橙4易伤2伤害1等级	138敌人爆炸2489易伤5加一6核78伤害8序列升级a等级	3
26	46331 42483	   	258.94	橙4易伤2伤害1等级	138敌人爆炸2489易伤5加一6核78伤害8序列升级a等级	4
27	13126 52233	   	258.49	橙3易伤2等级2时间	1立即金币27时间3低血量敌人479易伤57等级6核7序列升级8平台a攻速	3
28	13136 52233	   	258.49	橙3易伤2等级2时间	1立即金币27时间3低血量敌人479易伤57等级6核7序列升级8平台a攻速	4
29	13336 52243	   	258.49	橙3易伤2等级2时间	1立即金币27时间3最后敌人479易伤57等级6核7序列升级8平台a攻速	2
30	33311 66432	 * 	258.48	橙2易伤2等级3时间3雷电	18a雷电24a时间3双倍物品58等级6核78掉矿8a序列升级9a易伤	4
31	33134 15114	   	258.41	橙3易伤1等级1伤害1时间1暴击	1雷电2时间3暴击4双倍矿59a易伤6核7伤害8等级	6
32	11321 44826	   	258.39	橙3易伤2等级2时间	1立即金币249易伤39时间5加一6核79等级8额外掉落9序列升级a攻速	3
33	11331 44826	   	258.39	橙3易伤2等级2时间	1立即金币249易伤39时间5加一6核79等级8额外掉落9序列升级a攻速	4
34	14115 52233	   	258.39	橙3易伤2等级2时间	1立即金币2挖青37等级47时间579易伤6核7序列升级8平台a攻速	1
35	11332 65134	   	258.29	橙3易伤2等级2时间	1立即金币245易伤38时间69等级7攻速a核	9
36	32413 25321	   	257.85	橙3易伤2伤害1等级3雷电	124雷电348易伤48序列升级58伤害68低血量敌人7赏金邻近9核a等级	6
37	32413 45321	   	257.85	橙3易伤2伤害1等级3雷电	124雷电348易伤48序列升级58伤害68低血量敌人7赏金邻近9核a等级	5
38	32413 56121	   	257.75	橙3易伤2伤害1等级3雷电	124雷电346易伤46序列升级56伤害7赏金邻近8低血量敌人9核a等级	6
39	33224 65233	 * 	257.58	橙3易伤2伤害2时间2雷电	1a雷电26时间3立即金币46a易伤5额外掉落6a序列升级7随机矿8核9a伤害	3
40	11313 12631	 * 	257.50	橙4易伤3暴击3雷电1时间	1立即金币279a易伤3时间4随机矿59a暴击6核89a雷电9a序列升级	9
41	45621 42434	   	257.29	橙4易伤2伤害1时间	18敌人爆炸2348易伤5加一6核78伤害8序列升级9时间a攻速	1
42	46621 42434	   	257.29	橙4易伤2伤害1时间	18敌人爆炸2348易伤5加一6核78伤害8序列升级9时间a攻速	2
43	11335 36234	   	256.45	橙4易伤2等级1时间	1立即金币2468易伤3时间5策反79等级a核	9
44	32413 16621	   	256.32	橙3易伤1等级1伤害3雷电1时间	124雷电346易伤4序列升级5伤害7赏金邻近8时间9核a等级	5
45	31334 51236	   	255.90	橙4易伤2伤害2雷电	19雷电2基地爆炸3双倍物品49伤害5789易伤6核9序列升级a攻速	8
46	15332 22243	 * 	255.82	橙2易伤3时间1等级1伤害2攻速	1立即金币24攻速347时间4序列升级5伤害68易伤9核a等级	10
47	11332 62514	   	255.47	橙3易伤2等级1伤害1时间	1立即金币245易伤3时间67等级8双倍矿9伤害a核	6
48	33223 51235	   	255.23	橙2易伤2等级3时间	1雷电259时间3立即金币45易伤5序列升级68等级7攻速a核	3
49	13336 52362	   	255.22	橙2易伤2等级2时间1伤害1全技能	1立即金币27时间3最后敌人47易伤57等级6核7序列升级8低血量敌人9伤害a全技能	2
50	13126 52162	   	255.12	橙2易伤2等级2时间1伤害1全技能	1立即金币27时间3低血量敌人47易伤57等级6核7序列升级8挖尘9伤害a全技能	3
51	13136 52162	   	255.12	橙2易伤2等级2时间1伤害1全技能	1立即金币27时间3低血量敌人47易伤57等级6核7序列升级8挖尘9伤害a全技能	4
52	62233 54111	   	255.02	橙2易伤2等级2时间1伤害1全技能	1策反25易伤36时间47等级8伤害9全技能a核	1
53	15336 13126	   	254.77	橙2易伤2等级3时间2攻速	1立即金币24攻速345时间4序列升级6核7a易伤89等级	7
