0	Index      	Bounty	 *	Score 	Summary	Detail	
1	24316 26112	10	 * 	264.47	橙3易伤2伤害2等级1暴击	18掉矿24伤害389易伤5雷电6暴击78等级8序列升级a核
2	54312 21611	9	 * 	262.76	橙3易伤3伤害1时间	1矿等245伤害38a易伤6雷电7时间9核
3	24312 21611	9	   	262.66	橙3易伤3伤害1时间	1掉矿245伤害38a易伤6雷电7时间9核
4	24312 21615	10	   	262.66	橙3易伤3伤害1时间	1掉矿245伤害38a易伤6雷电7时间9核
5	24316 31421	7	   	260.66	橙3易伤2伤害1时间1暴击	1掉矿24伤害36a易伤5雷电7核8时间9暴击
6	24362 33124	3	 * 	258.64	橙4易伤2伤害1暴击	1掉矿2a伤害3567易伤4暴击8赏金塔9核
7	24316 31253	8	   	258.01	橙3易伤2伤害1等级1攻速	1掉矿24伤害36a易伤5雷电7核8攻速9等级
8	24316 31261	10	   	258.01	橙3易伤2伤害1时间1攻速	1掉矿24伤害36a易伤5雷电7核8攻速9时间
9	24132 14143	4	 * 	257.54	橙2易伤2伤害2时间2暴击1攻速	1掉矿2a伤害3策反45暴击6核7a时间8攻速9a易伤a序列升级
10	54213 21143	2	 * 	256.57	橙2易伤2伤害3攻速1时间1暴击	1a矿等25伤害35a攻速4随机矿5a序列升级6核7暴击8时间9a易伤
11	24213 21143	2	   	256.37	橙2易伤2伤害3攻速1时间1暴击	1a掉矿25伤害35a攻速4随机矿5a序列升级6核7暴击8时间9a易伤
12	53313 52112	10	 * 	256.07	橙4易伤1伤害2暴击	18矿等2金币生成3589易伤4伤害6雷电78暴击8序列升级a核
13	53362 52112	10	   	256.07	橙4易伤1伤害2暴击	18矿等2金币生成3489易伤5伤害6雷电78暴击8序列升级a核
14	23313 52112	10	   	255.87	橙4易伤1伤害2暴击	18掉矿2金币生成3589易伤4伤害6雷电78暴击8序列升级a核
15	23153 21343	1	 * 	255.78	橙2易伤3伤害2时间1暴击	14a掉矿25时间35a伤害5a序列升级6核7暴击8敌人爆炸9a易伤
16	23153 21443	1	   	255.78	橙2易伤3伤害2时间1暴击	14a掉矿25时间35a伤害5a序列升级6核7暴击8低血量敌人9a易伤
17	23153 21243	1	   	255.68	橙2易伤3伤害2时间1暴击	14a掉矿25时间35a伤害5a序列升级6核7暴击8挖尘9a易伤
18	53312 53352	5	   	254.65	橙3易伤3伤害1等级	17矿等2金币生成379易伤457伤害6额外掉落7序列升级8核a等级
19	54312 36111	10	   	254.45	橙3易伤3伤害1等级	1矿等245伤害379易伤6核8基地爆炸a等级
20	55212 32513	9	   	253.93	橙2易伤2伤害2时间1等级1攻速	17矿等2最后敌人37时间4等级5a伤害67易伤7序列升级8攻速9核
21	55212 32513	10	   	253.93	橙2易伤2伤害2时间1等级1攻速	17矿等2最后敌人37时间4等级5a伤害67易伤7序列升级8攻速9核
22	23313 53525	5	   	253.50	橙4易伤2伤害	17掉矿2金币生成3579易伤47伤害6额外掉落7序列升级8雷电a核
23	24316 31353	8	   	253.40	橙4易伤2伤害	1掉矿24伤害369a易伤5雷电7核8最后敌人
24	24333 12154	4	   	253.03	橙2易伤3伤害2时间1攻速	1掉矿268伤害3a易伤4攻速57时间9核
25	13412 32112	9	 * 	252.21	橙2易伤3时间1伤害1等级1暴击	17敌人爆炸2矿等378时间4等级5伤害67易伤7序列升级9暴击a核
26	51412 32112	9	   	252.21	橙2易伤3时间1伤害1等级1暴击	17矿等2基地爆炸378时间4等级5伤害67易伤7序列升级9暴击a核
27	52412 32112	9	   	252.21	橙2易伤3时间1伤害1等级1暴击	17矿等2敌人爆炸378时间4等级5伤害67易伤7序列升级9暴击a核
28	55212 32112	9	   	252.21	橙2易伤3时间1伤害1等级1暴击	17矿等2最后敌人378时间4等级5伤害67易伤7序列升级9暴击a核
29	53313 54233	10	   	252.16	橙4易伤1伤害1等级	1矿等2金币生成357a易伤4伤害6雷电8等级9核
30	53313 54233	9	   	252.16	橙4易伤1伤害1等级	1矿等2金币生成357a易伤4伤害6雷电8等级9核
31	55212 32131	7	 * 	252.15	橙3易伤2时间1伤害1等级	17矿等2最后敌人37时间4等级5伤害67a易伤7序列升级8双倍物品9核
32	24226 13353	2	   	252.10	橙2易伤3伤害1等级1暴击1攻速	1掉矿24a伤害3攻速5暴击6核7等级89易伤
33	23313 54233	9	   	252.06	橙4易伤1伤害1等级	1掉矿2金币生成357a易伤4伤害6雷电8等级9核
34	23313 54233	10	   	252.06	橙4易伤1伤害1等级	1掉矿2金币生成357a易伤4伤害6雷电8等级9核
35	24362 33123	3	   	252.06	橙4易伤1伤害1暴击1攻速	1掉矿2伤害3567易伤4暴击8赏金塔9核a攻速
36	21412 52112	9	   	252.01	橙2易伤3时间1伤害1等级1暴击	17掉矿2基地爆炸378时间4等级5伤害67易伤7序列升级9暴击a核
37	22412 52112	9	   	252.01	橙2易伤3时间1伤害1等级1暴击	17掉矿2敌人爆炸378时间4等级5伤害67易伤7序列升级9暴击a核
38	54312 36111	9	   	251.85	橙3易伤3伤害1暴击	1矿等245伤害379易伤6核8基地爆炸a暴击
39	24315 33124	4	   	251.65	橙3易伤3伤害1暴击	1掉矿24a伤害367易伤5暴击8赏金塔9核
40	54312 36131	7	   	251.61	橙3易伤3伤害1暴击1卖塔	1矿等245伤害379易伤6核8卖塔a暴击
41	24132 14143	5	   	251.23	橙2易伤2伤害2时间1暴击1攻速	1掉矿2a伤害35策反4暴击6核7a时间8攻速9a易伤a序列升级
42	24133 63143	7	   	251.13	橙2易伤2伤害2时间1暴击1攻速	17掉矿2a伤害3策反4暴击5a时间6核8攻速9a易伤a序列升级
43	53312 52112	10	 * 	251.02	橙3易伤2伤害2暴击	18矿等2金币生成389易伤45伤害6雷电78暴击8序列升级a核
44	23312 52112	10	   	250.82	橙3易伤2伤害2暴击	18掉矿2金币生成389易伤45伤害6雷电78暴击8序列升级a核
45	54312 21612	10	   	250.43	橙2易伤3伤害2时间	1矿等245伤害38易伤6雷电7a时间9核
46	24312 21612	10	   	250.33	橙2易伤3伤害2时间	1掉矿245伤害38易伤6雷电7a时间9核
47	14342 35121	6	   	249.72	橙3易伤1伤害1等级2雷电1暴击	1敌人爆炸23雷电4等级59a易伤6暴击7核8伤害
48	16651 31123	1	   	249.70	橙3易伤2伤害1时间1攻速	1敌人爆炸2挖尘345易伤6时间7核8a伤害9攻速
49	54312 21612	9	   	249.50	橙2易伤3伤害1时间1暴击	1矿等245伤害38易伤6雷电7时间9核a暴击
50	24312 21612	9	   	249.40	橙2易伤3伤害1时间1暴击	1掉矿245伤害38易伤6雷电7时间9核a暴击
51	23221 54632	1	 * 	249.35	橙3易伤2时间2等级1暴击	18掉矿28时间3额外掉落46等级5暴击78a易伤8序列升级9核
52	24311 36513	5	 * 	249.26	橙2易伤3时间2伤害1全技能	1掉矿24伤害39易伤56a时间7核8全技能
53	24316 31312	7	 * 	249.23	橙2易伤3伤害2暴击1全技能	1a掉矿24a伤害36易伤5雷电7核8a暴击9全技能a序列升级
54	11611 14533	2	 * 	249.22	橙3易伤3时间1伤害	18敌人爆炸28最后敌人39a易伤4伤害578时间6核8序列升级
55	24223 23423	2	   	249.11	橙3易伤3伤害1攻速	1a掉矿24a伤害3攻速5赏金塔6敌人爆炸7核89a易伤a序列升级
56	24223 52423	2	   	249.11	橙3易伤3伤害1攻速	1a掉矿24a伤害3攻速5赏金塔6核7基地爆炸89a易伤a序列升级
57	24333 12154	7	   	249.11	橙3易伤3伤害1攻速	1掉矿268伤害37a易伤4攻速5敌人爆炸9核
58	24213 23114	2	 * 	248.76	橙2易伤3伤害2攻速1等级	1掉矿258伤害35攻速4随机矿5序列升级6核7等级9a易伤
