0	Index      	 *	Score 	Summary	Detail	Bounty	
1	12341 11325	 * 	286.50	橙3易伤2等级2时间2暴击2攻速	18a易伤28暴击3a金币生成45等级6核78攻速8a序列升级9a时间	10
2	13153 51161	 * 	286.36	橙4易伤2等级2伤害	1368易伤2矿等4额外掉落58等级78伤害8序列升级9核a雷电	2
3	12111 46325	   	286.30	橙3易伤2等级2时间2暴击2攻速	18a易伤28暴击3a攻速45等级6核78掉矿8a序列升级9a时间	10
4	54331 13113	 * 	284.17	橙5易伤3伤害2全技能	136伤害2378a易伤3序列升级45全技能9核	2
5	15133 21264	 * 	283.28	橙3易伤2等级3时间1伤害	168易伤28等级3挖青4加一578时间8序列升级9核a伤害	3
6	15433 21264	   	283.28	橙3易伤2等级3时间1伤害	168易伤28等级3挖青4加一578时间8序列升级9核a伤害	2
7	53211 11525	   	280.64	橙2易伤2等级3时间1伤害1暴击	1伤害24等级34a时间4序列升级57易伤6雷电8暴击9核	5
8	11216 16431	 * 	278.49	橙3易伤2伤害2时间1等级1全技能	138易伤2最后敌人4随机矿5全技能68时间78伤害8序列升级9等级a核	1
9	13153 51162	   	278.05	橙4易伤2等级2伤害	1368易伤2矿等4额外掉落58等级78伤害8序列升级9核a随机矿	2
10	13153 51132	   	278.05	橙4易伤2等级2伤害	1368易伤2矿等4额外掉落58等级78伤害8序列升级9敌人爆炸a核	2
11	13453 51132	   	278.05	橙4易伤2等级2伤害	1368易伤2矿等4额外掉落58等级78伤害8序列升级9敌人爆炸a核	3
12	53611 32743	   	278.05	橙4易伤2等级2伤害	18伤害24等级348敌人爆炸48序列升级589a易伤6加一7核	8
13	54222 13162	   	278.05	橙4易伤2等级2伤害	19伤害2479易伤3敌人爆炸5金币生成69等级8额外掉落9序列升级a核	8
14	13153 51163	   	277.95	橙4易伤2等级2伤害	1368易伤2矿等4额外掉落58等级78伤害8序列升级9核a掉矿	2
15	53265 11213	 * 	276.80	橙2易伤2等级2伤害2时间1暴击	18伤害28等级37时间4策反58易伤6核8序列升级9金币生成a暴击	6
16	12341 11326	 * 	276.52	橙4易伤2等级2暴击2攻速	189a易伤28暴击3金币生成45等级6核78攻速8序列升级	8
17	53213 63251	 * 	276.47	橙2易伤2等级3时间2伤害	18伤害24等级348时间48序列升级5最后敌人6金币生成78易伤9核a矿等	7
18	53213 63253	   	276.47	橙2易伤2等级3时间2伤害	18伤害24等级348时间48序列升级5最后敌人6金币生成78易伤9核a敌人爆炸	7
19	53214 23251	   	276.47	橙2易伤2等级3时间2伤害	18伤害24等级348时间48序列升级5金币生成6敌人爆炸78易伤9核a矿等	7
20	53214 23253	   	276.47	橙2易伤2等级3时间2伤害	18伤害24等级348时间48序列升级5金币生成6a敌人爆炸78易伤9核	7
21	53214 33251	   	276.47	橙2易伤2等级3时间2伤害	18伤害24等级348时间48序列升级5金币生成6低血量敌人78易伤9核a矿等	7
22	53214 33253	   	276.47	橙2易伤2等级3时间2伤害	18伤害24等级348时间48序列升级5金币生成6低血量敌人78易伤9核a敌人爆炸	7
23	54335 11113	   	276.39	橙5易伤3伤害1全技能	136伤害2358a易伤3序列升级4全技能7立即金币9核	2
24	53215 23251	   	276.37	橙2易伤2等级3时间2伤害	18伤害24等级348时间48序列升级5掉矿6敌人爆炸78易伤9核a矿等	7
25	53215 23253	   	276.37	橙2易伤2等级3时间2伤害	18伤害24等级348时间48序列升级5掉矿6a敌人爆炸78易伤9核	7
26	53215 33251	   	276.37	橙2易伤2等级3时间2伤害	18伤害24等级348时间48序列升级5掉矿6低血量敌人78易伤9核a矿等	7
27	53215 33253	   	276.37	橙2易伤2等级3时间2伤害	18伤害24等级348时间48序列升级5掉矿6低血量敌人78易伤9核a敌人爆炸	7
28	53213 63252	 * 	276.37	橙2易伤3等级3时间2伤害	18伤害24a等级348时间48序列升级5最后敌人6金币生成78易伤9核	7
29	53214 23252	   	276.37	橙2易伤3等级3时间2伤害	18伤害24a等级348时间48序列升级5金币生成6敌人爆炸78易伤9核	7
30	53214 33252	   	276.37	橙2易伤3等级3时间2伤害	18伤害24a等级348时间48序列升级5金币生成6低血量敌人78易伤9核	7
31	53215 23252	   	276.27	橙2易伤3等级3时间2伤害	18伤害24a等级348时间48序列升级5掉矿6敌人爆炸78易伤9核	7
32	53215 33252	   	276.27	橙2易伤3等级3时间2伤害	18伤害24a等级348时间48序列升级5掉矿6低血量敌人78易伤9核	7
33	53232 41252	   	276.27	橙2易伤2等级3时间2伤害	18伤害2a等级378时间4金币生成5挖尘68易伤8序列升级9核	4
34	54362 12312	 * 	275.70	紫5易伤3伤害1等级2雷电	14a伤害2489a易伤3核4a序列升级5金币生成6等级7a雷电	10
35	12341 11354	 * 	275.53	橙3易伤2等级2暴击1伤害2攻速	18a易伤28暴击3金币生成45等级6核78攻速8序列升级9伤害	10
36	53211 11523	   	273.96	橙2易伤2等级2时间1伤害2雷电1暴击	1伤害24等级34时间4序列升级57易伤6a雷电8暴击9核	5
37	12221 44213	   	273.82	橙4易伤2等级1伤害1暴击	1489易伤2暴击38挖尘58等级6核7加一8序列升级a伤害	9
38	12221 44223	   	273.82	橙4易伤2等级1伤害1暴击	1489易伤2暴击38挖尘58等级6核7加一8序列升级a伤害	8
39	53211 11522	 * 	273.73	橙2易伤2等级2时间2暴击1伤害	1伤害24等级34时间4序列升级57易伤6雷电8a暴击9核	5
40	53231 41151	   	273.25	橙3易伤2等级2伤害1时间	18伤害28等级3时间4金币生成5平台689易伤7核8序列升级a敌人爆炸	6
41	53231 41153	   	273.25	橙3易伤2等级2伤害1时间	18伤害28等级3时间4a金币生成5平台689易伤7核8序列升级	6
42	53611 32724	   	273.25	橙3易伤2等级2伤害1时间	18伤害24等级348敌人爆炸48序列升级58a易伤6加一7核9时间	8
43	53231 41117	   	273.15	橙3易伤2等级2伤害1时间	18伤害28等级3时间4金币生成5平台68a易伤7核8序列升级9加一	6
44	53231 41123	   	273.15	橙3易伤2等级2伤害1时间	18伤害28等级3时间4金币生成5平台68a易伤7核8序列升级9挖青	6
45	53231 41136	   	273.15	橙3易伤2等级2伤害1时间	18伤害28等级3时间4金币生成5平台68a易伤7核8序列升级9挖尘	6
46	53241 41123	   	273.05	橙3易伤2等级2伤害1时间	18伤害28等级3时间4掉矿5平台68a易伤7核8序列升级9挖青	6
47	53251 41123	   	273.05	橙3易伤2等级2伤害1时间	18伤害28等级3时间4平台5掉矿68a易伤7核8序列升级9挖青	6
48	53321 21156	   	272.81	橙2易伤2等级2伤害2时间1全技能	18伤害28等级3金币生成49易伤5平台68时间7核8序列升级a全技能	5
49	53121 21156	   	272.71	橙2易伤2等级2伤害2时间1全技能	18伤害28等级3掉矿49易伤5平台68时间7核8序列升级a全技能	5
50	53611 32734	 * 	272.66	橙3易伤3伤害2等级	18a伤害24等级348敌人爆炸48a序列升级58a易伤6加一7核9a掉矿	8
51	63611 13351	 * 	272.66	橙3易伤3伤害3等级	17最后敌人246等级347伤害47序列升级57a易伤8额外掉落9核	6
52	53123 13611	   	272.56	橙3易伤3伤害2等级	178伤害27等级3掉矿49a易伤57低血量敌人6核7序列升级	9
53	53123 13615	   	272.56	橙3易伤3伤害2等级	178伤害27等级3掉矿49a易伤57低血量敌人6核7序列升级	10
54	12341 26225	   	272.14	橙3易伤2等级2时间1暴击	16a易伤2暴击3a金币生成45等级7攻速8核9a时间a序列升级	10
55	12221 44211	 * 	272.10	橙5易伤2等级1暴击	1489a易伤2暴击38挖尘58等级6核7加一8序列升级	9
56	12221 44217	   	272.10	橙5易伤2等级1暴击	1489a易伤2暴击38挖尘58等级6核7加一8序列升级	10
57	12221 44221	   	272.10	橙5易伤2等级1暴击	1489a易伤2暴击38挖尘58等级6核7加一8序列升级	8
58	13245 22341	 * 	271.24	橙4易伤2等级2时间	1578易伤2a矿等3平台48等级68时间8序列升级9核	2
59	13245 22342	   	271.24	橙4易伤2等级2时间	1578易伤2矿等3平台48等级68时间8序列升级9核a策反	2
60	13245 22343	 * 	271.14	橙4易伤3等级2时间	1578易伤2矿等3平台48a等级68时间8序列升级9核	2
61	63611 32224	   	270.55	橙3易伤2等级2伤害1暴击	1最后敌人24等级34伤害4序列升级57a易伤6平台8核9暴击	5
62	12311 46313	   	270.35	橙3易伤2等级2时间2暴击	18a易伤28暴击3a金币生成4矿等58等级6核7随机矿8a序列升级9a时间	6
63	12221 41623	   	270.32	橙3易伤2等级2暴击1时间2雷电	149易伤29暴击3挖尘58等级6核79雷电9序列升级a时间	6
64	15232 67324	   	270.25	橙3易伤2等级2时间1伤害	168易伤28等级3低血量敌人4加一56策反68序列升级78时间9核a伤害	3
65	12221 44212	   	270.00	橙4易伤2等级1时间1暴击	1489易伤2暴击38挖尘58等级6核7加一8序列升级a时间	10
66	12221 44216	   	270.00	橙4易伤2等级1时间1暴击	1489易伤2暴击38挖尘58等级6核7加一8序列升级a时间	9
67	12221 44226	   	270.00	橙4易伤2等级1时间1暴击	1489易伤2暴击38挖尘58等级6核7加一8序列升级a时间	8
68	53211 26613	   	269.91	橙3易伤2等级2时间1伤害1卖塔	1伤害24等级34时间4序列升级568易伤7敌人爆炸9卖塔a核	5
69	53221 23542	   	268.82	橙3易伤2伤害2时间1等级	18伤害2等级38时间4立即金币568易伤7额外掉落8序列升级9随机矿a核	5
70	53221 23552	   	268.82	橙3易伤2伤害2时间1等级	18伤害2等级38时间4立即金币568易伤7额外掉落8序列升级9金币生成a核	5
71	56211 13132	   	268.72	橙3易伤2伤害2时间1等级	14伤害2随机矿34时间4序列升级579易伤6等级8额外掉落a核	9
72	53123 12236	   	268.60	橙4易伤2伤害1等级1全技能	19伤害2等级3全技能4赏金塔589a易伤69基地爆炸7核9序列升级	2
73	53123 62236	   	268.60	橙4易伤2伤害1等级1全技能	19伤害2等级3全技能4赏金塔589a易伤69敌人爆炸7核9序列升级	2
74	53126 22236	   	268.60	橙4易伤2伤害1等级1全技能	19伤害2等级3全技能4赏金塔59基地爆炸689a易伤7核9序列升级	2
75	53232 35511	 * 	268.52	橙2易伤2等级2伤害2暴击1时间	17伤害27等级3时间4最后敌人57暴击6平台7序列升级8核9a易伤	3
76	53232 35511	   	268.52	橙2易伤2等级2伤害2暴击1时间	17伤害27等级3时间4最后敌人57暴击6平台7序列升级8核9a易伤	2
77	12111 46326	   	268.47	橙4易伤2等级2暴击	189a易伤28暴击3攻速45等级6核78掉矿8序列升级	8
78	12341 11355	   	268.42	橙2易伤2等级2伤害2暴击2攻速	18易伤28暴击3金币生成45等级6核78攻速8序列升级9a伤害	10
79	12132 42641	   	267.69	橙3易伤2伤害1等级2攻速1暴击	168易伤2暴击38攻速4最后敌人5挖尘78伤害8序列升级9核a等级	8
80	12111 46353	   	267.49	橙3易伤2等级2暴击1伤害	18a易伤28暴击3攻速45等级6核78掉矿8序列升级9伤害	10
81	53211 11521	   	267.41	橙2易伤2等级2时间1伤害1暴击	1伤害24等级34时间4序列升级57易伤6雷电8暴击9核a基地爆炸	5
82	53211 11526	   	267.41	橙2易伤2等级2时间1伤害1暴击	1伤害24等级34时间4序列升级57易伤6雷电8暴击9核a矿等	5
83	53211 11524	   	267.31	橙2易伤2等级2时间1伤害1暴击	1伤害24等级34时间4序列升级57易伤6雷电8暴击9核a掉矿	5
84	12341 11355	   	267.09	橙2易伤2等级2暴击1伤害1时间2攻速	18易伤28暴击3金币生成45等级6核78攻速8序列升级9伤害a时间	9
85	12341 12321	 * 	266.61	橙4易伤2等级3暴击	189a易伤289暴击3金币生成45等级6核789低血量敌人89序列升级	6
86	12341 15321	   	266.61	橙4易伤2等级3暴击	189a易伤289暴击3金币生成45等级6核789低血量敌人89序列升级	7
87	53131 41153	   	266.57	橙3易伤2等级2伤害1全技能	18伤害28等级3掉矿4敌人爆炸5平台689易伤7核8序列升级a全技能	6
88	53126 63233	   	266.57	橙3易伤2等级2伤害1全技能	19伤害29等级3全技能4赏金塔5基地爆炸6敌人爆炸789易伤9序列升级a核	2
89	15511 11325	   	266.19	橙3易伤3等级2时间2攻速1卖塔	18a易伤25a等级3卖塔48矿等6核78攻速8a序列升级9a时间	10
90	12426 11325	 * 	266.16	橙3易伤2伤害1等级2暴击	14a易伤2a暴击3平台5攻速6等级7a伤害8双倍物品9核a序列升级	6
91	16126 11325	   	266.16	橙3易伤2伤害1等级2暴击	14a易伤2平台3a暴击5攻速6等级7a伤害8双倍物品9核a序列升级	6
92	54331 11113	   	265.82	橙4易伤3伤害2全技能	136伤害238a易伤3序列升级45全技能7立即金币9核	2
93	54331 13112	   	265.82	橙4易伤3伤害2全技能	136伤害2378易伤3序列升级45全技能9核a矿等	2
94	54331 13116	   	265.82	橙4易伤3伤害2全技能	136伤害2378易伤3序列升级45全技能9核a策反	2
95	54331 13111	   	265.72	橙4易伤3伤害2全技能	136伤害2378易伤3序列升级45全技能9核a挖尘	2
96	12221 42324	 * 	265.54	橙5易伤1等级3暴击	1489a易伤289暴击3挖尘5等级6核789掉矿89序列升级	6
97	53323 13463	   	265.31	橙3易伤2等级2伤害	17伤害27等级3金币生成48a易伤57低血量敌人6核7序列升级9攻速	10
98	13153 21161	   	265.31	橙3易伤2等级2伤害	138易伤26矿等4额外掉落58等级78伤害8序列升级9核a雷电	2
99	13453 21161	   	265.31	橙3易伤2等级2伤害	138易伤26矿等4额外掉落58等级78伤害8序列升级9核a雷电	3
100	15133 15633	   	265.21	橙3易伤2等级2伤害	178易伤28等级3挖青4基地爆炸5敌人爆炸68伤害8序列升级9雷电a核	8
101	53123 13463	   	265.21	橙3易伤2等级2伤害	17伤害27等级3掉矿48a易伤57低血量敌人6核7序列升级9攻速	10
102	54323 23261	   	265.21	橙3易伤2等级2伤害	13伤害238易伤3序列升级4额外掉落57等级6矿等9核a雷电	2
103	12111 41353	   	265.20	橙3易伤2等级1时间2攻速1暴击	19a易伤2暴击37攻速45等级6核8时间	10
104	53211 13642	   	264.67	橙2易伤3等级2时间1伤害1核弹	1伤害246等级34时间4序列升级58易伤7雷电9核弹a核	7
105	15233 82264	   	264.46	橙3易伤3时间1等级1伤害	168易伤2等级38低血量敌人4加一568时间68序列升级7立即金币9核a伤害	3
106	15233 21264	   	264.36	橙3易伤3时间1等级1伤害	168易伤2等级38低血量敌人4加一578时间8序列升级9核a伤害	3
107	15333 21264	   	264.36	橙3易伤3时间1等级1伤害	168易伤2等级38最后敌人4加一578时间8序列升级9核a伤害	2
108	63133 21264	   	264.36	橙3易伤3时间1等级1伤害	18最后敌人2等级368易伤4加一578时间8序列升级9核a伤害	2
109	63433 21264	   	264.36	橙3易伤3时间1等级1伤害	18最后敌人2等级368易伤4加一578时间8序列升级9核a伤害	3
110	53123 13612	   	264.12	橙2易伤3伤害2等级1时间	178伤害27等级3掉矿49易伤57低血量敌人6核7序列升级a时间	10
111	53231 41113	   	264.12	橙2易伤3伤害2等级1时间	18a伤害28等级3时间4金币生成5平台68易伤7核8序列升级9加一	6
112	53231 41133	   	264.12	橙2易伤3伤害2等级1时间	18a伤害28等级3时间4金币生成5平台68易伤7核8序列升级9挖尘	6
113	53241 41113	   	264.02	橙2易伤3伤害2等级1时间	18a伤害28等级3时间4掉矿5平台68易伤7核8序列升级9加一	6
114	53241 41133	   	264.02	橙2易伤3伤害2等级1时间	18a伤害28等级3时间4掉矿5平台68易伤7核8序列升级9挖尘	6
115	53251 41113	   	264.02	橙2易伤3伤害2等级1时间	18a伤害28等级3时间4平台5掉矿68易伤7核8序列升级9加一	6
116	53251 41133	   	264.02	橙2易伤3伤害2等级1时间	18a伤害28等级3时间4平台5掉矿68易伤7核8序列升级9挖尘	6
117	12221 44254	   	263.54	橙3易伤2等级2时间1暴击	148易伤2暴击38挖尘58等级6核7加一8序列升级9a时间	8
118	12221 42326	   	263.44	橙4易伤1等级3暴击1时间	1489易伤289暴击3挖尘5等级6核789掉矿89序列升级a时间	6
119	15233 82262	   	263.41	橙3易伤2等级3时间	168易伤2a等级38低血量敌人4加一568时间68序列升级7立即金币9核	3
120	15233 21262	   	263.31	橙3易伤2等级3时间	168易伤2a等级38低血量敌人4加一578时间8序列升级9核	3
121	15333 21262	   	263.31	橙3易伤2等级3时间	168易伤2a等级38最后敌人4加一578时间8序列升级9核	2
122	25133 21262	   	263.31	橙3易伤2等级3时间	18敌人爆炸2a等级368易伤4加一578时间8序列升级9核	1
123	63133 21262	   	263.31	橙3易伤2等级3时间	18最后敌人2a等级368易伤4加一578时间8序列升级9核	2
124	63433 21262	   	263.31	橙3易伤2等级3时间	18最后敌人2a等级368易伤4加一578时间8序列升级9核	3
125	15133 21261	   	263.21	橙3易伤2等级3时间	168易伤28等级3挖青4加一578时间8序列升级9核a矿等	3
126	15133 21263	   	263.21	橙3易伤2等级3时间	168易伤28等级3挖青4加一578时间8序列升级9核a敌人爆炸	3
127	15133 21265	   	263.21	橙3易伤2等级3时间	168易伤28等级3挖青4加一578时间8序列升级9核a基地爆炸	3
128	15133 21266	   	263.21	橙3易伤2等级3时间	168易伤28等级3挖青4加一578时间8序列升级9核a额外掉落	3
129	15133 21267	   	263.21	橙3易伤2等级3时间	168易伤28等级3挖青4加一578时间8序列升级9核a最后敌人	3
130	15433 21261	   	263.21	橙3易伤2等级3时间	168易伤28等级3挖青4加一578时间8序列升级9核a矿等	2
131	15433 21263	   	263.21	橙3易伤2等级3时间	168易伤28等级3挖青4加一578时间8序列升级9核a敌人爆炸	2
132	53265 11211	   	263.15	橙2易伤2等级2伤害2时间	18伤害28等级37时间4策反58易伤6核8序列升级9金币生成a双倍矿	6
133	53265 11212	   	263.15	橙2易伤2等级2伤害2时间	18伤害28等级37时间4策反58易伤6核8序列升级9a金币生成	6
134	53265 11221	   	263.15	橙2易伤2等级2伤害2时间	18伤害28等级37时间4策反58易伤6核8序列升级9a低血量敌人	6
135	53265 11222	   	263.15	橙2易伤2等级2伤害2时间	18伤害28等级37时间4策反58易伤6核8序列升级9低血量敌人a金币生成	6
136	53265 11231	   	263.15	橙2易伤2等级2伤害2时间	18伤害28等级37时间4策反58易伤6核8序列升级9矿等a双倍矿	6
137	53265 11232	   	263.15	橙2易伤2等级2伤害2时间	18伤害28等级37时间4策反58易伤6核8序列升级9矿等a金币生成	6
138	53265 11233	   	263.15	橙2易伤2等级2伤害2时间	18伤害28等级37时间4策反58易伤6核8序列升级9矿等a随机矿	6
139	53221 13542	   	263.15	橙2易伤2等级2伤害2时间	18伤害26等级38时间4立即金币58易伤7额外掉落8序列升级9随机矿a核	6
140	53221 13552	   	263.15	橙2易伤2等级2伤害2时间	18伤害26等级38时间4立即金币58易伤7额外掉落8序列升级9金币生成a核	6
141	53321 21146	   	263.15	橙2易伤2等级2伤害2时间	18伤害28等级3金币生成4a易伤5平台68时间7核8序列升级9基地爆炸	5
142	53321 21151	   	263.15	橙2易伤2等级2伤害2时间	18伤害28等级3金币生成49易伤5平台68时间7核8序列升级a敌人爆炸	5
143	53321 21153	   	263.15	橙2易伤2等级2伤害2时间	18伤害28等级3a金币生成49易伤5平台68时间7核8序列升级	5
144	53321 21154	   	263.15	橙2易伤2等级2伤害2时间	18伤害28等级3金币生成49易伤5平台68时间7核8序列升级a立即金币	5
145	15133 21262	 * 	263.11	橙3易伤3等级3时间	168易伤28a等级3挖青4加一578时间8序列升级9核	3
146	15133 21268	   	263.11	橙3易伤2等级3时间	168易伤28等级3挖青4加一578时间8序列升级9核a掉矿	3
147	15433 21262	   	263.11	橙3易伤3等级3时间	168易伤28a等级3挖青4加一578时间8序列升级9核	2
148	53121 21146	   	263.05	橙2易伤2等级2伤害2时间	18伤害28等级3掉矿4a易伤5平台68时间7核8序列升级9基地爆炸	5
149	53121 21151	   	263.05	橙2易伤2等级2伤害2时间	18伤害28等级3掉矿49易伤5平台68时间7核8序列升级a敌人爆炸	5
150	53121 21153	   	263.05	橙2易伤2等级2伤害2时间	18伤害28等级3掉矿49易伤5平台68时间7核8序列升级a金币生成	5
151	53121 21154	   	263.05	橙2易伤2等级2伤害2时间	18伤害28等级3掉矿49易伤5平台68时间7核8序列升级a立即金币	5
152	53321 21117	   	263.05	橙2易伤2等级2伤害2时间	18伤害28等级3金币生成4a易伤5平台68时间7核8序列升级9加一	5
153	53321 21123	   	263.05	橙2易伤2等级2伤害2时间	18伤害28等级3金币生成4a易伤5平台68时间7核8序列升级9挖青	5
154	53321 21136	   	263.05	橙2易伤2等级2伤害2时间	18伤害28等级3金币生成4a易伤5平台68时间7核8序列升级9挖尘	5
155	53321 21155	   	263.05	橙2易伤2等级2伤害2时间	18伤害28等级3金币生成49易伤5平台68时间7核8序列升级a挖尘	5
156	53121 21117	   	262.95	橙2易伤2等级2伤害2时间	18伤害28等级3掉矿4a易伤5平台68时间7核8序列升级9加一	5
157	53121 21123	   	262.95	橙2易伤2等级2伤害2时间	18伤害28等级3掉矿4a易伤5平台68时间7核8序列升级9挖青	5
158	53121 21136	   	262.95	橙2易伤2等级2伤害2时间	18伤害28等级3掉矿4a易伤5平台68时间7核8序列升级9挖尘	5
159	53121 21155	   	262.95	橙2易伤2等级2伤害2时间	18伤害28等级3掉矿49易伤5平台68时间7核8序列升级a挖尘	5
160	53221 14253	   	262.95	橙2易伤2等级2伤害2时间	18伤害26等级39时间4立即金币57易伤a核	7
161	12111 41525	 * 	262.72	橙2易伤2等级2时间3攻速1暴击	1a易伤2暴击37a攻速45等级6核8金币生成9a时间a序列升级	10
162	12166 23225	   	262.62	橙2易伤2等级2时间3攻速1暴击	1a易伤2暴击34a攻速5掉矿67等级8核9a时间a序列升级	10
163	12341 12345	   	262.21	橙2易伤2等级2伤害1时间1暴击	1a易伤2暴击37a金币生成45等级6核8时间9a伤害a序列升级	10
164	53265 11213	   	262.21	橙2易伤2等级2伤害1时间1暴击	18伤害28等级3时间4策反58易伤6核7立即金币8序列升级9金币生成a暴击	7
165	53265 13213	   	262.21	橙2易伤2等级2伤害1时间1暴击	18伤害28等级3时间47策反58易伤6核8序列升级9金币生成a暴击	6
166	12341 11426	   	262.16	橙4易伤2等级1暴击	189a易伤2暴击3金币生成45等级6核7攻速	7
167	12341 26226	   	262.16	橙4易伤2等级1暴击	169a易伤2暴击3金币生成45等级7攻速8核	8
168	53211 14422	   	261.97	橙2易伤3等级2时间1伤害	1伤害246等级34时间4序列升级59易伤7攻速8雷电a核	7
169	54326 11211	 * 	261.91	紫4易伤2等级2伤害2攻速	18伤害249a易伤3核58攻速68等级7平台8序列升级	9
170	54326 11221	   	261.91	紫4易伤2等级2伤害2攻速	18伤害249a易伤3核58攻速68等级7平台8序列升级	8
171	54323 51123	   	261.85	橙3易伤3伤害1等级	137伤害236易伤3序列升级4额外掉落5等级8核9敌人爆炸a雷电	2
172	12311 46313	   	261.81	橙2易伤2等级2时间2暴击2攻速	18易伤2a暴击38金币生成4矿等5a等级6核78攻速8a序列升级9a时间	7
173	12341 11322	   	261.81	橙3易伤2等级3暴击1时间	189易伤289暴击3金币生成45等级6核789敌人爆炸89序列升级a时间	6
174	54311 53223	 * 	261.51	紫4易伤3伤害3等级	178伤害278a易伤3核4低血量敌人5矿等678等级78序列升级9随机矿	7
175	12341 13322	   	261.51	橙3易伤2等级3暴击1时间	189易伤289暴击3金币生成45等级6核789挖尘89序列升级a时间	7
176	12341 11325	   	261.51	橙3易伤2等级3暴击2攻速	189易伤28a暴击3金币生成45等级6核78攻速8序列升级	8
177	12111 46121	   	261.17	橙3易伤2等级1伤害1暴击	19a易伤2暴击3攻速45等级6核7伤害8敌人爆炸	6
178	12111 46411	   	261.17	橙3易伤2等级1伤害1暴击	18a易伤2暴击3攻速45等级6核7伤害9敌人爆炸	6
179	12111 46423	   	261.17	橙3易伤2等级1伤害1暴击	189易伤2暴击3攻速45等级6核7伤害a立即金币	6
180	12111 46521	   	261.17	橙3易伤2等级1伤害1暴击	19a易伤2暴击3攻速45等级6核7伤害8最后敌人	6
181	12111 46621	   	261.17	橙3易伤2等级1伤害1暴击	19a易伤2暴击3攻速45等级6核7伤害8基地爆炸	6
182	12341 26413	   	261.17	橙3易伤2等级1伤害1暴击	168易伤2暴击3金币生成45等级7攻速9伤害a核	8
183	12341 26433	   	261.17	橙3易伤2等级1伤害1暴击	168易伤2暴击3金币生成45等级7攻速9伤害a核	9
184	12111 36145	   	261.07	橙3易伤2等级1伤害1暴击	178易伤2暴击3攻速45等级6赏金邻近9伤害a核	5
185	12111 46422	   	261.07	橙3易伤2等级1伤害1暴击	189易伤2暴击3攻速45等级6核7伤害a挖尘	6
186	12542 21234	   	260.75	橙4易伤1等级1时间1暴击1全技能	135a易伤2暴击4额外掉落6全技能7核8时间9等级	2
187	13542 21234	   	260.75	橙4易伤1等级1时间1暴击1全技能	135a易伤2暴击4额外掉落6全技能7核8时间9等级	1
188	12111 41355	   	260.57	橙2易伤2等级1伤害1时间2攻速1暴击	19易伤2暴击37攻速45等级6核8时间a伤害	10
189	12111 46325	   	260.57	橙2易伤2等级1伤害1时间2攻速1暴击	19易伤2暴击39攻速45等级6核7伤害89掉矿9序列升级a时间	6
190	12341 11356	   	260.50	橙2易伤2等级2暴击1伤害2攻速1全技能	18易伤28暴击3金币生成45等级6核78攻速8序列升级9伤害a全技能	10
191	12341 11356	   	260.50	橙2易伤2等级2暴击1伤害2攻速1全技能	18易伤28暴击3金币生成45等级6核78攻速8序列升级9伤害a全技能	9
192	12111 51325	   	260.48	橙2易伤2等级2伤害2暴击	1a易伤2a暴击3攻速45等级6平台7a伤害8双倍物品9核a序列升级	5
193	54332 33326	   	260.39	橙3易伤2伤害2时间1全技能	13伤害239易伤3序列升级4全技能57时间6赏金塔8雷电a核	2
