0	Index      	Bounty	 *	Score 	Summary	Detail	
1	31746 41834	7	 * 	294.13	橙4易伤2等级3时间1全技能	1加一2立即金币3全技能479a易伤579时间6核79序列升级89等级
2	36333 15227	1	 * 	287.74	橙3易伤3等级2伤害2时间	1加一29伤害36时间4平台569易伤69序列升级789等级a核
3	36333 15227	2	   	287.74	橙3易伤3等级2伤害2时间	1加一29伤害36时间4平台569易伤69序列升级789等级a核
4	31746 41832	7	   	281.38	橙3易伤2等级3时间1全技能	1加一2立即金币3全技能479易伤579时间6核79序列升级89等级a攻速
5	31746 41833	7	   	280.85	橙3易伤2等级3时间2全技能	1加一2立即金币3a全技能479易伤579时间6核79序列升级89等级
6	31742 74834	4	   	280.80	橙4易伤2等级2时间1全技能	1加一2立即金币3全技能459a易伤6核79时间89等级9序列升级
7	33643 16463	8	 * 	274.69	橙4易伤3伤害1等级	1加一278低血量敌人3挖尘4578易伤678伤害78序列升级9核a等级
8	36613 41126	8	   	274.39	橙4易伤3伤害1等级	1加一279伤害3双倍物品4567易伤7序列升级8等级a核
9	31746 41831	7	   	272.97	橙3易伤2等级3时间1全技能	1加一2立即金币3全技能479易伤579时间6核79序列升级89等级a掉矿
10	31746 43834	7	   	272.97	橙3易伤2等级3时间1全技能	1加一2立即金币3全技能49a易伤579时间6核89等级9序列升级
11	31165 54324	2	 * 	272.56	橙3易伤3伤害2等级	1加一2立即金币39a伤害4平台579易伤6核89等级9序列升级
12	31526 54324	5	   	272.56	橙3易伤3伤害2等级	1加一2立即金币379易伤4平台59a伤害6核89等级9序列升级
13	31462 16417	10	 * 	271.60	橙3易伤3伤害3时间	1加一2立即金币378时间4低血量敌人578易伤678伤害78序列升级9基地爆炸a核
14	31412 16417	10	   	271.50	橙3易伤3伤害3时间	1加一2立即金币378时间4挖尘578易伤678伤害78序列升级9基地爆炸a核
15	31612 43271	10	   	271.14	橙4易伤2等级2时间	1加一2立即金币3a等级4基地爆炸568a易伤7核9a时间a序列升级
16	36422 17215	9	 * 	271.10	紫3易伤3伤害2等级2时间	1加一267伤害3核49等级59a易伤89时间9序列升级
17	31642 43271	10	   	271.04	橙4易伤2等级2时间	1加一2立即金币3a等级4挖青568a易伤7核9a时间a序列升级
18	36433 14321	3	 * 	269.72	紫4易伤3伤害2等级	1加一269伤害3核4平台5679易伤69序列升级89等级a雷电
19	34814 48361	3	   	268.81	橙4易伤2等级2雷电1暴击	1加一27雷电3暴击478a易伤5双倍矿67等级7序列升级9核
20	31412 37434	8	   	268.62	橙3易伤2伤害2时间1等级	1加一2立即金币38时间4挖尘568易伤78伤害8序列升级9等级a核
21	31412 16214	7	   	268.62	橙3易伤2伤害2时间1等级	1加一2立即金币37时间4挖尘579易伤67伤害7序列升级8等级a核
22	31412 16234	8	   	268.62	橙3易伤2伤害2时间1等级	1加一2立即金币37时间4挖尘578易伤67伤害7序列升级9等级a核
23	36322 21622	10	   	266.57	橙3易伤2等级2伤害1全技能	1加一2a伤害37最后敌人4a等级58a易伤6全技能9核a序列升级
24	36323 12622	10	   	266.57	橙3易伤2等级2伤害1全技能	1加一2a伤害35最后敌人4a等级6全技能78a易伤9核a序列升级
25	31333 15227	1	   	266.24	橙3易伤3等级2时间2攻速	1加一29攻速36时间4平台569易伤69序列升级789等级a核
26	36482 36441	10	 * 	265.37	紫5易伤3伤害2时间	1加一268伤害3核4立即金币5689a易伤68序列升级78时间
27	36422 74644	5	 * 	264.95	紫5易伤2伤害1等级2暴击	1加一2a伤害3核4等级5678a易伤9a暴击a序列升级
