0	Index      	Bounty	 *	Score 	Summary	Detail	
1	41323 63121	6	 * 	315.01	橙3易伤3伤害2等级3暴击1时间	18a易伤2a等级389暴击4时间5挖尘68a伤害7核8a序列升级
2	42326 32323	1	 * 	295.56	橙5易伤2伤害2时间1暴击	1249a易伤3暴击5a时间6赏金邻近7a伤害8核a序列升级
3	41363 14448	1	 * 	294.13	橙4易伤3等级3时间	1789易伤279时间379等级4全技能5双倍矿6加一79序列升级a核
4	43332 16232	3	 * 	293.01	橙4易伤3伤害2暴击1时间	1468易伤2攻速38暴击589伤害7核8序列升级a时间
5	41332 12244	3	 * 	292.26	橙5易伤2等级1伤害1暴击	14678易伤29等级3暴击5伤害a核
6	42323 22244	1	   	292.26	橙5易伤2等级1伤害1暴击	12478易伤3暴击5伤害69等级a核
7	62123 22244	2	   	292.26	橙5易伤2等级1伤害1暴击	1暴击23478易伤5伤害69等级a核
8	41332 16631	3	 * 	291.51	橙4易伤2等级2伤害1暴击	146a易伤28等级3暴击59伤害7核
9	42323 26631	1	   	291.51	橙4易伤2等级2伤害1暴击	124a易伤3暴击59伤害68等级7核
10	62123 26631	2	   	291.51	橙4易伤2等级2伤害1暴击	1暴击234a易伤59伤害68等级7核
11	42154 13123	1	   	291.12	橙3易伤2等级2伤害1时间	126易伤35伤害45等级5序列升级7雷电8时间9全技能a核
12	43332 16252	2	   	288.60	橙4易伤2伤害1等级2攻速1暴击1卖塔	1468易伤28攻速3卖塔58伤害7核8序列升级9暴击a等级
13	41332 16632	3	   	286.70	橙3易伤2等级2伤害1时间1暴击	146易伤28等级3暴击59伤害7核a时间
14	42323 26632	1	   	286.70	橙3易伤2等级2伤害1时间1暴击	124易伤3暴击59伤害68等级7核a时间
15	62123 26632	2	   	286.70	橙3易伤2等级2伤害1时间1暴击	1暴击234易伤59伤害68等级7核a时间
