0	Index      	Bounty	 *	Score 	Summary	Detail	
1	61721 14125	2	 * 	303.78	DCR|3VULN|3DMG|3DUR|2ASPD	1MBVNT|279DUR|37aDMG|4FEWX|5aASPD|67aVULN|7aBPWR|8RCR
2	62721 14125	1	   	303.78	DCR|3VULN|3DMG|3DUR|2ASPD	1MBVNT|279DUR|37aDMG|4FEWX|5aASPD|67aVULN|7aBPWR|8RCR
3	68421 14125	4	   	303.78	DCR|3VULN|3DMG|3DUR|2ASPD	1MBVNT|27aDMG|379DUR|4LHND|5aASPD|67aVULN|7aBPWR|8RCR
4	68421 14125	3	   	303.78	DCR|3VULN|3DMG|3DUR|2ASPD	1MBVNT|27aDMG|379DUR|4FEWX|5aASPD|67aVULN|7aBPWR|8RCR
5	68431 12125	4	   	303.78	DCR|3VULN|3DMG|3DUR|2ASPD	1MBVNT|27aDMG|379DUR|4BEXP|5aASPD|67aVULN|7aBPWR|8RCR
6	61721 14146	2	 * 	287.13	DCR|4VULN|2DMG|2DUR|1ASPD	1MBVNT|27DUR|37DMG|4FEWX|5ASPD|679aVULN|7BPWR|8RCR
7	62721 14146	1	   	287.13	DCR|4VULN|2DMG|2DUR|1ASPD	1MBVNT|27DUR|37DMG|4FEWX|5ASPD|679aVULN|7BPWR|8RCR
8	68421 14146	4	   	287.13	DCR|4VULN|2DMG|2DUR|1ASPD	1MBVNT|27DMG|37DUR|4LHND|5ASPD|679aVULN|7BPWR|8RCR
9	68421 14146	3	   	287.13	DCR|4VULN|2DMG|2DUR|1ASPD	1MBVNT|27DMG|37DUR|4FEWX|5ASPD|679aVULN|7BPWR|8RCR
10	68431 12146	4	   	287.13	DCR|4VULN|2DMG|2DUR|1ASPD	1MBVNT|27DMG|37DUR|4BEXP|5ASPD|679aVULN|7BPWR|8RCR
11	68431 12364	4	   	287.13	DCR|4VULN|2DMG|2DUR|1ASPD	1MBVNT|27DMG|37DUR|4BEXP|5ASPD|6789VULN|7BPWR|aRCR
12	62163 24251	9	 * 	284.64	DCR|4VULN|2DUR|3CDMG|1DMG	1MBVNT|2RMIN|3569VULN|469CDMG|69BPWR|79DUR|8RCR|aDMG
13	68514 31411	1	 * 	281.42	DCR|4VULN|3DUR|1DMG	1MBVNT|2RPLT|378DUR|4AART|5789VULN|6RCR|78BPWR|aDMG
14	61721 14345	2	   	280.74	DCR|3VULN|2DMG|2DUR|1TLV|1ASPD	1MBVNT|27DUR|37DMG|4FEWX|5ASPD|678VULN|7BPWR|9TLV|aRCR
15	62721 14345	1	   	280.74	DCR|3VULN|2DMG|2DUR|1TLV|1ASPD	1MBVNT|27DUR|37DMG|4FEWX|5ASPD|678VULN|7BPWR|9TLV|aRCR
16	68421 14345	3	   	280.74	DCR|3VULN|2DMG|2DUR|1TLV|1ASPD	1MBVNT|27DMG|37DUR|4FEWX|5ASPD|678VULN|7BPWR|9TLV|aRCR
17	68431 12345	4	   	280.74	DCR|3VULN|2DMG|2DUR|1TLV|1ASPD	1MBVNT|27DMG|37DUR|4BEXP|5ASPD|678VULN|7BPWR|9TLV|aRCR
18	43311 11246	10	   	279.58	DCR|3VULN|3DMG|2ASPD|2CDMG	1RMIN|29aVULN|39CDMG|4aDUST|5aASPD|679DMG|8RCR|9aBPWR
19	61721 14134	2	   	278.14	DCR|3VULN|2DMG|2DUR|1CDMG|1ASPD	1MBVNT|27DUR|37DMG|4FEWX|5ASPD|67aVULN|7BPWR|8RCR|9CDMG
20	62721 14134	1	   	278.14	DCR|3VULN|2DMG|2DUR|1CDMG|1ASPD	1MBVNT|27DUR|37DMG|4FEWX|5ASPD|67aVULN|7BPWR|8RCR|9CDMG
21	68421 14134	3	   	278.14	DCR|3VULN|2DMG|2DUR|1CDMG|1ASPD	1MBVNT|27DMG|37DUR|4FEWX|5ASPD|67aVULN|7BPWR|8RCR|9CDMG
22	68421 14138	4	   	278.14	DCR|3VULN|2DMG|2DUR|1CDMG|1ASPD	1MBVNT|27DMG|37DUR|4LHND|5ASPD|67aVULN|7BPWR|8RCR|9CDMG
23	68431 12134	4	   	278.14	DCR|3VULN|2DMG|2DUR|1CDMG|1ASPD	1MBVNT|27DMG|37DUR|4BEXP|5ASPD|67aVULN|7BPWR|8RCR|9CDMG
24	68471 14134	4	   	278.14	DCR|3VULN|2DMG|2DUR|1CDMG|1ASPD	1MBVNT|27DMG|37DUR|4FEWX|5ASPD|67aVULN|7BPWR|8RCR|9CDMG
25	61721 14147	2	   	277.71	DCR|3VULN|3DUR|2DMG|1ASPD	1MBVNT|27aDUR|37DMG|4FEWX|5ASPD|679VULN|7BPWR|8RCR
26	62721 14147	1	   	277.71	DCR|3VULN|3DUR|2DMG|1ASPD	1MBVNT|27aDUR|37DMG|4FEWX|5ASPD|679VULN|7BPWR|8RCR
27	68421 14147	3	   	277.71	DCR|3VULN|3DUR|2DMG|1ASPD	1MBVNT|27DMG|37aDUR|4FEWX|5ASPD|679VULN|7BPWR|8RCR
28	68431 12147	4	   	277.71	DCR|3VULN|3DUR|2DMG|1ASPD	1MBVNT|27DMG|37aDUR|4BEXP|5ASPD|679VULN|7BPWR|8RCR
29	36163 21111	9	 * 	276.00	DCR|4VULN|3DMG|2LIT	1DMSP|24aDMG|34LIT|4aBPWR|569aVULN|7aLWND|8RCR
30	36163 22111	9	   	276.00	DCR|4VULN|3DMG|2LIT	1DMSP|24aDMG|34LIT|4aBPWR|569aVULN|7aBEXP|8RCR
31	36163 23111	9	   	276.00	DCR|4VULN|3DMG|2LIT	1DMSP|24aDMG|34LIT|4aBPWR|569aVULN|7aLHND|8RCR
32	36163 12111	9	   	276.00	DCR|4VULN|3DMG|2LIT	1DMSP|24aDMG|34LIT|4aBPWR|579aVULN|6aLHND|8RCR
33	36163 42111	9	   	276.00	DCR|4VULN|3DMG|2LIT	1DMSP|24aDMG|34LIT|4aBPWR|579aVULN|6aLWND|8RCR
34	68421 14148	4	   	274.70	DCR|3VULN|2DMG|2DUR|2ASPD	1MBVNT|27DMG|37DUR|4LHND|5aASPD|679VULN|7BPWR|8RCR
35	36236 12153	7	   	274.62	DCR|3VULN|3DMG|2CDMG|1DUR	1DMSP|279DMG|3ZMB|49CDMG|569VULN|8RCR|9BPWR|aDUR
36	62163 24252	9	   	274.24	DCR|4VULN|2DUR|3CDMG	1MBVNT|2RMIN|3569VULN|469CDMG|69BPWR|79DUR|8RCR|aAART
37	61721 14743	2	   	274.15	DCR|3VULN|2DMG|2DUR|1ASPD	1MBVNT|27DUR|37DMG|4FEWX|5ASPD|67aVULN|7BPWR|8AART|9RCR
38	62721 14743	1	   	274.15	DCR|3VULN|2DMG|2DUR|1ASPD	1MBVNT|27DUR|37DMG|4FEWX|5ASPD|67aVULN|7BPWR|8AART|9RCR
39	68421 14743	3	   	274.15	DCR|3VULN|2DMG|2DUR|1ASPD	1MBVNT|27DMG|37DUR|4FEWX|5ASPD|67aVULN|7BPWR|8AART|9RCR
40	68431 12743	4	   	274.15	DCR|3VULN|2DMG|2DUR|1ASPD	1MBVNT|27DMG|37DUR|4BEXP|5ASPD|67aVULN|7BPWR|8AART|9RCR
41	45111 35123	7	   	273.95	DCR|2VULN|3DMG|2DUR|1CDMG	1RMIN|2aDUR|35aDMG|4CDMG|6LIT|7RCR|8aVULN|9AART|aBPWR
42	43325 24223	8	   	273.93	DCR|3VULN|2DUR|1DMG|2CDMG	1RMIN|26aVULN|3aCDMG|4LIT|5DMG|7aDUR|8RCR|9AART|aBPWR
