0	Index      	Bounty	 *	Score 	Summary	Detail	
1	24223 32533	5	 * 	277.71	DCR|3VULN|3DUR|2DMG|1ASPD	19aDUR|259VULN|3ASPD|4ERES|6RCR|7RMIN|89DMG|9BPWR
2	24253 31533	5	   	277.71	DCR|3VULN|3DUR|2DMG|1ASPD	19aDUR|259VULN|3ASPD|4RMIN|6RCR|7ERES|89DMG|9BPWR
3	22111 75243	1	   	276.57	DCR|3VULN|3DUR|2DMG|1AART	179DUR|2AART|3aDMG|4MBVNT|59aVULN|6RCR|89aLWND|9aBPWR
4	22111 75343	1	   	276.57	DCR|3VULN|3DUR|2DMG|1AART	179DUR|2AART|3aDMG|4MBVNT|59aVULN|6RCR|89aFEWX|9aBPWR
5	42111 46643	1	   	276.57	DCR|3VULN|3DUR|2DMG|1AART	169LWND|2AART|3aDMG|4MBVNT|59aVULN|7RCR|89aDUR|9aBPWR
6	42111 71643	1	   	276.57	DCR|3VULN|3DUR|2DMG|1AART	179LWND|2AART|3aDMG|4MBVNT|59aVULN|6RCR|89aDUR|9aBPWR
7	26161 11351	1	 * 	271.66	DCR|4VULN|3DUR|1DMG	124DUR|3DMG|5LWND|6RCR|789aVULN
8	22553 32223	1	 * 	270.67	DCR|2VULN|3DUR|2DMG|2ASPD|1AART	17aDUR|2AART|35ASPD|45DMG|5BPWR|6RCR|89VULN
9	24233 32221	10	   	269.42	DCR|2VULN|3DUR|2DMG|2ASPD	17aDUR|25VULN|3aASPD|4CGEN|6LIT|8RCR|9aDMG|aBPWR
10	24253 12841	6	 * 	269.21	DCR|4VULN|3ASPD|2DUR	18DUR|258aVULN|368ASPD|4RMIN|7MBVNT|8BPWR|9RCR
11	22111 26543	1	   	268.20	DCR|4VULN|2DUR|1DMG|1AART	19DUR|2AART|3DMG|4MBVNT|589aVULN|69FEWX|7RCR|9BPWR
12	22553 32226	1	 * 	266.97	DCR|2VULN|2DMG|3ASPD|2DUR|1AART	17DUR|2AART|35aASPD|45DMG|5BPWR|6RCR|89VULN
13	21134 16532	1	   	266.71	DCR|3VULN|3DUR|2DMG	179DUR|2FEWX|349VULN|5LWND|6ERES|89DMG|9BPWR|aRCR
14	24253 12844	6	 * 	266.63	DCR|3VULN|3ASPD|2DUR|1DMG	18DUR|258VULN|368ASPD|4RMIN|7MBVNT|8BPWR|9RCR|aDMG
15	24122 16532	5	   	266.61	DCR|3VULN|3DUR|2DMG	179DUR|259VULN|3LEGI|4BEXP|6ERES|89DMG|9BPWR|aRCR
16	24122 21532	6	   	266.61	DCR|3VULN|3DUR|2DMG	169DUR|259VULN|3LEGI|4BEXP|7ERES|89DMG|9BPWR|aRCR
17	24122 22532	7	   	266.61	DCR|3VULN|3DUR|2DMG	169DUR|259VULN|3LEGI|4BEXP|7ERES|89DMG|9BPWR|aRCR
18	24132 16532	3	   	266.61	DCR|3VULN|3DUR|2DMG	179DUR|249VULN|3LEGI|5FEWX|6ERES|89DMG|9BPWR|aRCR
19	24133 26532	3	   	266.61	DCR|3VULN|3DUR|2DMG	179DUR|249VULN|3LEGI|5ERES|6FEWX|89DMG|9BPWR|aRCR
20	24632 21532	6	   	266.61	DCR|3VULN|3DUR|2DMG	169DUR|259VULN|3FEWX|4LEGI|7ERES|89DMG|9BPWR|aRCR
21	24632 22532	7	   	266.61	DCR|3VULN|3DUR|2DMG	169DUR|259VULN|3FEWX|4LEGI|7ERES|89DMG|9BPWR|aRCR
22	24233 11221	10	   	265.71	DCR|2VULN|2DMG|3ASPD|2DUR	1aDUR|25VULN|36aASPD|4CGEN|7LIT|8RCR|9aDMG|aBPWR
23	24321 34221	3	 * 	265.70	DCR|3VULN|3ASPD|2TLV|1DUR|1CDMG	1DUR|269VULN|3CDMG|4DUST|569ASPD|69BPWR|7CGEN|89TLV|aRCR
24	24511 34221	3	   	265.70	DCR|3VULN|3ASPD|2TLV|1DUR|1CDMG	1DUR|269VULN|3DUST|4CDMG|569ASPD|69BPWR|7CGEN|89TLV|aRCR
25	21484 46441	5	 * 	265.02	DCR|2VULN|3DMG|3DUR|1AART	19aDUR|2DUST|3MBVNT|489DMG|59VULN|6AART|7RCR|9BPWR
26	22231 31562	4	   	264.59	DCR|3VULN|2DMG|2DUR|1ASPD	19DUR|2CGEN|3RPLT|49DMG|5ASPD|6MLV|789VULN|9BPWR|aRCR
27	24223 32532	5	   	264.49	DCR|3VULN|2DMG|2DUR|1ASPD	19DUR|259VULN|3ASPD|4ERES|6RCR|7RMIN|89DMG|9BPWR|aMLV
28	24223 32535	5	   	264.49	DCR|3VULN|2DMG|2DUR|1ASPD	19DUR|259VULN|3ASPD|4ERES|6RCR|7RMIN|89DMG|9BPWR|aCGEN
29	24223 32536	5	   	264.49	DCR|3VULN|2DMG|2DUR|1ASPD	19DUR|259VULN|3ASPD|4ERES|6RCR|7RMIN|89DMG|9BPWR|aLWND
30	24253 31532	5	   	264.49	DCR|3VULN|2DMG|2DUR|1ASPD	19DUR|259VULN|3ASPD|4RMIN|6RCR|7ERES|89DMG|9BPWR|aMLV
31	24223 32534	5	   	264.39	DCR|3VULN|2DMG|2DUR|1ASPD	19DUR|259VULN|3ASPD|4ERES|6RCR|7RMIN|89DMG|9BPWR|aMBVNT
32	22163 16533	1	 * 	264.11	DCR|3VULN|3DMG|1DUR|1AART	1DUR|2AART|378DMG|469VULN|5BELT|aRCR
33	22211 33546	1	   	263.60	DCR|3VULN|2DUR|1TLV|1CDMG|1AART	16DUR|2AART|3TLV|4CDMG|59aVULN|7LIT|8RCR
34	22212 23546	1	   	263.60	DCR|3VULN|2DUR|1TLV|1CDMG|1AART	15DUR|2AART|3TLV|4CDMG|69aVULN|7LIT|8RCR
35	22111 76146	1	   	263.14	DCR|3VULN|2DMG|2DUR|1AART	19DUR|2AART|39DMG|4MBVNT|59aVULN|6RCR|7RMIN|8BELT|9BPWR
36	22111 26443	1	   	263.14	DCR|3VULN|2DMG|2DUR|1AART	19DUR|2AART|38DMG|4MBVNT|59aVULN|69FEWX|7RCR|9BPWR
37	22111 78343	1	   	263.14	DCR|3VULN|2DMG|2DUR|1AART	19DUR|2AART|37DMG|4MBVNT|59aVULN|6RCR|89FEWX|9BPWR
38	22331 35633	1	   	263.14	DCR|3VULN|2DMG|2DUR|1AART	19DUR|2AART|3CGEN|459VULN|6BBNT|79DMG|8RCVC|9BPWR|aRCR
39	22336 36633	1	   	263.14	DCR|3VULN|2DMG|2DUR|1AART	19DUR|2AART|3CGEN|479VULN|5TBNT|69DMG|8RCVC|9BPWR|aRCR
40	22531 35633	3	   	263.14	DCR|3VULN|2DMG|2DUR|1AART	19DUR|2CGEN|3AART|459VULN|6BBNT|79DMG|8RCVC|9BPWR|aRCR
