0	Index      	Bounty	 *	Score 	Summary	Detail	
1	61611 15122	10	 * 	298.91	DCR|3VULN|3DMG|3DUR|1TLV	189VULN|29FEWX|389DMG|478DUR|5RCVC|6RCR|89BPWR|aTLV
2	63611 15122	10	   	298.71	DCR|3VULN|3DMG|3DUR|1TLV	189VULN|29DUST|389DMG|478DUR|5RCVC|6RCR|89BPWR|aTLV
3	63312 32333	1	 * 	294.45	DCR|5VULN|2DMG|2TLV	1456aVULN|2ERES|3aTLV|7AART|8RCR|9aDMG|aBPWR
4	61611 15123	9	   	293.67	DCR|3VULN|3DMG|3DUR|1ASPD	189VULN|29FEWX|389DMG|478DUR|5RCVC|6RCR|89BPWR|aASPD
5	63611 15123	9	   	293.47	DCR|3VULN|3DMG|3DUR|1ASPD	189VULN|29DUST|389DMG|478DUR|5RCVC|6RCR|89BPWR|aASPD
6	61111 43121	9	 * 	291.50	DCR|5VULN|3DUR|3TLV	1689aVULN|29FEWX|389TLV|468DUR|5RCVC|689BPWR|7RCR
7	61142 43121	9	   	291.50	DCR|5VULN|3DUR|3TLV	1689aVULN|29FEWX|389TLV|4DMSP|568DUR|689BPWR|7RCR
8	61111 43136	9	   	291.40	DCR|5VULN|3DUR|2TLV	1689aVULN|2FEWX|38TLV|468DUR|5RCVC|68BPWR|7RCR
9	63111 43121	9	   	291.30	DCR|5VULN|3DUR|3TLV	1689aVULN|29DUST|389TLV|468DUR|5RCVC|689BPWR|7RCR
10	63111 43136	9	   	291.30	DCR|5VULN|3DUR|2TLV	1689aVULN|2DUST|38TLV|468DUR|5RCVC|68BPWR|7RCR
11	63142 43121	9	   	291.30	DCR|5VULN|3DUR|3TLV	1689aVULN|29DUST|389TLV|4DMSP|568DUR|689BPWR|7RCR
12	61152 43121	10	   	285.61	DCR|4VULN|3DUR|3TLV|1CDMG	1689VULN|249FEWX|389TLV|568DUR|689BPWR|7RCR|aCDMG
13	61152 43123	9	   	285.61	DCR|4VULN|3DUR|3TLV|1CDMG	1689VULN|249FEWX|389TLV|568DUR|689BPWR|7RCR|aCDMG
14	63115 43121	10	   	285.31	DCR|4VULN|3DUR|3TLV|1CDMG	1689VULN|259DUST|389TLV|468DUR|689BPWR|7RCR|aCDMG
15	63115 43123	9	   	285.31	DCR|4VULN|3DUR|3TLV|1CDMG	1689VULN|259DUST|389TLV|468DUR|689BPWR|7RCR|aCDMG
16	61611 15131	10	   	283.06	DCR|3VULN|3DUR|2DMG|1TLV	189VULN|2FEWX|38DMG|478DUR|5RCVC|6RCR|8BPWR|aTLV
17	61111 43126	9	   	282.97	DCR|4VULN|3DUR|3TLV|1ASPD	1689VULN|29FEWX|389TLV|468DUR|5RCVC|689BPWR|7RCR|aASPD
18	63611 15131	10	   	282.96	DCR|3VULN|3DUR|2DMG|1TLV	189VULN|2DUST|38DMG|478DUR|5RCVC|6RCR|8BPWR|aTLV
19	62116 13243	6	   	282.86	DCR|3VULN|3DUR|2DMG|1TLV	15aVULN|2LEGI|3TLV|48aDUR|6RCR|7aDMG|9BBNT|aBPWR
20	62116 13263	6	   	282.86	DCR|3VULN|3DUR|2DMG|1TLV	15aVULN|2LEGI|3TLV|48aDUR|6RCR|7aDMG|9TBNT|aBPWR
21	62116 12523	9	   	282.81	DCR|4VULN|3DUR|1TLV|2LIT	158aVULN|2LEGI|3TLV|489DUR|6RCR|78LIT|8BPWR
22	63111 43126	9	   	282.77	DCR|4VULN|3DUR|3TLV|1ASPD	1689VULN|29DUST|389TLV|468DUR|5RCVC|689BPWR|7RCR|aASPD
23	62116 43113	8	   	282.67	DCR|4VULN|3DUR|3TLV|1ASPD	1589VULN|2LEGI|368TLV|468DUR|68BPWR|7RCR|aASPD
24	61611 15121	9	   	282.66	DCR|3VULN|3DMG|3DUR	189VULN|29FEWX|389DMG|478DUR|5RCVC|6RCR|89BPWR|aCGEN
25	61611 15121	10	   	282.66	DCR|3VULN|3DMG|3DUR	189VULN|29FEWX|389DMG|478DUR|5RCVC|6RCR|89BPWR|aCGEN
