0	Index      	Bounty	 *	Score 	Summary	Detail	
1	26335 12332	5	 * 	300.11	DCR|3VULN|3DMG|2DUR|2ASPD	134DMG|268VULN|58ASPD|78DUR|8BPWR|9AART|aRCR
2	26336 12332	4	   	300.11	DCR|3VULN|3DMG|2DUR|2ASPD	134DMG|268VULN|58ASPD|78DUR|8BPWR|9AART|aRCR
3	25233 14334	3	 * 	299.54	DCR|4VULN|2DMG|2DUR|1CDMG	18DMG|2RPLT|3CDMG|468aVULN|58DUR|7RCR|8BPWR|9AART
4	13132 36254	7	   	294.11	DCR|3VULN|3DMG|1TLV|1DUR|1CDMG	1AART|2TLV|369VULN|456DMG|6BPWR|7CDMG|8DUR|aRCR
5	13132 36324	8	   	294.11	DCR|3VULN|3DMG|1TLV|1DUR|1CDMG	1AART|2TLV|368VULN|456DMG|6BPWR|7CDMG|9DUR|aRCR
6	25651 13213	10	   	289.90	DCR|3VULN|3DMG|2DUR|1ASPD	148DMG|2RPLT|3AART|568VULN|78DUR|8BPWR|9RCR|aASPD
7	25233 14362	3	   	289.77	DCR|4VULN|2DMG|2DUR|1CDMG	18DMG|2RPLT|3CDMG|468aVULN|58DUR|7RCR|8BPWR|9ERES
8	25233 14322	3	 * 	286.77	DCR|3VULN|3DUR|2DMG|2CDMG	18DMG|2RPLT|3aCDMG|468VULN|589DUR|7RCR|8BPWR
9	25651 13211	10	   	286.67	DCR|3VULN|3DMG|2DUR|2AART	148DMG|2RPLT|3aAART|568VULN|78DUR|8BPWR|9RCR
10	33333 15335	3	   	285.79	DCR|4VULN|2DMG|2DUR	1RMIN|2MBVNT|38DMG|468aVULN|58DUR|7RCR|8BPWR|9AART
11	33633 15335	2	   	285.79	DCR|4VULN|2DMG|2DUR	1RMIN|2MBVNT|38DMG|468aVULN|58DUR|7RCR|8BPWR|9AART
12	26321 62332	6	   	285.39	DCR|3VULN|3DMG|2DUR|1TLV	138DMG|289VULN|4MBVNT|5LWND|6TLV|78DUR|8BPWR|aRCR
13	25233 14336	3	   	284.67	DCR|3VULN|2DMG|2DUR|2AART|1CDMG	18DMG|2RPLT|3CDMG|468VULN|58DUR|7RCR|8BPWR|9aAART
14	25233 14331	3	   	283.21	DCR|3VULN|2DMG|2DUR|2CDMG	18DMG|2RPLT|3aCDMG|468VULN|58DUR|7RCR|8BPWR|9AART
15	23114 14341	1	 * 	282.22	DCR|3VULN|3DMG|3DUR|1SELL	129DMG|29BPWR|389VULN|49aDUR|5RMIN|6SELL|7RCR
16	25233 14353	3	   	280.46	DCR|3VULN|3DUR|2DMG|1CDMG	18DMG|2RPLT|3CDMG|468VULN|58aDUR|7RCR|8BPWR|9LHND
17	25233 14321	3	   	280.46	DCR|3VULN|3DUR|2DMG|1CDMG	18DMG|2RPLT|3CDMG|468VULN|589DUR|7RCR|8BPWR|aFEWX
18	25233 14323	3	   	280.46	DCR|3VULN|3DUR|2DMG|1CDMG	18DMG|2RPLT|3CDMG|468VULN|589DUR|7RCR|8BPWR|aBELT
19	25233 14325	3	   	280.46	DCR|3VULN|3DUR|2DMG|1CDMG	18DMG|2RPLT|3CDMG|468VULN|589DUR|7RCR|8BPWR|aLWND
20	25233 14326	3	   	280.46	DCR|3VULN|3DUR|2DMG|1CDMG	18DMG|2RPLT|3CDMG|468VULN|589DUR|7RCR|8BPWR|aBEXP
21	25233 14324	3	   	280.36	DCR|3VULN|3DUR|2DMG|1CDMG	18DMG|2RPLT|3CDMG|468VULN|589DUR|7RCR|8BPWR|aDUST
22	33333 15322	3	   	280.36	DCR|3VULN|3DUR|2DMG|1CDMG	1RMIN|2MBVNT|38DMG|468VULN|589DUR|7RCR|8BPWR|aCDMG
23	33633 15322	2	   	280.36	DCR|3VULN|3DUR|2DMG|1CDMG	1RMIN|2MBVNT|38DMG|468VULN|589DUR|7RCR|8BPWR|aCDMG
24	32133 24345	1	   	280.19	DCR|3VULN|3DUR|1DMG|2CDMG|1ASPD	1RMIN|259DUR|3DMG|489VULN|69CDMG|7RCR|9BPWR|aASPD
25	25651 13211	9	   	278.90	DCR|3VULN|3DMG|2DUR	148DMG|2RPLT|3AART|568VULN|78DUR|8BPWR|9RCR|aLWND
26	25651 13213	9	   	278.90	DCR|3VULN|3DMG|2DUR	148DMG|2RPLT|3AART|568VULN|78DUR|8BPWR|9RCR|aZMB
27	25651 13212	9	   	278.80	DCR|3VULN|3DMG|2DUR	148DMG|2RPLT|3AART|568VULN|78DUR|8BPWR|9RCR|aTBNT
28	25651 13212	10	   	278.80	DCR|3VULN|3DMG|2DUR	148DMG|2RPLT|3AART|568VULN|78DUR|8BPWR|9RCR|aDLOT
29	13132 31154	8	   	277.86	DCR|3VULN|3DMG|1TLV|1CDMG	1AART|2TLV|369VULN|456DMG|6BPWR|7LWND|8CDMG|aRCR
30	13132 31614	9	   	277.86	DCR|3VULN|3DMG|1TLV|1CDMG	1AART|2TLV|368VULN|456DMG|6BPWR|7LWND|9CDMG|aRCR
31	13132 36154	7	   	277.86	DCR|3VULN|3DMG|1TLV|1CDMG	1AART|2TLV|369VULN|456DMG|6BPWR|7CDMG|8FEWX|aRCR
32	13132 36334	9	   	277.86	DCR|3VULN|3DMG|1TLV|1CDMG	1AART|2TLV|368VULN|456DMG|6BPWR|7CDMG|9BEXP|aRCR
33	13132 36354	8	   	277.86	DCR|3VULN|3DMG|1TLV|1CDMG	1AART|2TLV|368VULN|456DMG|6BPWR|7CDMG|9LWND|aRCR
34	13132 33154	8	   	277.76	DCR|3VULN|3DMG|1TLV|1CDMG	1AART|2TLV|369VULN|456DMG|6BPWR|7DUST|8CDMG|aRCR
35	13132 33614	9	   	277.76	DCR|3VULN|3DMG|1TLV|1CDMG	1AART|2TLV|368VULN|456DMG|6BPWR|7DUST|9CDMG|aRCR
36	13132 36364	8	   	277.76	DCR|3VULN|3DMG|1TLV|1CDMG	1AART|2TLV|368VULN|456DMG|6BPWR|7CDMG|9DUST|aRCR
37	33333 15328	3	   	277.71	DCR|3VULN|3DUR|2DMG|1ASPD	1RMIN|2MBVNT|38DMG|468VULN|589DUR|7RCR|8BPWR|aASPD
38	33633 15328	2	   	277.71	DCR|3VULN|3DUR|2DMG|1ASPD	1RMIN|2MBVNT|38DMG|468VULN|589DUR|7RCR|8BPWR|aASPD
39	32133 14345	1	   	277.57	DCR|3VULN|3DUR|2DMG|1ASPD|1SELL	1RMIN|259DUR|39DMG|489VULN|6SELL|7RCR|9BPWR|aASPD
40	23114 14342	1	   	277.30	DCR|3VULN|3DMG|2DUR|1SELL	129DMG|29BPWR|389VULN|49DUR|5RMIN|6SELL|7RCR|aLIT
41	25233 14316	3	   	276.79	DCR|3VULN|2DMG|2DUR|1CDMG	18DMG|2RPLT|3CDMG|468VULN|58DUR|7RCR|8BPWR|9BBNT|aAART
42	25233 14333	3	   	276.79	DCR|3VULN|2DMG|2DUR|1CDMG|1NUKE	18DMG|2RPLT|3CDMG|468VULN|58DUR|7RCR|8BPWR|9AART|aNUKE
43	25233 14335	3	   	276.79	DCR|3VULN|2DMG|2DUR|1CDMG	18DMG|2RPLT|3CDMG|468VULN|58DUR|7RCR|8BPWR|9AART|aERES
44	33333 15331	3	   	276.79	DCR|3VULN|2DMG|2DUR|1CDMG	1RMIN|2MBVNT|38DMG|468VULN|58DUR|7RCR|8BPWR|9AART|aCDMG
45	33633 15331	2	   	276.79	DCR|3VULN|2DMG|2DUR|1CDMG	1RMIN|2MBVNT|38DMG|468VULN|58DUR|7RCR|8BPWR|9AART|aCDMG
46	16111 44113	7	   	276.47	DCR|3VULN|3DUR|2DMG	1AART|279VULN|39LHND|456DUR|89DMG|9BPWR|aRCR
47	22422 35512	1	   	276.40	DCR|4VULN|2DMG|1DUR|2LIT	19DMG|2DUR|349aVULN|5BBNT|6BELT|7RCR|89LIT|9BPWR
48	33333 15333	3	   	276.37	DCR|3VULN|3DUR|2DMG	1RMIN|2MBVNT|38DMG|468VULN|58aDUR|7RCR|8BPWR|9AART
49	33633 15333	2	   	276.37	DCR|3VULN|3DUR|2DMG	1RMIN|2MBVNT|38DMG|468VULN|58aDUR|7RCR|8BPWR|9AART
50	22112 35451	2	   	276.12	DCR|4VULN|2DMG|2DUR	19DMG|2RCVC|389aVULN|49DUR|5BBNT|6BELT|7RCR|9BPWR
51	33333 15366	3	   	276.12	DCR|4VULN|2DMG|2DUR	1RMIN|2MBVNT|38DMG|468aVULN|58DUR|7RCR|8BPWR|9LHND
