0	Index      	Bounty	 *	Score 	Summary	Detail	
1	52135 31223	9	 * 	298.56	DCR|4VULN|2DUR|2TLV|1DMG|2CDMG	1aCDMG|245aVULN|37DUR|6DMG|8RCR|9aTLV|aBPWR
2	32135 31223	9	 * 	295.94	DCR|4VULN|2DMG|2DUR|2TLV|1SELL	145aVULN|2SELL|37DUR|6aDMG|8RCR|9aTLV|aBPWR
3	36131 34114	6	 * 	295.76	DCR|5VULN|2DMG|2DUR	1279aVULN|29BPWR|3FEWX|49DUR|59DMG|6BELT|8RCR
4	36131 34116	6	   	292.47	DCR|4VULN|2DMG|2DUR|1TLV	1279VULN|29BPWR|3FEWX|49DUR|59DMG|6BELT|8RCR|aTLV
5	32515 22235	1	 * 	290.84	DCR|4VULN|3DMG|1DUR|1CDMG	1459VULN|234DMG|45BPWR|6BEXP|7CDMG|8DUR|aRCR
6	32515 12235	1	   	290.74	DCR|4VULN|3DMG|1DUR|1CDMG	1459VULN|234DMG|45BPWR|6DUST|7CDMG|8DUR|aRCR
7	52135 31214	8	   	289.67	DCR|4VULN|2DMG|2DUR|1CDMG	1CDMG|2459VULN|37DUR|6aDMG|8RCR
8	36321 36215	4	   	287.23	DCR|4VULN|2DMG|2DUR|1ASPD	127aVULN|2aBPWR|3CGEN|4aDUR|5ZMB|6RCR|8ASPD|9aDMG
9	32513 14234	1	   	285.60	DCR|4VULN|3DMG|1CDMG|1ASPD	1469VULN|234DMG|46BPWR|5RMIN|7RCR|8ASPD|aCDMG
10	52135 31234	8	 * 	285.31	DCR|4VULN|3DUR|1DMG|1CDMG	1CDMG|245aVULN|379DUR|6DMG|8RCR
11	52135 31213	8	   	283.09	DCR|4VULN|2DUR|1DMG|1CDMG|1ASPD	1CDMG|2459VULN|37DUR|6DMG|8RCR|aASPD
12	63444 32413	5	 * 	282.56	DCR|3VULN|3DMG|3DUR	18aDUR|2LHND|3MBVNT|4BELT|58aDMG|68aVULN|7RCR|8aBPWR|9RPLT
