0	Index      	Bounty	 *	Score 	Summary	Detail	
1	34334 11126	1	 * 	289.16	DCR|4VULN|3DUR|2ASPD|1TLV	137DUR|2BBNT|37BPWR|479aVULN|57ASPD|6RCR|8TLV
2	34334 11124	1	 * 	286.58	DCR|3VULN|3DUR|2ASPD|1DMG|1TLV	137DUR|2BBNT|37BPWR|479VULN|57ASPD|6RCR|8TLV|aDMG
3	34334 11622	1	   	283.98	DCR|3VULN|3DUR|2ASPD|1DMG|1CDMG	137DUR|2BBNT|37BPWR|479VULN|57ASPD|6RCR|8DMG|aCDMG
4	42113 35335	2	 * 	282.87	DCR|4VULN|3DUR|2TLV|1ASPD	18TLV|268DUR|34RCVC|5678VULN|68BPWR|9RCR|aASPD
5	36324 12211	8	 * 	281.67	DCR|3VULN|3DUR|2DMG|2LIT	127DUR|3RPLT|467VULN|57LIT|7BPWR|89DMG|aRCR
6	31247 45271	2	   	281.07	DCR|4VULN|3DUR|2ASPD|1SELL	168DUR|2MBVNT|3468VULN|5SELL|68BPWR|78ASPD|9LIT|aRCR
7	36324 12233	10	   	280.33	DCR|3VULN|3DUR|1DMG|1TLV|2LIT	127DUR|3RPLT|467VULN|57LIT|7BPWR|8DMG|9TLV|aRCR
8	34334 11122	1	   	280.17	DCR|3VULN|3DUR|2ASPD|1TLV|1CDMG	137DUR|2BBNT|37BPWR|479VULN|57ASPD|6RCR|8TLV|aCDMG
9	35264 11122	1	   	280.17	DCR|3VULN|3DUR|2ASPD|1TLV|1CDMG	127DUR|379VULN|4BBNT|57ASPD|6RCR|7BPWR|8TLV|aCDMG
10	36264 11122	2	   	280.17	DCR|3VULN|3DUR|2ASPD|1TLV|1CDMG	127DUR|379VULN|4BBNT|57ASPD|6RCR|7BPWR|8TLV|aCDMG
11	31343 31532	1	 * 	278.75	DCR|3VULN|3DUR|2TLV|2CDMG|1AART	179DUR|26aVULN|3aTLV|4aCDMG|5AART|8RCR|aBPWR
12	42343 31532	2	   	278.75	DCR|3VULN|3DUR|2TLV|2CDMG|1AART	1aTLV|279DUR|36aVULN|4aCDMG|5AART|8RCR|aBPWR
13	31215 14536	2	 * 	278.50	DCR|4VULN|2DUR|2TLV|2CDMG	1aDUR|2MBVNT|359aVULN|45TLV|5aBPWR|6CGEN|7RCR|8aCDMG
14	31214 46146	2	 * 	278.44	DCR|2VULN|3DUR|2ASPD|2TLV|1DMG|2LIT	18aDUR|2MBVNT|38VULN|4aTLV|5DMG|6RCR|78LIT|8aBPWR|9aASPD
15	31241 47842	2	 * 	278.08	DCR|5VULN|2DUR|1DMG	18DUR|2MBVNT|34578VULN|68LWND|8BPWR|9RCR|aDMG
16	31241 67842	2	   	278.08	DCR|5VULN|2DUR|1DMG	18DUR|2MBVNT|34578VULN|68FEWX|8BPWR|9RCR|aDMG
17	31153 37842	4	   	278.08	DCR|5VULN|2DUR|1DMG	18DUR|2MBVNT|38FEWX|45678VULN|8BPWR|9RCR|aDMG
18	31248 37842	2	   	278.08	DCR|5VULN|2DUR|1DMG	18DUR|2MBVNT|34678VULN|58FEWX|8BPWR|9RCR|aDMG
19	31564 11232	1	   	276.61	DCR|3VULN|2DUR|2ASPD|1TLV|1CDMG|1AART	17DUR|237VULN|4BBNT|57ASPD|6RCR|7BPWR|8AART|9TLV|aCDMG
20	33331 16266	2	 * 	276.12	DCR|4VULN|2DMG|2DUR	1aDUR|2ZMB|359aVULN|4CGEN|6DUST|7RCR|8aDMG|aBPWR
21	52632 21352	2	   	274.15	DCR|3VULN|2DMG|2DUR|1ASPD|1AART	1BELT|2AART|34aVULN|5aDUR|6RCR|7ASPD|8ERES|9aDMG|aBPWR
22	31215 42257	2	 * 	273.55	DCR|3VULN|2DMG|2DUR|2TLV	1aDUR|2MBVNT|35aVULN|45TLV|5aBPWR|6RCR|7ZMB|8aDMG|9RMIN
23	31215 42247	2	   	273.45	DCR|3VULN|2DMG|2DUR|2TLV	1aDUR|2MBVNT|35aVULN|45TLV|5aBPWR|6RCR|7ZMB|8aDMG|9TBNT
24	31215 47147	2	 * 	272.95	DCR|5VULN|2TLV|1DUR|1AART	1DUR|2MBVNT|3589aVULN|45TLV|5BPWR|6RCR|7AART
25	34334 11226	1	   	272.91	DCR|4VULN|3DUR|2ASPD	137DUR|2BBNT|37BPWR|479aVULN|57ASPD|6RCR|8MLV
26	42113 35331	2	   	271.86	DCR|4VULN|3DUR|2TLV	18TLV|268DUR|34RCVC|5678VULN|68BPWR|9RCR|aBEXP
27	42113 35333	2	   	271.86	DCR|4VULN|3DUR|2TLV	18TLV|268DUR|34RCVC|5678VULN|68BPWR|9RCR|aBELT
28	42113 35334	2	   	271.86	DCR|4VULN|3DUR|2TLV	18TLV|268DUR|34RCVC|5678VULN|68BPWR|9RCR|aZMB
29	42113 35332	2	 * 	271.76	DCR|4VULN|3DUR|3TLV	18aTLV|268DUR|34RCVC|5678VULN|68BPWR|9RCR
30	42135 32431	2	   	271.76	DCR|4VULN|3DUR|2TLV	18TLV|267DUR|3RCVC|4568VULN|68BPWR|9RCR|aBEXP
31	42135 32433	2	   	271.76	DCR|4VULN|3DUR|2TLV	18TLV|267DUR|3RCVC|4568VULN|68BPWR|9RCR|aBELT
32	42135 32432	2	   	271.66	DCR|4VULN|3DUR|3TLV	18aTLV|267DUR|3RCVC|4568VULN|68BPWR|9RCR
33	31234 48882	9	 * 	271.04	DCR|5VULN|3DUR	167DUR|2MBVNT|3ERES|47DUST|56789VULN|67BPWR|aRCR
34	31214 46174	2	   	270.71	DCR|3VULN|2DUR|2TLV|1DMG|2LIT	18DUR|2MBVNT|38aVULN|49TLV|5DMG|6RCR|78LIT|8BPWR
35	34334 11224	1	   	270.33	DCR|3VULN|3DUR|2ASPD|1DMG	137DUR|2BBNT|37BPWR|479VULN|57ASPD|6RCR|8MLV|aDMG
36	34334 11621	1	   	270.33	DCR|3VULN|3DUR|2ASPD|1DMG	137DUR|2BBNT|37BPWR|479VULN|57ASPD|6RCR|8DMG|aBEXP
37	31444 16286	2	   	270.33	DCR|3VULN|3DUR|2ASPD|1DMG	158DUR|2MBVNT|3RPLT|48ASPD|678VULN|8BPWR|9RCR|aDMG
38	34336 53322	1	   	269.86	DCR|3VULN|3DUR|1TLV|1CDMG|1ASPD	135DUR|2BBNT|35BPWR|459VULN|6ASPD|7TLV|8RCR|aCDMG
39	31564 11212	1	   	269.35	DCR|4VULN|2DUR|2ASPD|1AART	17DUR|237aVULN|4BBNT|57ASPD|6RCR|7BPWR|8AART|9RCVC
