0	Index      	Bounty	 *	Score 	Summary	Detail	
1	15112 62361	1	 * 	313.51	DCR|4VULN|3DMG|3DUR	189DUR|2BBNT|3CGEN|4689VULN|589DMG|7RCR|89BPWR|aLIT
2	15121 62361	1	   	313.51	DCR|4VULN|3DMG|3DUR	189DUR|2BBNT|3CGEN|489DMG|5689VULN|7RCR|89BPWR|aLIT
3	15112 62362	1	   	305.20	DCR|4VULN|3DMG|3DUR	189DUR|2BBNT|3CGEN|4689VULN|589DMG|7RCR|89BPWR|aLWND
4	15112 62363	1	   	305.20	DCR|4VULN|3DMG|3DUR	189DUR|2BBNT|3CGEN|4689VULN|589DMG|7RCR|89BPWR|aBEXP
5	15121 62362	1	   	305.20	DCR|4VULN|3DMG|3DUR	189DUR|2BBNT|3CGEN|489DMG|5689VULN|7RCR|89BPWR|aLWND
6	15121 62363	1	   	305.20	DCR|4VULN|3DMG|3DUR	189DUR|2BBNT|3CGEN|489DMG|5689VULN|7RCR|89BPWR|aBEXP
7	11316 26412	3	   	305.00	DCR|4VULN|3DMG|3DUR	178DUR|258aVULN|345DMG|58BPWR|6RCR|9DUST
8	11316 26412	2	   	305.00	DCR|4VULN|3DMG|3DUR	178DUR|258aVULN|345DMG|58BPWR|6RCR|9DUST
9	11316 26611	3	   	297.42	DCR|3VULN|3DMG|3DUR|2LIT	179DUR|259VULN|345DMG|59BPWR|6RCR|89LIT|aLWND
10	11316 26611	2	   	297.42	DCR|3VULN|3DMG|3DUR|2LIT	179DUR|259VULN|345DMG|59BPWR|6RCR|89LIT|aLWND
11	11316 26612	3	   	297.42	DCR|3VULN|3DMG|3DUR|2LIT	179DUR|259VULN|345DMG|59BPWR|6RCR|89LIT|aFEWX
12	11316 26612	2	   	297.42	DCR|3VULN|3DMG|3DUR|2LIT	179DUR|259VULN|345DMG|59BPWR|6RCR|89LIT|aFEWX
13	11316 26613	2	   	297.42	DCR|3VULN|3DMG|3DUR|2LIT	179DUR|259VULN|345DMG|59BPWR|6RCR|89LIT|aRMIN
14	11316 26613	3	   	297.42	DCR|3VULN|3DMG|3DUR|2LIT	179DUR|259VULN|345DMG|59BPWR|6RCR|89LIT|aRMIN
15	11316 26224	3	   	291.68	DCR|4VULN|3DMG|2DUR	17DUR|259aVULN|345DMG|5BPWR|6RCR|8TBNT
16	11316 26224	2	   	291.68	DCR|4VULN|3DMG|2DUR	17DUR|259aVULN|345DMG|5BPWR|6RCR|8TBNT
