0	Index      	Bounty	 *	Score 	Summary	Detail	
1	12325 14512	3	 * 	285.22	DCR|4VULN|2DMG|3LIT|3TLV	124TLV|347aVULN|47BPWR|57DMG|678LIT|9RCR
2	14133 14162	1	 * 	285.22	DCR|4VULN|2DMG|3TLV|2CDMG	169TLV|247aVULN|39DMG|59CDMG|8RCR|9BPWR
3	26312 52113	2	   	281.70	DCR|4VULN|2DMG|2TLV|1DUR	135BEXP|239aVULN|3aBPWR|4DUR|6RCR|7aDMG|8aTLV
4	14133 31162	1	 * 	279.17	DCR|3VULN|2DUR|2TLV|1DMG|1CDMG|1AART	1aTLV|24aVULN|3DMG|5CDMG|6aDUR|7RCR|8AART|9TBNT|aBPWR
5	14133 14163	1	   	278.83	DCR|3VULN|2DMG|3TLV|2CDMG|1DUR	169TLV|247VULN|39DMG|59CDMG|8RCR|9BPWR|aDUR
6	14423 14122	1	 * 	278.45	DCR|5VULN|3TLV|1DUR|2LIT	134TLV|2347aVULN|347BPWR|57ZMB|67LIT|8DUR|9RCR
7	66262 21321	5	 * 	276.68	DCR|4VULN|2DUR|1TLV|1CDMG	1LWND|248aVULN|34DUR|4BPWR|5LIT|6CDMG|7RCR|9TLV
8	66263 11321	5	   	276.68	DCR|4VULN|2DUR|1TLV|1CDMG	1LWND|248aVULN|34DUR|4BPWR|5CDMG|6LIT|7RCR|9TLV
9	66263 13121	8	   	276.68	DCR|4VULN|2DUR|1TLV|1CDMG	1LWND|246aVULN|34DUR|4BPWR|5CDMG|7RCR|8LIT|9TLV
10	26312 52513	2	 * 	274.72	DCR|3VULN|3DMG|2TLV|1DUR	135BEXP|23aVULN|3aBPWR|4DUR|6RCR|78aDMG|9aTLV
11	14133 31362	1	   	273.65	DCR|4VULN|1DMG|1TLV|1DUR|1CDMG	1TLV|249aVULN|3DMG|5CDMG|6DUR|7RCR|8DUST
12	26312 52613	2	 * 	273.65	DCR|3VULN|2DMG|2DUR|2TLV	135BEXP|23aVULN|3aBPWR|48DUR|6RCR|7aDMG|9aTLV
13	13112 64234	2	   	273.55	DCR|3VULN|2DMG|2DUR|2TLV	17TLV|2BEXP|37DMG|48DUR|5FEWX|679VULN|7BPWR|aRCR
14	14423 14312	1	   	273.20	DCR|5VULN|3TLV|2LIT|1ASPD	134TLV|2347aVULN|347BPWR|57ZMB|67LIT|8ASPD|9RCR
15	42135 25122	5	   	272.69	DCR|3VULN|2DMG|2DUR|1ASPD	1LIT|23DUR|47DMG|568VULN|9ASPD|aRCR
16	13112 64332	2	   	272.61	DCR|3VULN|2DMG|2TLV|1DUR|1CDMG	17TLV|2BEXP|37DMG|4DUR|5FEWX|67aVULN|7BPWR|8CDMG|9RCR
17	14233 31213	1	 * 	272.32	DCR|3VULN|2ASPD|1DMG|1TLV|1DUR|1CDMG	1TLV|24aVULN|38ASPD|5CDMG|6DUR|7RCR|9DMG
18	43432 23125	5	   	271.76	DCR|5VULN|2TLV|2LIT|1AART	17LIT|2LWND|35678VULN|47TLV|7BPWR|9AART|aRCR
19	66263 11231	6	   	271.43	DCR|4VULN|2DUR|1CDMG|1ASPD	1LWND|246aVULN|34DUR|4BPWR|5CDMG|7RCR|8ASPD|9LIT
20	66263 13131	9	   	271.43	DCR|4VULN|2DUR|1CDMG|1ASPD	1LWND|246aVULN|34DUR|4BPWR|5CDMG|7RCR|8LIT|9ASPD
21	66263 13231	7	   	271.43	DCR|4VULN|2DUR|1CDMG|1ASPD	1LWND|246aVULN|34DUR|4BPWR|5CDMG|7RCR|8ASPD|9LIT
22	66263 13231	8	   	271.43	DCR|4VULN|2DUR|1CDMG|1ASPD	1LWND|246aVULN|34DUR|4BPWR|5CDMG|7RCR|8ASPD|9LIT
23	53135 23122	5	   	271.25	DCR|4VULN|2DMG|2LIT|1ASPD	1RMIN|27LIT|3MLV|47DMG|5678VULN|7BPWR|9ASPD|aRCR
24	14233 31162	1	   	270.11	DCR|3VULN|2DUR|2TLV|1CDMG|1ASPD|1AART	1aTLV|24aVULN|3ASPD|5CDMG|6aDUR|7RCR|8AART|9TBNT|aBPWR
25	13112 64531	2	   	269.97	DCR|3VULN|2DMG|2TLV|1DUR|1ASPD	17TLV|2BEXP|37DMG|4DUR|5FEWX|679VULN|7BPWR|8RCR|aASPD
26	24213 12331	5	   	269.60	DCR|4VULN|2DMG|1DUR|1SELL	1BEXP|25DMG|358aVULN|4SELL|5BPWR|6LIT|7RCR|9DUR
27	26313 12331	5	   	269.60	DCR|4VULN|2DMG|1DUR|1SELL	1BEXP|258aVULN|35DMG|4SELL|5BPWR|6LIT|7RCR|9DUR
28	31415 22511	4	   	269.36	DCR|3VULN|2DUR|2TLV|1DMG|1CDMG|1SELL	1RPLT|268VULN|3CDMG|4SELL|58DUR|78TLV|8BPWR|9DMG|aRCR
29	26356 23223	8	 * 	269.29	DCR|3VULN|3DUR|3TLV|1DMG	156BEXP|28aVULN|3DMG|48aTLV|78aDUR|8aBPWR|9RCR
30	12324 14512	3	 * 	268.78	DCR|4VULN|2ASPD|3LIT|3TLV	124TLV|347aVULN|47BPWR|57ASPD|678LIT|9RCR
31	14233 14162	1	 * 	268.78	DCR|4VULN|2ASPD|3TLV|2CDMG	169TLV|247aVULN|39ASPD|59CDMG|8RCR|9BPWR
32	14133 31233	1	   	268.43	DCR|3VULN|1DMG|2CDMG|1TLV|1DUR|1ASPD	1TLV|24aVULN|3DMG|59CDMG|6DUR|7RCR|8ASPD
33	14133 31433	1	   	268.43	DCR|3VULN|1DMG|2CDMG|1TLV|1DUR|1ASPD	1TLV|24aVULN|3DMG|58CDMG|6DUR|7RCR|9ASPD
