0	Index      	Bounty	 *	Score 	Summary	Detail	
1	43323 51251	6	 * 	297.52	DCR|3VULN|3DMG|3DUR|2LIT	167DUR|28LIT|378DMG|478VULN|5RMIN|78BPWR|9RCR|aCGEN
2	43323 51252	6	   	297.42	DCR|3VULN|3DMG|3DUR|2LIT	167DUR|28LIT|378DMG|478VULN|5RMIN|78BPWR|9RCR|aBBNT
3	63112 43342	2	   	276.76	DCR|3VULN|2DUR|1DMG|1TLV|2LIT	157VULN|27LIT|3AART|4RCVC|67DUR|7BPWR|8DMG|9TLV|aRCR
4	63523 22323	4	 * 	276.74	DCR|4VULN|2DUR|2LIT|1CDMG	136aVULN|2aLIT|4FEWX|5AART|7RCR|8CDMG|9aDUR|aBPWR
5	63526 32323	5	   	276.74	DCR|4VULN|2DUR|2LIT|1CDMG	135aVULN|2aLIT|4FEWX|6AART|7RCR|8CDMG|9aDUR|aBPWR
6	65113 16232	2	 * 	275.66	DCR|4VULN|3DMG|2LIT|1SELL	134aVULN|2BELT|5SELL|69aDMG|7RCR|8aLIT|aBPWR
7	63526 32313	8	 * 	272.97	DCR|5VULN|2DUR|2LIT	1359aVULN|29LIT|4FEWX|6RCR|7LHND|89DUR|9BPWR
8	63523 23333	4	 * 	271.86	DCR|5VULN|1DMG|2LIT	13679VULN|27LIT|47FEWX|5AART|7BPWR|8DMG|aRCR
9	63526 33333	5	   	271.86	DCR|5VULN|1DMG|2LIT	13579VULN|27LIT|47FEWX|6AART|7BPWR|8DMG|aRCR
10	61563 22323	3	   	270.19	DCR|4VULN|2DUR|1CDMG	146aVULN|2aLHND|3AART|5LIT|7RCR|8CDMG|9aDUR|aBPWR
11	43361 33513	9	   	269.90	DCR|3VULN|2DMG|1TLV|1DUR|2LIT	1DUR|24LIT|34DMG|4BPWR|5ERES|6RCR|78aVULN|9TLV
12	63526 33132	9	 * 	269.75	DCR|4VULN|2DMG|1DUR	1357VULN|2LIT|4FEWX|6RCR|8DUR|9aDMG
13	43122 21254	4	 * 	269.43	DCR|2VULN|3DUR|2DMG|3LIT	167DUR|247LIT|3AART|57DMG|7BPWR|8aVULN|9RCR
14	63553 31122	6	 * 	268.99	DCR|3VULN|3DUR|3LIT|1DMG	137VULN|257LIT|47aDUR|6RCR|7BPWR|8ERES|9DMG
15	63523 23342	4	   	268.57	DCR|4VULN|1DMG|1TLV|2LIT	1367VULN|27LIT|47FEWX|5AART|7BPWR|8DMG|9TLV|aRCR
16	63526 33112	9	   	268.41	DCR|4VULN|1DMG|1TLV|1DUR	1357VULN|2LIT|4FEWX|6RCR|8DUR|9TLV|aDMG
