0	Index      	Bounty	 *	Score 	Summary	Detail	
1	52122 21463	3	 * 	302.39	DCR|5VULN|2DMG|2ASPD|1TLV	12389VULN|38BPWR|4LHND|58ASPD|6RCR|78DMG|aTLV
2	52132 21463	4	   	302.39	DCR|5VULN|2DMG|2ASPD|1TLV	12389VULN|38BPWR|4LHND|58ASPD|6RCR|78DMG|aTLV
3	52122 21451	3	   	296.50	DCR|4VULN|2DMG|2ASPD|1TLV|1CDMG	1238VULN|38BPWR|4LHND|58ASPD|6RCR|78DMG|9CDMG|aTLV
4	52132 21451	4	   	296.50	DCR|4VULN|2DMG|2ASPD|1TLV|1CDMG	1238VULN|38BPWR|4LHND|58ASPD|6RCR|78DMG|9CDMG|aTLV
5	54352 32313	1	 * 	296.19	DCR|4VULN|2DMG|3ASPD|2CDMG|1NUKE	147aVULN|27DMG|3NUKE|57aASPD|6RPLT|7aBPWR|8aCDMG|9RCR
6	52122 21431	3	   	292.37	DCR|4VULN|2DMG|3ASPD|1DUR	1238VULN|38BPWR|4LHND|589ASPD|6RCR|78DMG|aDUR
7	52132 21431	4	   	292.37	DCR|4VULN|2DMG|3ASPD|1DUR	1238VULN|38BPWR|4LHND|589ASPD|6RCR|78DMG|aDUR
8	52352 21431	2	   	292.37	DCR|4VULN|2DMG|3ASPD|1DUR	1248VULN|3LHND|589ASPD|6RCR|78DMG|8BPWR|aDUR
9	52632 11623	3	 * 	291.78	DCR|4VULN|3DMG|2DUR	124aVULN|379DMG|5aDUR|6DMSP|8RCR|aBPWR
10	54352 32213	1	 * 	291.63	DCR|4VULN|3DMG|3ASPD|1NUKE|1SELL	147aVULN|27aDMG|3NUKE|57aASPD|6RPLT|7aBPWR|8SELL|9RCR
11	52112 31243	9	 * 	291.30	DCR|5VULN|3DUR|2CDMG	1235aVULN|35aBPWR|45aDUR|6DUST|7FEWX|8aCDMG|9RCR
12	52112 33243	9	   	291.30	DCR|5VULN|3DUR|2CDMG	1235aVULN|35aBPWR|45aDUR|6DUST|7LWND|8aCDMG|9RCR
13	52112 34243	9	   	291.30	DCR|5VULN|3DUR|2CDMG	1235aVULN|35aBPWR|45aDUR|6DUST|7BEXP|8aCDMG|9RCR
14	52632 32411	3	 * 	289.45	DCR|4VULN|3DUR|2DMG	1247VULN|37DMG|579DUR|6RPLT|7BPWR|8RCR|aBEXP
15	52632 32412	3	   	289.45	DCR|4VULN|3DUR|2DMG	1247VULN|37DMG|579DUR|6RPLT|7BPWR|8RCR|aDMSP
16	52632 32413	3	   	289.45	DCR|4VULN|3DUR|2DMG	1247VULN|37DMG|579DUR|6RPLT|7BPWR|8RCR|aMLV
