0	Index      	Bounty	 *	Score 	Summary	Detail	
1	34233 34141	1	 * 	288.79	橙5易伤3时间2攻速2雷电	15678易伤28攻速38雷电456时间568序列升级9双倍矿a核
2	35333 33426	10	 * 	276.90	橙3易伤2伤害2等级2时间	139易伤29等级4基地爆炸56伤害7额外掉落89时间9序列升级a核
3	41113 23624	4	 * 	275.81	橙3易伤3时间2伤害3雷电	157雷电2a伤害39a易伤45a时间5a序列升级6核8平台
4	41113 23641	4	   	275.81	橙3易伤3时间2伤害3雷电	157雷电29伤害39a易伤459时间59序列升级6核8平台
5	22331 35535	3	 * 	275.37	橙3易伤2等级2时间2暴击2攻速	18攻速28时间35a易伤46等级78暴击8序列升级9核
6	34233 36115	1	 * 	275.36	橙4易伤3时间3雷电2攻速	1568易伤28攻速378雷电456时间568序列升级9掉矿a核
7	22326 15335	8	 * 	273.98	橙4易伤2时间1等级1暴击	1攻速26时间358a易伤4暴击7等级9核
8	66211 31335	3	 * 	272.44	橙3易伤3时间2等级1伤害	179时间27等级3最后敌人4伤害578易伤6赏金塔7序列升级a核
9	65332 23124	10	 * 	270.81	紫4易伤3时间2伤害1等级	127时间3敌人爆炸4核578a易伤67伤害7序列升级9等级
10	35322 11125	8	 * 	269.96	橙4易伤2等级2时间1全技能	1379易伤29等级4低血量敌人5全技能6最后敌人89时间9序列升级a核
11	34233 26125	1	   	269.93	橙2易伤3时间1等级1伤害1暴击	15易伤2攻速3雷电457时间5序列升级6核8伤害9等级a暴击
12	41113 35613	4	 * 	269.29	橙2易伤3时间1等级3雷电1伤害1全技能	156雷电2伤害39易伤456时间56序列升级7全技能8等级a核
13	34233 21241	1	   	268.74	橙4易伤2时间1等级	159a易伤2攻速3雷电45时间5序列升级6核7等级8敌人爆炸
14	34233 21541	1	   	268.64	橙4易伤2时间1等级	159a易伤2攻速3雷电45时间5序列升级6核7等级8挖尘
15	34233 22641	1	   	268.64	橙4易伤2时间1等级	159a易伤2攻速3雷电45时间5序列升级6核7挖尘8等级
16	35351 21612	9	   	268.51	橙4易伤2等级2时间	139a易伤29等级4掉矿5雷电69时间7平台8核9序列升级
17	34233 26152	1	   	268.42	橙3易伤3时间1伤害1暴击	159易伤2攻速3雷电457时间5序列升级6核8伤害a暴击
18	22632 46213	2	 * 	267.98	橙3易伤3时间1等级3攻速	18a攻速258时间3等级4矿等6核789易伤8序列升级
19	41112 53343	9	   	267.89	橙3易伤2等级1伤害1时间2雷电	19雷电2伤害39a易伤4时间5攻速6平台7核89等级9序列升级
20	34233 21254	1	   	267.75	橙3易伤2时间1等级1伤害	15a易伤2攻速3雷电45时间5序列升级6核7等级8敌人爆炸9伤害
21	35351 21611	9	   	267.52	橙3易伤2等级2时间1伤害	139易伤29等级4掉矿5雷电69时间7平台8核9序列升级a伤害
22	22331 45532	3	   	267.29	橙3易伤2时间1等级2暴击2攻速	18攻速28时间356易伤4等级78暴击8序列升级9核a敌人爆炸
23	35631 23254	3	   	267.23	橙3易伤3时间2等级2雷电	18a易伤24等级3加一58雷电6核789时间8序列升级
24	22331 45531	3	   	267.19	橙3易伤2时间1等级2暴击2攻速	18攻速28时间356易伤4等级78暴击8序列升级9核a挖青
25	22331 45533	3	   	267.19	橙3易伤2时间1等级2暴击2攻速	18攻速28时间356易伤4等级78暴击8序列升级9核a赏金塔
26	43416 23222	5	   	267.05	橙2易伤2伤害2时间1等级2雷电1卖塔	18雷电2等级38伤害4a易伤5攻速6核78时间8序列升级9卖塔
27	35333 35532	6	 * 	266.03	橙3易伤2伤害2等级2暴击	138易伤28等级4基地爆炸56伤害78暴击8序列升级9核a敌人爆炸
28	41113 21241	4	   	265.99	橙3易伤2时间1等级1伤害2雷电	15雷电2伤害39a易伤45时间5序列升级6核7等级8敌人爆炸
29	34233 26123	1	   	265.94	橙2易伤3时间1等级1伤害1全技能	15易伤2攻速3雷电457时间5序列升级6核8伤害9等级a全技能
30	35333 35531	6	   	265.93	橙3易伤2伤害2等级2暴击	138易伤28等级4基地爆炸56伤害78暴击8序列升级9核a挖青
31	35333 35533	6	   	265.93	橙3易伤2伤害2等级2暴击	138易伤28等级4基地爆炸56伤害78暴击8序列升级9核a赏金塔
32	41113 21541	4	   	265.89	橙3易伤2时间1等级1伤害2雷电	15雷电2伤害39a易伤45时间5序列升级6核7等级8挖尘
33	41113 22641	4	   	265.89	橙3易伤2时间1等级1伤害2雷电	15雷电2伤害39a易伤45时间5序列升级6核7挖尘8等级
34	34233 22368	1	   	265.68	橙3易伤2伤害2时间2雷电	15a易伤2攻速3a雷电45时间5a序列升级6核7挖尘8加一9a伤害
35	62111 44221	3	   	264.26	橙3易伤3时间1等级1伤害	167时间2挖青3金币生成4伤害569易伤6序列升级8核a等级
36	62211 44221	2	   	264.26	橙3易伤3时间1等级1伤害	167时间2挖青3金币生成4伤害569易伤6序列升级8核a等级
37	34233 34315	1	   	263.70	橙4易伤3时间2攻速	1567易伤29攻速3雷电456时间56序列升级8敌人爆炸a核
38	35323 36533	3	   	263.59	橙4易伤2等级2攻速1全技能	139a易伤29等级4雷电5全技能6金币生成79攻速8核9序列升级
