0	Index      	Bounty	 *	Score 	Summary	Detail	
1	11312 61233	2	 * 	291.63	橙5易伤2时间2等级1暴击	12358易伤258序列升级45等级68挖尘78时间9暴击a核
2	11612 61233	3	   	291.63	橙5易伤2时间2等级1暴击	12358易伤258序列升级45等级68挖尘78时间9暴击a核
3	11616 14441	8	 * 	289.35	橙4易伤3时间2伤害	123a易伤2a序列升级4加一5随机矿6a伤害79a时间8核
4	11616 14441	9	   	289.35	橙4易伤3时间2伤害	123a易伤2a序列升级4加一5随机矿6a伤害79a时间8核
5	11312 52442	2	   	288.05	橙5易伤2等级1时间1暴击1攻速	12358易伤25序列升级45等级6暴击7核9时间a攻速
6	11312 52522	2	   	288.05	橙5易伤2等级1时间1暴击1攻速	12359易伤25序列升级45等级6暴击7核8时间a攻速
7	11612 52522	3	   	288.05	橙5易伤2等级1时间1暴击1攻速	12359易伤25序列升级45等级6暴击7核8时间a攻速
8	13312 52442	1	   	288.05	橙5易伤2等级1时间1暴击1攻速	12358易伤45等级5序列升级6暴击7核9时间a攻速
9	13312 52522	1	   	288.05	橙5易伤2等级1时间1暴击1攻速	12359易伤45等级5序列升级6暴击7核8时间a攻速
10	42312 25112	4	   	284.66	橙2易伤3时间2伤害1等级2雷电1暴击	19伤害27雷电359时间4暴击6等级89易伤9序列升级a核
11	42312 61112	4	   	284.66	橙2易伤3时间2伤害1等级2雷电1暴击	19伤害26雷电359时间4暴击7等级89易伤9序列升级a核
12	42316 15112	5	   	284.66	橙2易伤3时间2伤害1等级2雷电1暴击	19伤害27雷电369时间4暴击5等级89易伤9序列升级a核
13	42316 25112	6	   	284.66	橙2易伤3时间2伤害1等级2雷电1暴击	19伤害27雷电369时间4暴击5等级89易伤9序列升级a核
14	14523 61232	5	 * 	283.31	橙3易伤2伤害2时间2等级1全技能	168易伤28等级34金币生成56伤害68序列升级78时间9全技能a核
15	46523 32132	9	 * 	282.85	橙4易伤2伤害2攻速1等级	19伤害2随机矿3额外掉落4等级589a易伤69攻速7核9序列升级
16	11312 54335	2	 * 	282.06	橙5易伤2等级2暴击2雷电	1235a易伤25a序列升级45等级6a暴击7a雷电8核9赏金塔
17	13312 54335	1	   	282.06	橙5易伤2等级2暴击2雷电	1235a易伤45等级5a序列升级6a暴击7a雷电8核9赏金塔
18	42316 22112	7	 * 	281.82	橙2易伤3时间2伤害2等级1暴击	19伤害2雷电369时间4暴击57等级89易伤9序列升级a核
19	11612 41251	9	 * 	280.68	橙5易伤3伤害	1238a易伤28a序列升级4加一5基地爆炸68a伤害78a策反9核
20	11613 41251	9	   	280.68	橙5易伤3伤害	1238a易伤28a序列升级4加一5最后敌人68a伤害78a策反9核
21	11642 11333	4	   	280.48	橙5易伤3伤害	1235a易伤25序列升级456伤害7金币生成8平台9核
22	11642 12333	4	   	280.48	橙5易伤3伤害	1235a易伤25序列升级456伤害7随机矿8平台9核
23	11614 24286	10	 * 	279.23	橙5易伤2时间2攻速	12359易伤29序列升级4加一6最后敌人79时间89攻速a核
24	11313 51232	2	   	279.20	橙4易伤2时间2等级1攻速1全技能	1238易伤28序列升级48等级5攻速6金币生成78时间9全技能a核
25	11613 51232	3	   	279.20	橙4易伤2时间2等级1攻速1全技能	1238易伤28序列升级48等级5攻速6金币生成78时间9全技能a核
26	13313 51232	1	   	279.20	橙4易伤2时间2等级1攻速1全技能	1238易伤48等级5攻速6金币生成78时间8序列升级9全技能a核
