0	Index      	Bounty	 *	Score 	Summary	Detail	
1	33313 62222	1	 * 	293.47	DCR|3VULN|3DMG|3DUR|1ASPD	1BELT|27aDMG|367DUR|457VULN|7BPWR|8ASPD|9RCR
2	33242 23336	8	 * 	291.88	DCR|4VULN|3DMG|3ASPD	1BELT|2RMIN|358ASPD|489aVULN|6RCR|789DMG|89BPWR
3	16225 41122	6	 * 	290.15	DCR|5VULN|3DMG|1AART	18aERES|2AART|38aDMG|4568aVULN|7BELT|8aBPWR|9RCR
4	33313 62625	1	 * 	289.45	DCR|4VULN|3DUR|2DMG	1BELT|27DMG|367DUR|457aVULN|7BPWR|8MLV|9RCR
5	33313 62325	1	   	289.35	DCR|4VULN|3DUR|2DMG	1BELT|27DMG|367DUR|457aVULN|7BPWR|8ERES|9RCR
6	33313 62622	1	   	282.46	DCR|3VULN|3DMG|3DUR	1BELT|27aDMG|367DUR|457VULN|7BPWR|8MLV|9RCR
7	33414 31764	7	   	282.46	DCR|3VULN|3DMG|3DUR	1BELT|2RMIN|3MBVNT|479DUR|579VULN|679DMG|79BPWR|8TBNT|aRCR
8	33313 62322	1	   	282.36	DCR|3VULN|3DMG|3DUR	1BELT|27aDMG|367DUR|457VULN|7BPWR|8ERES|9RCR
9	33246 23343	9	   	280.25	DCR|4VULN|2DMG|2ASPD|1CDMG	1BELT|2RMIN|38ASPD|458aVULN|6RCR|78DMG|8BPWR|9CDMG
10	21231 36415	8	   	279.69	DCR|5VULN|2DMG|2LIT	19LIT|2ERES|3RCVC|4579aVULN|69DMG|8RCR|9BPWR
11	25132 63223	5	 * 	278.78	DCR|3VULN|3DUR|3LIT|1TLV|1CDMG|1SELL	178LIT|278DUR|3TLV|4DUST|578VULN|6SELL|78BPWR|9CDMG|aRCR
12	25136 23112	8	   	278.04	DCR|3VULN|2DMG|2DUR|1TLV	1LIT|29DUR|3TLV|4DUST|59DMG|6LHND|789VULN|9BPWR|aRCR
13	25136 43112	8	   	278.04	DCR|3VULN|2DMG|2DUR|1TLV	1LIT|29DUR|3TLV|4DUST|59DMG|6LWND|789VULN|9BPWR|aRCR
14	33313 62221	1	   	277.81	DCR|3VULN|3DUR|2DMG|1ASPD	1BELT|27DMG|367DUR|457VULN|7BPWR|8ASPD|9RCR|aBEXP
15	33313 62223	1	   	277.81	DCR|3VULN|3DUR|2DMG|1ASPD	1BELT|27DMG|367DUR|457VULN|7BPWR|8ASPD|9RCR|aFEWX
16	33313 62226	1	   	277.81	DCR|3VULN|3DUR|2DMG|1ASPD	1BELT|27DMG|367DUR|457VULN|7BPWR|8ASPD|9RCR|aCGEN
17	33313 62224	1	   	277.71	DCR|3VULN|3DUR|2DMG|1ASPD|1NUKE	1BELT|27DMG|367DUR|457VULN|7BPWR|8ASPD|9RCR|aNUKE
18	33313 62225	1	   	277.71	DCR|3VULN|3DUR|2DMG|1ASPD	1BELT|27DMG|367DUR|457VULN|7BPWR|8ASPD|9RCR|aDUST
19	33246 23313	10	   	276.46	DCR|3VULN|2DMG|2ASPD|1TLV|1DUR	1BELT|2RMIN|38ASPD|458VULN|6RCR|78DMG|8BPWR|9TLV|aDUR
20	33246 23361	9	   	276.46	DCR|3VULN|2DMG|2ASPD|1TLV|1DUR	1BELT|2RMIN|38ASPD|458VULN|6RCR|78DMG|8BPWR|9DUR|aTLV
