0	Index      	 *	Score 	Summary	Detail	
1	23215 16234	 * 	395.09	DCR|3VULN|1MDPS|1DMG|1DUR	1LWND|26LHND|345VULN|7DMG|8DUR|9RCR|aMDPS
2	23215 26234	   	395.09	DCR|3VULN|1MDPS|1DMG|1DUR	16LWND|2LHND|345VULN|7DMG|8DUR|9RCR|aMDPS
3	23215 36234	   	394.99	DCR|3VULN|1MDPS|1DMG|1DUR	1LWND|2LHND|345VULN|6AEFRZ|7DMG|8DUR|9RCR|aMDPS
4	21323 45362	 * 	375.31	DCR|2VULN|1MDPS|3DUR|1DMG	127LWND|27BPWR|379DUR|4TBNT|57VULN|6RCR|8DMG|aMDPS
5	23215 14234	   	375.03	DCR|3VULN|1MDPS|1DUR	1LWND|26LHND|345VULN|7AAC|8DUR|9RCR|aMDPS
6	23215 24234	   	375.03	DCR|3VULN|1MDPS|1DUR	16LWND|2LHND|345VULN|7AAC|8DUR|9RCR|aMDPS
7	23215 34234	   	374.93	DCR|3VULN|1MDPS|1DUR	1LWND|2LHND|345VULN|6AEFRZ|7AAC|8DUR|9RCR|aMDPS
8	22116 33242	   	374.79	DCR|3VULN|1MDPS|1DUR|1SELL	16LWND|2DUR|3LHND|469VULN|5SELL|6BPWR|7RCR|8TBNT|aMDPS
9	22216 33242	   	374.79	DCR|3VULN|1MDPS|1DUR|1SELL	16LWND|2DUR|3BEXP|469VULN|5SELL|6BPWR|7RCR|8TBNT|aMDPS
10	22616 33242	   	374.79	DCR|3VULN|1MDPS|1DUR|1SELL	16LWND|2DUR|3FEWX|469VULN|5SELL|6BPWR|7RCR|8TBNT|aMDPS
