0	Index      	 *	Score 	Summary	Detail	
1	21441 31236	 * 	401.13	DCR|3VULN|1MDPS|1TLV|1DUR	1TLV|247VULN|3DUR|5BEXP|6RAT|8RCR|9ASPD|aMDPS
2	21442 31252	   	401.13	DCR|3VULN|1MDPS|1TLV|1DUR	1TLV|247VULN|3DUR|5LHND|6RAT|8RCR|9CANSTR|aMDPS
3	34356 22121	   	394.99	DCR|3VULN|1MDPS|1DMG|1DUR|1AART	1DUR|258VULN|3AAC|4DMG|6RAT|7RCR|9MDPS|aAART
4	34356 22122	 * 	394.99	DCR|3VULN|1MDPS|1CDMG|1DMG|1DUR	1DUR|258VULN|3AAC|4DMG|6RAT|7RCR|9MDPS|aCDMG
5	34356 22123	   	394.99	DCR|3VULN|1MDPS|1DMG|1DUR	1DUR|258VULN|3AAC|4DMG|6RAT|7RCR|9MDPS|aLHND
6	42323 32264	   	388.68	DCR|3VULN|1MDPS|1DUR|1AART	1AART|2BEXP|358VULN|4ZMB|6FEWX|7DUR|9RCR|aMDPS
7	34313 33264	   	388.68	DCR|3VULN|1MDPS|1DUR|1AART	1DUR|258VULN|3AAC|4AART|6FEWX|7BEXP|9RCR|aMDPS
8	42331 32264	   	388.58	DCR|3VULN|1MDPS|1DUR|1AART	1AART|2BEXP|348VULN|5ASPD|6FEWX|7DUR|9RCR|aMDPS
9	32424 32343	   	387.68	DCR|3VULN|1MDPS|2DUR	19DUR|24RCVC|379CGEN|589VULN|6RCR|9BPWR|aMDPS
10	34123 11326	 * 	386.24	DCR|5VULN|2DUR|1TLV	19DUR|2457aVULN|3TBNT|6TLV|8RCR
11	11443 22314	   	384.85	DCR|2VULN|1MDPS|1CDMG|1TLV|1DUR	1MLV|24VULN|3DUR|5CDMG|6TLV|7LHND|8RCR|9LIT|aMDPS
12	21443 32324	   	384.85	DCR|2VULN|1MDPS|1CDMG|1TLV|1DUR	1TLV|24VULN|3DUR|5CDMG|6RMIN|7LHND|8LIT|9RCR|aMDPS
13	31413 61124	   	384.85	DCR|2VULN|1MDPS|1CDMG|1TLV|1DUR	1DUR|2BEXP|3BOSS|48VULN|5CDMG|6TLV|7RMIN|9RCR|aMDPS
14	34343 22324	   	384.85	DCR|2VULN|1MDPS|1CDMG|1TLV|1DUR	1DUR|24VULN|3AAC|5CDMG|6TLV|7LHND|8LIT|9RCR|aMDPS
15	34343 33324	   	384.85	DCR|2VULN|1MDPS|1CDMG|1TLV|1DUR	1DUR|24VULN|3AAC|5CDMG|6LIT|7LHND|8TLV|9RCR|aMDPS
16	11443 11314	   	384.75	DCR|2VULN|1MDPS|1CDMG|1TLV|1DUR	1MLV|24VULN|3DUR|5CDMG|6DUST|7TLV|8RCR|9LIT|aMDPS
17	11443 11341	   	384.75	DCR|2VULN|1MDPS|1CDMG|1TLV|1DUR	1MLV|24VULN|3DUR|5CDMG|6DUST|7TLV|8RCR|9LHND|aMDPS
18	11443 22331	   	384.75	DCR|2VULN|1MDPS|1CDMG|1TLV|1DUR	1MLV|24VULN|3DUR|5CDMG|6TLV|7LHND|8RCR|9DUST|aMDPS
19	11443 24331	   	384.75	DCR|2VULN|1MDPS|1CDMG|1TLV|1DUR	1MLV|24VULN|3DUR|5CDMG|6TLV|7BEXP|8RCR|9DUST|aMDPS
20	11443 61331	   	384.75	DCR|2VULN|1MDPS|1CDMG|1TLV|1DUR	1MLV|24VULN|3DUR|5CDMG|6LWND|7TLV|8RCR|9DUST|aMDPS
21	11543 26331	   	384.75	DCR|2VULN|1MDPS|1CDMG|1TLV|1DUR	1MLV|24VULN|3FEWX|5CDMG|6TLV|7DUR|8RCR|9DUST|aMDPS
22	34343 11324	   	384.75	DCR|2VULN|1MDPS|1CDMG|1TLV|1DUR	1DUR|24VULN|3AAC|5CDMG|6DUST|7TLV|8LIT|9RCR|aMDPS
23	11443 11335	   	384.65	DCR|2VULN|1MDPS|1CDMG|1TLV|1DUR	1MLV|24VULN|3DUR|5CDMG|69DUST|7TLV|8RCR|aMDPS
24	11443 11361	   	384.65	DCR|2VULN|1MDPS|1CDMG|1TLV|1DUR|1MSE	1MLV|24VULN|3DUR|5CDMG|6DUST|7TLV|8RCR|9MDPS|aMSE
25	11443 11362	   	384.65	DCR|2VULN|1MDPS|1CDMG|1TLV|1DUR	1MLV|24VULN|3DUR|5CDMG|6DUST|7TLV|8RCR|9MDPS|aLWND
26	11443 11363	   	384.65	DCR|2VULN|1MDPS|1CDMG|1TLV|1DUR	1MLV|24VULN|3DUR|5CDMG|6DUST|7TLV|8RCR|9MDPS|aLHND
27	21443 12324	   	384.65	DCR|2VULN|1MDPS|1CDMG|1TLV|1DUR	1TLV|24VULN|3DUR|5CDMG|6DUST|7ASPD|8LIT|9RCR|aMDPS
28	34253 13231	 * 	384.32	DCR|DCR|1MDPS|1VULN|1TLV|1DUR	1DUR|2VULN|3LEGI|4BELT|5LWND|6TLV|78RCR|9LHND|aMDPS
29	34253 13221	   	384.22	DCR|DCR|1MDPS|1VULN|1TLV|1DUR|1MSE	1DUR|2VULN|3LEGI|4BELT|5LWND|6TLV|78RCR|9MSE|aMDPS
30	21413 21216	 * 	381.40	DCR|4VULN|1CDMG|1TLV|1DUR|1AART	1TLV|2579VULN|3DUR|4AART|6CDMG|8LWND|aRCR
31	25423 21216	   	381.40	DCR|4VULN|1CDMG|1TLV|1DUR|1AART	1TLV|2AART|3579VULN|4DUR|6CDMG|8LWND|aRCR
32	34123 11331	   	380.11	DCR|4VULN|1CDMG|2DUR|1TLV	1aDUR|2457VULN|3TBNT|6TLV|8RCR|9CDMG
33	21413 52322	 * 	378.99	5VULN|3TLV|2CDMG|3DUR|1AART	18aTLV|2568aVULN|368DUR|4AART|68aBPWR|7BOSS|9aCDMG
34	25423 52322	   	378.99	5VULN|3TLV|2CDMG|3DUR|1AART	18aTLV|2AART|3568aVULN|468DUR|68aBPWR|7BOSS|9aCDMG
35	11443 33124	   	378.71	DCR|2VULN|1MDPS|1CDMG|1DMG|1DUR	1MLV|24VULN|3DUR|5CDMG|6LIT|7LHND|8DMG|9RCR|aMDPS
36	31316 22366	   	375.03	DCR|3VULN|1MDPS|1DUR	1DUR|2BEXP|358VULN|4DMSP|6RAT|7LWND|9RCR|aMDPS
37	31336 22366	   	375.03	DCR|3VULN|1MDPS|1DUR	1DUR|24BEXP|358VULN|6RAT|7LWND|9RCR|aMDPS
38	11441 31236	   	374.93	DCR|3VULN|1MDPS|1DUR	1MLV|247VULN|3DUR|5BEXP|6RAT|8RCR|9ASPD|aMDPS
39	11442 31252	   	374.93	DCR|3VULN|1MDPS|1DUR	1MLV|247VULN|3DUR|5LHND|6RAT|8RCR|9CANSTR|aMDPS
40	31326 22366	   	374.93	DCR|3VULN|1MDPS|1DUR	1DUR|2BEXP|358VULN|4AEFBLL|6RAT|7LWND|9RCR|aMDPS
