0	Index      	Bounty	 *	Score 	Summary	Detail	
1	52233 52113	3	 * 	296.83	DCR|2VULN|3DMG|3DUR|2ASPD|2TLV	127DMG|3aTLV|47ASPD|5TBNT|67aDUR|7aBPWR|8aVULN|9RCR
2	51323 16621	10	 * 	292.11	DCR|4VULN|3DMG|3TLV|1ASPD	189DMG|2RCVC|389aVULN|4LHND|5ASPD|6RCR|789TLV|89BPWR
3	21236 35262	6	 * 	286.46	ACR|4VULN|3DMG|3DUR|1CDMG	135DUR|2RCR|478aVULN|678DMG|78BPWR|9CDMG
4	25133 51113	8	   	284.35	DCR|3VULN|3DMG|1TLV|1DUR|1CDMG	1DUR|2CDMG|356DMG|47aVULN|8TLV|9RCR
5	25133 53413	6	   	284.35	DCR|3VULN|3DMG|1TLV|1DUR|1CDMG	1DUR|2CDMG|356DMG|48aVULN|7TLV|9RCR
6	52116 13413	4	   	284.35	DCR|3VULN|3DMG|1TLV|1DUR|1CDMG	124DMG|3CDMG|5DUR|68aVULN|7TLV|9RCR
7	55233 23844	1	   	283.40	DCR|4VULN|2DMG|1TLV|1CDMG	16DMG|2CDMG|3MBVNT|4TLV|5678VULN|6BPWR|9LIT|aRCR
8	51323 16621	9	   	283.12	DCR|3VULN|3DMG|3TLV|1CDMG|1ASPD	189DMG|2RCVC|389VULN|4LHND|5ASPD|6RCR|789TLV|89BPWR|aCDMG
9	21236 35242	6	   	282.47	ACR|4VULN|3DMG|3DUR	135DUR|2RCR|4789VULN|678DMG|78BPWR|aAART
10	22144 13412	8	 * 	282.46	DCR|3VULN|3DMG|3DUR	178DUR|259VULN|38aDMG|48CGEN|6RCR|8BPWR
11	52323 16631	9	 * 	279.58	DCR|3VULN|3DMG|2ASPD|2TLV	128DMG|38aVULN|4LHND|59ASPD|6RCR|78TLV|8BPWR
12	25133 51513	7	   	279.11	DCR|3VULN|3DMG|1DUR|1CDMG|1ASPD	1DUR|2CDMG|356DMG|47aVULN|8ASPD|9RCR
13	22666 21321	6	 * 	278.00	DCR|4VULN|3DUR|3CDMG	145DUR|289aVULN|38aLHND|6RCR|78aCDMG|8aBPWR
14	51323 16622	9	   	277.78	DCR|3VULN|3DMG|3TLV|1ASPD	189DMG|2RCVC|389VULN|4LHND|5ASPD|6RCR|789TLV|89BPWR|aLIT
