0	Index      	Bounty	 *	Score 	Summary	Detail	
1	32412 31254	10	 * 	325.17	DCR|4VULN|3DMG|3DUR|2TLV	159DMG|27aDUR|3aTLV|456aVULN|5aBPWR|8RCR
2	32412 31223	8	   	308.03	DCR|4VULN|3DMG|2DUR|1TLV	15aDMG|27DUR|3TLV|4569VULN|5BPWR|8RCR
3	32412 31233	9	   	308.03	DCR|4VULN|3DMG|2DUR|1TLV	15aDMG|27DUR|3TLV|4569VULN|5BPWR|8RCR
4	32412 31235	10	   	308.03	DCR|4VULN|3DMG|2DUR|1TLV	15aDMG|27DUR|3TLV|4569VULN|5BPWR|8RCR
5	32412 31256	10	   	308.03	DCR|4VULN|3DMG|2DUR|1TLV	159DMG|27DUR|3TLV|456aVULN|5BPWR|8RCR
6	32412 31222	8	   	306.02	DCR|4VULN|2DMG|2DUR|1TLV|1CDMG	15DMG|27DUR|3TLV|4569VULN|5BPWR|8RCR|aCDMG
7	32412 31232	9	   	306.02	DCR|4VULN|2DMG|2DUR|1TLV|1CDMG	15DMG|27DUR|3TLV|4569VULN|5BPWR|8RCR|aCDMG
8	53213 31114	10	   	305.70	DCR|4VULN|3DUR|2DMG|1TLV	1478VULN|2DMSP|357DUR|67DMG|7BPWR|9TLV|aRCR
9	32412 31236	10	   	305.60	DCR|4VULN|3DUR|2DMG|1TLV	15DMG|27aDUR|3TLV|4569VULN|5BPWR|8RCR
10	32612 31254	10	   	305.20	DCR|4VULN|3DMG|3DUR	159DMG|27aDUR|3aCGEN|456aVULN|5aBPWR|8RCR
11	32212 31254	10	   	305.00	DCR|4VULN|3DMG|3DUR	159DMG|27aDUR|3aERES|456aVULN|5aBPWR|8RCR
12	32411 31254	10	   	302.43	DCR|3VULN|3DMG|3DUR|2TLV	159DMG|27aDUR|3aTLV|46aVULN|8RCR|aBPWR
13	32412 31234	10	   	302.04	DCR|4VULN|2DMG|2DUR|1TLV	15DMG|27DUR|3TLV|4569VULN|5BPWR|8RCR|aAART
14	32412 31225	8	   	300.68	DCR|4VULN|2DMG|2DUR|1TLV	15DMG|27DUR|3TLV|4569VULN|5BPWR|8RCR|aLIT
15	32412 31235	9	   	300.68	DCR|4VULN|2DMG|2DUR|1TLV	15DMG|27DUR|3TLV|4569VULN|5BPWR|8RCR|aLIT
16	32412 31526	9	   	300.68	DCR|4VULN|2DMG|2DUR|1TLV	15DMG|27DUR|3TLV|4569VULN|5BPWR|8LIT|aRCR
17	31212 24626	5	 * 	300.65	DCR|5VULN|3DMG|2CDMG	156DMG|28LWND|3ERES|45689VULN|568BPWR|78CDMG|aRCR
18	53213 31152	8	   	300.45	DCR|4VULN|3DUR|2DMG|1ASPD	1478VULN|2DMSP|357DUR|67DMG|7BPWR|9RCR|aASPD
19	32412 31252	10	   	298.61	DCR|3VULN|3DMG|3DUR|1TLV	159DMG|27aDUR|3TLV|456VULN|5BPWR|8RCR
