0	Index      	Bounty	 *	Score 	Summary	Detail	
1	46422 21213	10	 * 	311.42	DCR|5VULN|3DMG|3ASPD	1RPLT|2459aVULN|349DMG|49BPWR|689ASPD|7RCR
2	46422 21323	9	   	301.10	DCR|5VULN|2DMG|2ASPD|2LIT	1RPLT|2459aVULN|34DMG|4aBPWR|6aASPD|7RCR|8aLIT
3	46422 21211	10	   	300.18	DCR|4VULN|3DMG|3ASPD	1RPLT|2459VULN|349DMG|49BPWR|689ASPD|7RCR|aLIT
4	62262 21222	7	 * 	299.02	DCR|4VULN|3DUR|3LIT|1TLV|1ASPD	19aDUR|2ERES|359aVULN|4TLV|6RCR|7ASPD|89aLIT|9aBPWR
5	46422 21211	9	   	291.88	DCR|4VULN|3DMG|3ASPD	1RPLT|2459VULN|349DMG|49BPWR|689ASPD|7RCR|aLHND
6	46422 21212	9	   	291.88	DCR|4VULN|3DMG|3ASPD	1RPLT|2459VULN|349DMG|49BPWR|689ASPD|7RCR|aLWND
7	46422 21212	10	   	291.88	DCR|4VULN|3DMG|3ASPD	1aRPLT|2459VULN|349DMG|49BPWR|689ASPD|7RCR
8	46422 21213	9	   	291.88	DCR|4VULN|3DMG|3ASPD	1aRPLT|2459VULN|349DMG|49BPWR|689ASPD|7RCR
9	46422 32311	9	 * 	291.88	DCR|4VULN|3DMG|2DUR	1RPLT|245aVULN|34aDMG|4aBPWR|6FEWX|7DUST|8aDUR|9RCR
10	46432 21213	10	   	291.78	DCR|4VULN|3DMG|3ASPD	1RPLT|259aVULN|349DMG|689ASPD|7RCR|9BPWR
11	66222 23533	7	   	289.87	DCR|4VULN|2DMG|2DUR|1CDMG	19DUR|2BEXP|3459VULN|6RCR|7BELT|89DMG|9BPWR|aCDMG
12	66222 23531	7	 * 	289.45	DCR|4VULN|3DUR|2DMG	19aDUR|2BEXP|3459VULN|6RCR|7BELT|89DMG|9BPWR
13	46422 21323	10	   	284.14	DCR|5VULN|2DMG|1ASPD	1RPLT|2459aVULN|34DMG|4BPWR|6ASPD|7RCR|8LIT
14	62222 21222	7	   	282.77	DCR|4VULN|3DUR|3LIT|1ASPD	19aDUR|2ERES|359aVULN|4CGEN|6RCR|7ASPD|89aLIT|9aBPWR
15	46432 21323	9	   	281.46	DCR|4VULN|2DMG|2ASPD|2LIT	1RPLT|259aVULN|34DMG|6aASPD|7RCR|8aLIT|aBPWR
