0	Index      	Bounty	 *	Score 	Summary	Detail	
1	16121 25231	7	 * 	316.31	DCR|4VULN|3DMG|3DUR|1ASPD	18aDMG|2MLV|389aVULN|4ASPD|5BEXP|6RCR|78aDUR|8aBPWR
2	16121 26231	6	   	316.31	DCR|4VULN|3DMG|3DUR|1ASPD	18aDMG|2MLV|389aVULN|4ASPD|5BEXP|6RCR|78aDUR|8aBPWR
3	16123 25231	7	   	316.31	DCR|4VULN|3DMG|3DUR|1ASPD	18aDMG|2MLV|389aVULN|4ASPD|5FEWX|6RCR|78aDUR|8aBPWR
4	16123 26231	6	   	316.31	DCR|4VULN|3DMG|3DUR|1ASPD	18aDMG|2MLV|389aVULN|4ASPD|5FEWX|6RCR|78aDUR|8aBPWR
5	13121 25231	7	   	316.21	DCR|4VULN|3DMG|3DUR|1ASPD	18aDMG|2ERES|389aVULN|4ASPD|5BEXP|6RCR|78aDUR|8aBPWR
6	13121 26231	6	   	316.21	DCR|4VULN|3DMG|3DUR|1ASPD	18aDMG|2ERES|389aVULN|4ASPD|5BEXP|6RCR|78aDUR|8aBPWR
7	13123 25231	7	   	316.21	DCR|4VULN|3DMG|3DUR|1ASPD	18aDMG|2ERES|389aVULN|4ASPD|5FEWX|6RCR|78aDUR|8aBPWR
8	13123 26231	6	   	316.21	DCR|4VULN|3DMG|3DUR|1ASPD	18aDMG|2ERES|389aVULN|4ASPD|5FEWX|6RCR|78aDUR|8aBPWR
9	32413 52326	7	 * 	307.80	DCR|5VULN|2DUR|2TLV|2CDMG	1AART|2458aVULN|34DUR|48BPWR|68TLV|78CDMG|9RCR
10	32413 52326	6	   	307.80	DCR|5VULN|2DUR|2TLV|2CDMG	1AART|2458aVULN|34DUR|48BPWR|68TLV|78CDMG|9RCR
11	12136 25231	7	   	305.30	DCR|4VULN|3DMG|3DUR	18aDMG|2ZMB|389aVULN|4BEXP|5MLV|6RCR|78aDUR|8aBPWR
12	12136 26231	6	   	305.30	DCR|4VULN|3DMG|3DUR	18aDMG|2ZMB|389aVULN|4BEXP|5MLV|6RCR|78aDUR|8aBPWR
13	16132 25231	7	   	305.30	DCR|4VULN|3DMG|3DUR	18aDMG|2MLV|389aVULN|4BEXP|5ZMB|6RCR|78aDUR|8aBPWR
14	16132 26231	6	   	305.30	DCR|4VULN|3DMG|3DUR	18aDMG|2MLV|389aVULN|4BEXP|5ZMB|6RCR|78aDUR|8aBPWR
15	12141 25231	7	   	305.20	DCR|4VULN|3DMG|3DUR	18aDMG|2ZMB|389aVULN|4ERES|5BEXP|6RCR|78aDUR|8aBPWR
16	12141 26231	6	   	305.20	DCR|4VULN|3DMG|3DUR	18aDMG|2ZMB|389aVULN|4ERES|5BEXP|6RCR|78aDUR|8aBPWR
17	12143 25231	7	   	305.20	DCR|4VULN|3DMG|3DUR	18aDMG|2ZMB|389aVULN|4ERES|5FEWX|6RCR|78aDUR|8aBPWR
18	12143 26231	6	   	305.20	DCR|4VULN|3DMG|3DUR	18aDMG|2ZMB|389aVULN|4ERES|5FEWX|6RCR|78aDUR|8aBPWR
19	13132 25231	7	   	305.20	DCR|4VULN|3DMG|3DUR	18aDMG|2ERES|389aVULN|4BEXP|5ZMB|6RCR|78aDUR|8aBPWR
20	13132 26231	6	   	305.20	DCR|4VULN|3DMG|3DUR	18aDMG|2ERES|389aVULN|4BEXP|5ZMB|6RCR|78aDUR|8aBPWR
21	13162 25231	7	   	305.20	DCR|4VULN|3DMG|3DUR	18aDMG|2ERES|389aVULN|4FEWX|5ZMB|6RCR|78aDUR|8aBPWR
22	13162 26231	6	   	305.20	DCR|4VULN|3DMG|3DUR	18aDMG|2ERES|389aVULN|4FEWX|5ZMB|6RCR|78aDUR|8aBPWR
23	11136 25231	7	   	305.20	DCR|4VULN|3DMG|3DUR|1NUKE	18aDMG|2NUKE|389aVULN|4BEXP|5MLV|6RCR|78aDUR|8aBPWR
24	11136 26231	6	   	305.20	DCR|4VULN|3DMG|3DUR|1NUKE	18aDMG|2NUKE|389aVULN|4BEXP|5MLV|6RCR|78aDUR|8aBPWR
25	11141 25231	7	   	305.10	DCR|4VULN|3DMG|3DUR|1NUKE	18aDMG|2NUKE|389aVULN|4ERES|5BEXP|6RCR|78aDUR|8aBPWR
26	11141 26231	6	   	305.10	DCR|4VULN|3DMG|3DUR|1NUKE	18aDMG|2NUKE|389aVULN|4ERES|5BEXP|6RCR|78aDUR|8aBPWR
27	11143 25231	7	   	305.10	DCR|4VULN|3DMG|3DUR|1NUKE	18aDMG|2NUKE|389aVULN|4ERES|5FEWX|6RCR|78aDUR|8aBPWR
28	11143 26231	6	   	305.10	DCR|4VULN|3DMG|3DUR|1NUKE	18aDMG|2NUKE|389aVULN|4ERES|5FEWX|6RCR|78aDUR|8aBPWR
29	32431 11652	10	 * 	300.70	DCR|4VULN|3DUR|3ASPD	1AART|289aVULN|389DUR|4LHND|5LIT|689ASPD|7RCR|89BPWR
