0	Index      	Bounty	 *	Score 	Summary	Detail	
1	14221 31126	5	 * 	315.55	DCR|5VULN|3DMG|2ASPD|1CDMG	1RPLT|23579VULN|459DMG|59BPWR|69ASPD|8RCR|aCDMG
2	14221 51126	7	   	315.55	DCR|5VULN|3DMG|2ASPD|1CDMG	1RPLT|23579VULN|459DMG|59BPWR|69ASPD|8RCR|aCDMG
3	14221 51126	6	   	315.55	DCR|5VULN|3DMG|2ASPD|1CDMG	1RPLT|23579VULN|459DMG|59BPWR|69ASPD|8RCR|aCDMG
4	14226 31126	4	   	315.55	DCR|5VULN|3DMG|2ASPD|1CDMG	1RPLT|23579VULN|459DMG|59BPWR|69ASPD|8RCR|aCDMG
5	21221 31126	5	   	315.55	DCR|5VULN|3DMG|2ASPD|1CDMG	13579VULN|2RPLT|459DMG|59BPWR|69ASPD|8RCR|aCDMG
6	21221 51126	7	   	315.55	DCR|5VULN|3DMG|2ASPD|1CDMG	13579VULN|2RPLT|459DMG|59BPWR|69ASPD|8RCR|aCDMG
7	21221 51126	6	   	315.55	DCR|5VULN|3DMG|2ASPD|1CDMG	13579VULN|2RPLT|459DMG|59BPWR|69ASPD|8RCR|aCDMG
8	21226 31126	4	   	315.55	DCR|5VULN|3DMG|2ASPD|1CDMG	13579VULN|2RPLT|459DMG|59BPWR|69ASPD|8RCR|aCDMG
9	23411 57822	1	 * 	313.69	DCR|5VULN|3DUR|3CDMG|1TLV	13589VULN|2MBVNT|489CDMG|689DUR|7RCR|89BPWR|aTLV
10	23423 57822	1	   	313.69	DCR|5VULN|3DUR|3CDMG|1TLV	13489VULN|2MBVNT|589CDMG|689DUR|7RCR|89BPWR|aTLV
11	25326 32323	7	 * 	313.54	DCR|4VULN|2DMG|2DUR|2ASPD|1TLV|1SELL	1359VULN|25ASPD|4SELL|59BPWR|69DUR|79DMG|8RCR|aTLV
12	25622 25123	2	 * 	311.42	DCR|5VULN|3DMG|3ASPD	1459aVULN|269ASPD|369DMG|69BPWR|7RPLT|8RCR
13	14221 31122	5	   	311.42	DCR|5VULN|3DMG|3ASPD	1RPLT|23579VULN|459DMG|59BPWR|69aASPD|8RCR
14	14221 51122	7	   	311.42	DCR|5VULN|3DMG|3ASPD	1RPLT|23579VULN|459DMG|59BPWR|69aASPD|8RCR
15	14221 51122	6	   	311.42	DCR|5VULN|3DMG|3ASPD	1RPLT|23579VULN|459DMG|59BPWR|69aASPD|8RCR
16	14226 31122	4	   	311.42	DCR|5VULN|3DMG|3ASPD	1RPLT|23579VULN|459DMG|59BPWR|69aASPD|8RCR
17	21221 31122	5	   	311.42	DCR|5VULN|3DMG|3ASPD	13579VULN|2RPLT|459DMG|59BPWR|69aASPD|8RCR
18	21221 51122	6	   	311.42	DCR|5VULN|3DMG|3ASPD	13579VULN|2RPLT|459DMG|59BPWR|69aASPD|8RCR
19	21221 51122	7	   	311.42	DCR|5VULN|3DMG|3ASPD	13579VULN|2RPLT|459DMG|59BPWR|69aASPD|8RCR
20	21226 31122	4	   	311.42	DCR|5VULN|3DMG|3ASPD	13579VULN|2RPLT|459DMG|59BPWR|69aASPD|8RCR
21	25611 41323	2	 * 	309.75	DCR|4VULN|2DUR|2ASPD|1DMG|1TLV|1CDMG	1579VULN|29ASPD|3DMG|4CDMG|69DUR|8RCR|9BPWR|aTLV
22	24221 52153	9	 * 	307.19	DCR|4VULN|2DMG|2DUR|2CDMG|1ASPD	159aVULN|2DUST|3aCDMG|45DMG|5aBPWR|6ASPD|7aDUR|8RCR
