0	Index      	Bounty	 *	Score 	Summary	Detail	
1	22553 43323	9	 * 	288.16	DCR|4VULN|2DUR|3LIT|2TLV|1AART	147LIT|2AART|34TLV|47BPWR|57DUR|678aVULN|9RCR
2	24132 33626	9	 * 	278.10	DCR|3VULN|2DMG|2DUR|2LIT|1AART	1aLIT|25aVULN|3AART|4FEWX|6RCR|78DMG|9aDUR|aBPWR
3	22553 43322	10	   	276.52	DCR|3VULN|2DUR|3LIT|2TLV|1ASPD|1AART	147LIT|2AART|34TLV|47BPWR|57DUR|678VULN|9RCR|aASPD
4	23256 51231	1	 * 	276.40	DCR|4VULN|2DMG|1TLV|2LIT	14LIT|2458VULN|3BELT|4BPWR|6RCR|7TLV|9aDMG
5	23253 33613	1	   	273.75	DCR|4VULN|3LIT|1TLV|1DUR|1CDMG	145LIT|2456VULN|3BELT|45BPWR|7CDMG|8TLV|9DUR|aRCR
6	24253 33613	2	   	273.75	DCR|4VULN|3LIT|1TLV|1DUR|1CDMG	145LIT|2456VULN|3BELT|45BPWR|7CDMG|8TLV|9DUR|aRCR
7	21344 16323	4	   	273.12	DCR|3VULN|2DMG|1TLV|1DUR|1AART	1LIT|2RPLT|35DMG|458VULN|5BPWR|6RCR|7AART|9DUR|aTLV
8	12132 46261	4	 * 	272.21	DCR|3VULN|2DUR|1DMG|2CDMG|1TLV	1RMIN|289VULN|39CDMG|4LHND|5TLV|6RCR|79DUR|9BPWR|aDMG
9	24132 36136	6	 * 	269.72	DCR|4VULN|2ASPD|1DUR|2LIT|1AART	1aLIT|258aVULN|3AART|4FEWX|6RCR|7DUR|9aASPD|aBPWR
10	21342 31114	7	 * 	269.19	DCR|3VULN|3DUR|3LIT|1DMG	178LIT|2RPLT|3DMG|478VULN|578DUR|6LEGI|78BPWR|9CGEN|aRCR
11	21342 31134	7	   	269.19	DCR|3VULN|3DUR|3LIT|1DMG	178LIT|2RPLT|3DMG|478VULN|578DUR|6LEGI|78BPWR|9MLV|aRCR
12	21342 31164	7	   	269.19	DCR|3VULN|3DUR|3LIT|1DMG	178LIT|2RPLT|3DMG|478VULN|578DUR|6LEGI|78BPWR|9ZMB|aRCR
13	24162 31242	9	   	269.08	DCR|3VULN|1DMG|1DUR|1TLV|1CDMG|1AART	1LIT|25aVULN|3AART|4DUR|6RCR|7TLV|8CDMG|9DMG
14	24162 31612	9	   	269.08	DCR|3VULN|1DMG|1DUR|1TLV|1CDMG|1AART	1LIT|25aVULN|3AART|4DUR|6RCR|7TLV|8DMG|9CDMG
15	24162 33212	9	   	269.08	DCR|3VULN|1DMG|1DUR|1TLV|1CDMG|1AART	1LIT|25aVULN|3AART|4DUR|6RCR|7DMG|8CDMG|9TLV
16	52121 13414	2	 * 	268.99	DCR|3VULN|3DMG|3ASPD|1SELL	1SELL|278VULN|3MLV|4BBNT|578ASPD|678DMG|78BPWR|9RCVC|aRCR
17	23253 31613	1	   	268.51	DCR|4VULN|3LIT|1DUR|1CDMG|1ASPD	145LIT|2456VULN|3BELT|45BPWR|7ASPD|8CDMG|9DUR|aRCR
18	23253 33223	1	   	268.51	DCR|4VULN|3LIT|1DUR|1CDMG|1ASPD	145LIT|2456VULN|3BELT|45BPWR|7CDMG|8DUR|9ASPD|aRCR
19	24253 31613	2	   	268.51	DCR|4VULN|3LIT|1DUR|1CDMG|1ASPD	145LIT|2456VULN|3BELT|45BPWR|7ASPD|8CDMG|9DUR|aRCR
20	24253 33223	2	   	268.51	DCR|4VULN|3LIT|1DUR|1CDMG|1ASPD	145LIT|2456VULN|3BELT|45BPWR|7CDMG|8DUR|9ASPD|aRCR
21	24162 33234	10	   	267.41	DCR|3VULN|2DUR|1DMG|1CDMG|1AART	1LIT|25aVULN|3AART|49DUR|6RCR|7DMG|8CDMG
22	12142 46131	4	   	267.00	DCR|3VULN|2DUR|2CDMG|1TLV|2LIT	1RMIN|29aVULN|3aCDMG|47DUR|5TLV|6RCR|8aLIT|aBPWR
23	22553 43323	10	   	265.52	DCR|3VULN|2DUR|3LIT|2TLV|1AART	147LIT|2AART|34TLV|47BPWR|57DUR|678VULN|9RCR|aLHND
24	22553 43321	9	   	265.42	DCR|3VULN|2DUR|3LIT|2TLV|1AART	147LIT|2AART|34TLV|47BPWR|57DUR|678VULN|9RCR|aBBNT
25	22553 43321	10	   	265.42	DCR|3VULN|2DUR|3LIT|2TLV|1AART	147LIT|2AART|34TLV|47BPWR|57DUR|678VULN|9RCR|aDUST
26	22553 43322	9	   	265.42	DCR|3VULN|2DUR|3LIT|2TLV|1AART	147LIT|2AART|34TLV|47BPWR|57DUR|678VULN|9RCR|aMBVNT
27	12145 32141	10	 * 	265.15	ACR|5VULN|3DUR|3CDMG	1RMIN|2689aVULN|379CDMG|49aDUR|5RCR|9aBPWR
28	21344 11151	4	   	264.96	DCR|3VULN|2DMG|1TLV|2LIT|1ASPD	18LIT|2RPLT|35DMG|458VULN|58BPWR|6RCR|78FEWX|9TLV|aASPD
29	24343 33131	7	 * 	264.85	DCR|4VULN|3CDMG|1DUR|2LIT	18LIT|2567VULN|3RMIN|456CDMG|56BPWR|9RCR|aDUR
30	21342 31431	10	   	263.98	DCR|3VULN|3DUR|1DMG|2LIT	17LIT|2RPLT|3DMG|47aVULN|578DUR|6LEGI|7BPWR|9RCR
31	24162 31224	10	   	263.60	DCR|3VULN|2DUR|1TLV|1CDMG|1AART	1LIT|25aVULN|3AART|49DUR|6RCR|7TLV|8CDMG
32	23256 51333	1	   	263.42	DCR|3VULN|1DMG|1TLV|1DUR|2LIT|1ASPD	14LIT|245VULN|3BELT|4BPWR|6RCR|7TLV|8ASPD|9DUR|aDMG
33	21344 12163	4	   	263.42	DCR|3VULN|2DMG|1TLV|2LIT|1AART	18LIT|2RPLT|35DMG|458VULN|58BPWR|6RCR|78DUST|9AART|aTLV
34	23253 43511	1	 * 	263.15	DCR|5VULN|3LIT|1TLV|1SELL	145LIT|2459aVULN|3BELT|45BPWR|6TLV|7RCR|8SELL
35	24343 36112	7	   	262.91	DCR|3VULN|3CDMG|1TLV|1DUR|1ASPD	1LIT|256VULN|3RMIN|456CDMG|56BPWR|7ASPD|8RCR|9TLV|aDUR
36	24361 12213	7	 * 	262.68	DCR|3VULN|2DMG|3LIT|2CDMG	147LIT|24aVULN|3RMIN|4aBPWR|5LHND|6aDMG|8RCR|9aCDMG
37	24363 12213	7	   	262.68	DCR|3VULN|2DMG|3LIT|2CDMG	147LIT|24aVULN|3RMIN|4aBPWR|5FEWX|6aDMG|8RCR|9aCDMG
38	31644 12231	5	   	262.11	DCR|3VULN|2DMG|1DUR|1CDMG|1AART	1RCVC|2CDMG|36DMG|4AART|56aVULN|6BPWR|7DUST|8RCR|9DUR
39	62351 42132	1	   	262.00	DCR|4VULN|1DUR|1TLV|1CDMG	1CGEN|2TLV|3CDMG|4DUR|579aVULN|6RCR|8LIT
40	24343 33512	10	 * 	261.59	DCR|5VULN|3CDMG	1LIT|25679VULN|3RMIN|456CDMG|56BPWR|8CGEN|aRCR
