0	Index      	Bounty	 *	Score 	Summary	Detail	
1	13233 27423	6	 * 	284.53	DCR|4VULN|2DMG|2DUR	17FEWX|24DUR|347aVULN|47BPWR|5MBVNT|67DMG|8LIT|9RCR
2	33233 27423	6	   	284.33	DCR|4VULN|2DMG|2DUR	17DUST|24DUR|347aVULN|47BPWR|5MBVNT|67DMG|8LIT|9RCR
3	33236 26336	10	 * 	281.32	DCR|4VULN|3DUR|1DMG|1AART	1DUST|245DUR|3468VULN|4BPWR|7AART|9RCR|aDMG
4	33236 26331	9	 * 	280.80	DCR|5VULN|3DUR|1AART	1aDUST|245DUR|3468aVULN|4aBPWR|7AART|9RCR
5	21242 21113	8	 * 	278.60	DCR|4VULN|2DUR|2TLV|2CDMG	1BELT|2569VULN|3RMIN|46CDMG|69BPWR|79TLV|89DUR|aRCR
6	21242 21213	7	   	278.60	DCR|4VULN|2DUR|2TLV|2CDMG	1BELT|2569VULN|3RMIN|46CDMG|69BPWR|79TLV|89DUR|aRCR
7	21252 21113	8	   	278.60	DCR|4VULN|2DUR|2TLV|2CDMG	1BELT|2469VULN|3RMIN|56CDMG|69BPWR|79TLV|89DUR|aRCR
8	21252 21213	7	   	278.60	DCR|4VULN|2DUR|2TLV|2CDMG	1BELT|2469VULN|3RMIN|56CDMG|69BPWR|79TLV|89DUR|aRCR
9	13223 27115	6	   	276.12	DCR|4VULN|2DMG|2DUR	17FEWX|24DUR|3789VULN|5MBVNT|67DMG|7BPWR|aRCR
10	53223 27115	6	   	276.12	DCR|4VULN|2DMG|2DUR	17BEXP|24DUR|3789VULN|5MBVNT|67DMG|7BPWR|aRCR
11	33223 27115	6	   	275.92	DCR|4VULN|2DMG|2DUR	17DUST|24DUR|3789VULN|5MBVNT|67DMG|7BPWR|aRCR
12	41161 32341	9	 * 	275.36	ACR|5VULN|3DUR|3LIT|1TLV	1RCR|28aLIT|3589aVULN|4TLV|6LHND|78aDUR|8aBPWR
13	33236 26335	9	   	274.91	DCR|4VULN|3DUR|1CDMG|1AART	1DUST|245DUR|3468VULN|4BPWR|7AART|9RCR|aCDMG
14	21363 61225	5	 * 	274.80	DCR|3VULN|2DMG|2DUR|2ASPD	1BELT|26aVULN|3DUST|4aASPD|56DUR|6aBPWR|7FEWX|8aDMG|9RCR
15	22223 44361	8	 * 	273.56	DCR|4VULN|2DMG|2TLV	1BELT|27TLV|3LIT|479aVULN|5LEGI|67DMG|7BPWR|8RCR
16	33236 26336	9	   	272.26	DCR|4VULN|3DUR|1ASPD|1AART	1DUST|245DUR|3468VULN|4BPWR|7AART|9RCR|aASPD
