0	Index      	Bounty	 *	Score 	Summary	Detail	
1	53632 13341	10	 * 	284.53	DCR|4VULN|2DMG|2DUR	135aVULN|2DMSP|4LIT|6BELT|7aDMG|8RCR|9aDUR|aBPWR
2	33242 52411	10	 * 	275.12	DCR|3VULN|3DUR|2DMG	169DUR|2DMSP|39DMG|4LIT|5FEWX|79aVULN|8RCR|9BPWR
3	55543 41322	1	   	273.80	DCR|4VULN|2DMG|2LIT|1CDMG	178aVULN|2BELT|3MBVNT|4CDMG|57DMG|67LIT|7BPWR|9RCR
4	51133 31453	3	 * 	271.56	DCR|5VULN|2DUR|1CDMG	14569VULN|2LWND|37DUR|8CDMG|aRCR
5	35161 33113	3	 * 	271.34	DCR|5VULN|3DUR	135DUR|267BEXP|4679aVULN|67BPWR|8RCR
6	55111 33113	3	   	271.34	DCR|5VULN|3DUR	1679aVULN|267BEXP|345DUR|67BPWR|8RCR
7	51214 74364	1	 * 	270.71	DCR|3VULN|2DUR|2CDMG|1DMG|2LIT	19aVULN|2aLIT|3MBVNT|45CDMG|6DMG|7aDUR|8RCR|aBPWR
8	36254 64243	10	 * 	269.44	DCR|4VULN|2DUR|2CDMG|1ASPD	17DUR|2RPLT|3ASPD|4MBVNT|578aVULN|67CDMG|7BPWR|9RCR
9	36258 34243	10	   	269.44	DCR|4VULN|2DUR|2CDMG|1ASPD	17DUR|2RPLT|3ASPD|4MBVNT|57CDMG|678aVULN|7BPWR|9RCR
10	23215 62322	8	 * 	269.14	DCR|3VULN|3DMG|2DUR	1RMIN|23aDMG|4DUST|5RPLT|68aVULN|7RCR|9aDUR|aBPWR
11	55543 41324	1	   	267.41	DCR|3VULN|2DMG|1DUR|2LIT|1CDMG	178VULN|2BELT|3MBVNT|4CDMG|57DMG|67LIT|7BPWR|9RCR|aDUR
12	32352 13643	1	   	267.03	DCR|3VULN|2DMG|2DUR|1CDMG	17DUR|2ERES|379VULN|4RMIN|57DMG|6TBNT|7BPWR|8CDMG|aRCR
13	36325 12352	9	   	266.91	DCR|3VULN|3DUR|2DMG	16aDUR|2RPLT|3aLHND|4ZMB|56DMG|6aBPWR|7RCR|89aVULN
14	31255 62332	7	   	264.78	DCR|2VULN|2DMG|2DUR|1TLV|1CDMG	18DUR|2LWND|38DMG|4LEGI|5TLV|6LIT|78VULN|8BPWR|9RCR|aCDMG
15	31214 42576	1	 * 	263.37	DCR|3VULN|3DUR|3CDMG	16aDUR|2LIT|3MBVNT|45aCDMG|7RCR|89aVULN|aBPWR
16	33325 12414	10	   	263.21	DCR|2VULN|3DUR|2DMG|1CDMG|1AART	18aDUR|24DMSP|3AART|5CDMG|68DMG|78VULN|8BPWR|9RCR
17	56241 23222	4	 * 	262.57	DCR|4VULN|2ASPD|1DMG|1CDMG	1469VULN|2RPLT|34ASPD|4BPWR|5CGEN|7RCR|8CDMG|aDMG
18	31233 22613	8	   	261.86	DCR|2VULN|3DUR|2DMG|1CDMG	19aDUR|2LWND|39DMG|4CDMG|5LIT|6RPLT|79VULN|8RCR|9BPWR
19	33242 52412	10	   	261.86	DCR|2VULN|3DUR|2DMG|1CDMG	169DUR|2DMSP|39DMG|4LIT|5FEWX|79VULN|8RCR|9BPWR|aCDMG
20	35161 33116	3	   	261.46	DCR|4VULN|3DUR|1AART	135DUR|267BEXP|4679VULN|67BPWR|8RCR|aAART
21	55111 33116	3	   	261.46	DCR|4VULN|3DUR|1AART	1679VULN|267BEXP|345DUR|67BPWR|8RCR|aAART
22	51214 74344	1	 * 	261.39	DCR|2VULN|2DMG|2DUR|2CDMG|2LIT	1aVULN|2aLIT|3MBVNT|45CDMG|69DMG|7aDUR|8RCR|aBPWR
23	36235 12312	7	 * 	261.21	DCR|2VULN|3DUR|2DMG|2ASPD	16aDUR|28RPLT|3aASPD|4LHND|56DMG|6aBPWR|7RCR|9aVULN
24	36235 12512	8	   	261.21	DCR|2VULN|3DUR|2DMG|2ASPD	16aDUR|2RPLT|3aASPD|48LHND|56DMG|6aBPWR|7RCR|9aVULN
25	33325 12415	9	   	260.99	DCR|2VULN|2DMG|2DUR|1CDMG|1ASPD|1AART	18DUR|24DMSP|3AART|5CDMG|68DMG|78VULN|8BPWR|9RCR|aASPD
26	33353 12154	4	   	260.41	DCR|3VULN|2DUR|1DMG|2LIT|1AART	1aDUR|2DMSP|3AART|4DMG|57aVULN|6RCR|8BBNT|9aLIT|aBPWR
27	33353 12254	4	   	260.41	DCR|3VULN|2DUR|1DMG|2LIT|1AART	1aDUR|2DMSP|3AART|4DMG|57aVULN|6RCR|8TBNT|9aLIT|aBPWR
28	33353 12634	4	   	260.41	DCR|3VULN|2DUR|1DMG|2LIT|1AART	1aDUR|2DMSP|3AART|4DMG|57aVULN|6RCR|8aLIT|9TBNT|aBPWR
29	33353 16234	4	   	260.41	DCR|3VULN|2DUR|1DMG|2LIT|1AART	1aDUR|2DMSP|3AART|4DMG|59aVULN|6RCR|7aLIT|8TBNT|aBPWR
30	33241 42412	10	   	260.30	DCR|2VULN|3DMG|2DUR|1AART	19DUR|2DMSP|359DMG|4LIT|6FEWX|79VULN|8RCR|9BPWR|aAART
31	53662 11322	6	   	260.10	DCR|4VULN|1DMG|1TLV|1DUR	1349VULN|2DMSP|5TLV|6RCR|7BEXP|8DUR|aDMG
32	53341 23125	5	   	258.81	DCR|2VULN|2DUR|2ASPD|1DMG|2LIT|1CDMG	1aVULN|2DMSP|39DUR|4aASPD|5CDMG|6DMG|7RCR|8aLIT|aBPWR
33	51233 12618	1	   	258.01	DCR|3VULN|2DMG|1DUR|1ASPD	16aVULN|2LIT|3MBVNT|4aERES|5DUR|7RCR|8ASPD|9aDMG|aBPWR
34	51134 61313	7	   	257.98	DCR|2VULN|2DMG|2DUR|1TLV|2LIT	18VULN|2aLWND|38DUR|4TLV|5aMLV|68LIT|7RCR|8aBPWR|9aDMG
35	33242 52413	9	   	257.87	DCR|2VULN|3DUR|2DMG|1AART	169DUR|2DMSP|39DMG|4LIT|5FEWX|79VULN|8RCR|9BPWR|aAART
36	31255 62331	7	   	257.68	DCR|2VULN|2DMG|2DUR|1TLV|2LIT	18DUR|2LWND|38DMG|4LEGI|5TLV|6aLIT|78VULN|8BPWR|9RCR
37	23232 46314	5	   	257.38	DCR|2VULN|3DMG|2DUR|2LIT	1RMIN|237DMG|49LIT|57VULN|679FEWX|79BPWR|89DUR|aRCR
38	21243 26312	10	 * 	257.26	DCR|2VULN|3DMG|2ASPD|1DUR	1RMIN|29ASPD|389DMG|4LIT|5LHND|6RCR|79VULN|9BPWR|aDUR
39	33241 42411	9	   	257.18	DCR|2VULN|3DMG|2DUR|2LIT	19DUR|2DMSP|359DMG|4aLIT|6FEWX|79VULN|8RCR|9BPWR
40	31141 53412	6	   	257.08	DCR|2VULN|3DUR|2ASPD|1DMG|1CDMG	13aDUR|2LWND|4aASPD|5CDMG|6DMG|7RCR|8LEGI|9aVULN|aBPWR
41	51214 74324	1	 * 	257.03	DCR|2VULN|3DUR|2CDMG|1DMG|2LIT	1aVULN|2aLIT|3MBVNT|45CDMG|6DMG|79aDUR|8RCR|aBPWR
42	36254 64242	9	 * 	257.01	DCR|3VULN|2DUR|2ASPD|2CDMG	17DUR|2RPLT|3aASPD|4MBVNT|578VULN|67CDMG|7BPWR|9RCR
