0	Index      	Bounty	 *	Score 	Summary	Detail	
1	53222 61161	5	 * 	301.67	DCR|4VULN|3DMG|3TLV|1ASPD	17aDMG|2MBVNT|3ASPD|47aTLV|578aVULN|6AART|7aBPWR|9RCR
2	53222 61161	6	   	301.67	DCR|4VULN|3DMG|3TLV|1ASPD	17aDMG|2MBVNT|3ASPD|47aTLV|578aVULN|6AART|7aBPWR|9RCR
3	44351 33323	10	 * 	301.24	DCR|5VULN|2DMG|2CDMG|1TLV	18CDMG|24589VULN|34DMG|48BPWR|6TLV|78LHND|aRCR
4	51532 51133	4	 * 	299.11	DCR|4VULN|3DUR|2DMG	17DMG|2LHND|3578VULN|479DUR|6AART|7BPWR|aRCR
5	52262 82214	1	 * 	296.39	DCR|3VULN|3DMG|2DUR|1TLV|1ASPD	17aDMG|27DUR|357VULN|4MBVNT|6RCR|7BPWR|8TLV|9ASPD
6	52262 82211	1	   	294.39	DCR|3VULN|2DMG|2DUR|1TLV|1CDMG|1ASPD	17DMG|27DUR|357VULN|4MBVNT|6RCR|7BPWR|8TLV|9ASPD|aCDMG
7	53222 82522	5	   	292.51	DCR|4VULN|2DMG|2TLV|1DUR|1ASPD	17DMG|2MBVNT|3ASPD|47TLV|5789VULN|6RCR|7BPWR|aDUR
8	53182 32521	4	 * 	292.35	ACR|5VULN|3DMG|3DUR	17aDMG|2MBVNT|37aDUR|4RCR|56789VULN|7aBPWR
9	53122 32554	4	 * 	291.68	DCR|4VULN|3DMG|2DUR	17aDMG|2MBVNT|37DUR|4LEGI|5678VULN|7BPWR|9RCR
10	52262 82312	1	 * 	290.95	DCR|3VULN|2DMG|2DUR|2ASPD|1TLV	17DMG|27DUR|357VULN|4MBVNT|6RCR|7BPWR|89ASPD|aTLV
11	53342 32551	4	   	289.77	DCR|4VULN|2DMG|2DUR|1CDMG	17DMG|2MBVNT|3LHND|47DUR|5678VULN|7BPWR|9RCR|aCDMG
