0	Index      	Bounty	 *	Score 	Summary	Detail	
1	52231 22133	6	 * 	266.02	DCR|3VULN|2DMG|2TLV|1CDMG|1AART	1aTLV|2LWND|39aVULN|4CDMG|5CGEN|6aDMG|7AART|8RCR|aBPWR
2	52235 22133	6	   	266.02	DCR|3VULN|2DMG|2TLV|1CDMG|1AART	1aTLV|2LWND|39aVULN|4CDMG|5MLV|6aDMG|7AART|8RCR|aBPWR
3	34142 43322	10	   	263.42	DCR|3VULN|2DMG|1TLV|2LIT|1AART	1LEGI|27aVULN|3aDMG|4LHND|5TLV|6AART|8RCR|9aLIT|aBPWR
4	52224 54443	9	 * 	263.29	DCR|5VULN|1DMG|1TLV	1TLV|2LWND|35689VULN|4MBVNT|7DMG|aRCR
5	52224 54463	8	   	263.29	DCR|5VULN|1DMG|1TLV	1TLV|2LWND|35689VULN|4MBVNT|7DMG|aRCR
6	34123 31615	4	 * 	261.82	DCR|3VULN|2DMG|2CDMG|1ASPD	1LEGI|29aVULN|39DMG|4ASPD|5TBNT|6LIT|7RCR|89CDMG|9BPWR
7	52233 63134	7	   	260.77	DCR|3VULN|1DMG|1TLV|1DUR|1CDMG|1AART	1TLV|2LWND|379VULN|4CDMG|5AART|6DUR|8RCR|aDMG
8	41423 13231	8	 * 	259.78	DCR|2VULN|3ASPD|2DUR|3LIT|1DMG	1RCVC|246LIT|348ASPD|48BPWR|58DUR|78VULN|9DMG|aRCR
9	21112 12536	9	 * 	257.33	DCR|3VULN|3DUR|1DMG	1FEWX|268DUR|3DMG|4DUST|56aVULN|6BPWR|7LIT|9RCR
10	52224 11474	8	   	256.26	DCR|3VULN|2DMG|2TLV|1CDMG	1aTLV|2LWND|35aVULN|4MBVNT|6CDMG|7CGEN|8RCR|9aDMG|aBPWR
11	52224 72474	8	   	256.26	DCR|3VULN|2DMG|2TLV|1CDMG	1aTLV|2LWND|35aVULN|4MBVNT|6MLV|7CDMG|8RCR|9aDMG|aBPWR
12	52235 34131	3	   	255.05	DCR|3VULN|2DMG|1TLV|1DUR	1TLV|2LWND|36aVULN|4LHND|59DMG|7RCR|8DUR
