0	Index      	Bounty	 *	Score 	Summary	Detail	
1	16114 14374	5	 * 	290.03	DCR|3VULN|3DUR|2DMG|2TLV	158DUR|28TLV|3ERES|45DMG|58BPWR|6MBVNT|789VULN|aRCR
2	12541 34312	3	 * 	286.56	DCR|4VULN|3DUR|2DMG|1AART	189DUR|2BEXP|378aVULN|4AART|58DMG|6RCR|8BPWR
3	56164 24411	1	 * 	279.08	DCR|4VULN|3DMG|2DUR|1SELL	1RCVC|256aVULN|3MBVNT|45aDMG|5aBPWR|7SELL|8RCR|9aDUR
4	12541 34332	3	   	278.49	DCR|3VULN|2DMG|2DUR|1TLV|1AART	18DUR|2BEXP|378VULN|4AART|58DMG|6RCR|8BPWR|9ZMB|aTLV
5	12541 34313	3	   	273.81	DCR|3VULN|3DUR|2DMG|1AART	189DUR|2BEXP|378VULN|4AART|58DMG|6RCR|8BPWR|aLIT
6	11541 36332	3	 * 	269.45	DCR|2VULN|3DMG|2DUR|1TLV|1AART	18DUR|2LWND|38VULN|4AART|578DMG|6RCR|8BPWR|9BEXP|aTLV
7	12541 36322	3	   	269.45	DCR|2VULN|3DMG|2DUR|1TLV|1AART	18DUR|2BEXP|38VULN|4AART|578DMG|6RCR|8BPWR|9FEWX|aTLV
8	12541 36332	3	   	269.45	DCR|2VULN|3DMG|2DUR|1TLV|1AART	18DUR|2BEXP|38VULN|4AART|578DMG|6RCR|8BPWR|9LWND|aTLV
9	26123 51422	9	   	268.82	DCR|2VULN|2DMG|2TLV|2DUR	1RMIN|29TLV|3ASPD|49DUR|5aVULN|6LIT|79DMG|8RCR|9BPWR
10	16223 21422	9	   	267.19	DCR|2VULN|2DMG|2DUR|1TLV|2LIT|1NUKE	19DUR|2TLV|3NUKE|49LIT|5aVULN|6ASPD|79DMG|8RCR|9BPWR
11	12541 34311	3	   	265.51	DCR|3VULN|3DUR|2DMG|1AART	189DUR|2BEXP|378VULN|4AART|58DMG|6RCR|8BPWR|aLHND
12	16114 14324	5	   	265.34	DCR|2VULN|3DUR|2DMG|2TLV	158DUR|28TLV|3ERES|45DMG|58BPWR|6MBVNT|78VULN|9RCVC|aRCR
13	16114 64324	6	   	265.34	DCR|2VULN|3DUR|2DMG|2TLV	158DUR|28TLV|3ERES|45DMG|58BPWR|6MBVNT|78VULN|9RCVC|aRCR
14	16114 35212	2	 * 	265.25	DCR|4VULN|3DUR|1TLV	18aDUR|2TLV|3567VULN|4FEWX|9RCR
15	16214 25122	5	   	265.24	DCR|2VULN|3DUR|2DMG|2TLV|1NUKE	19aDUR|25TLV|3NUKE|45DMG|5BPWR|67VULN|8RCR
16	26413 35212	5	   	264.26	DCR|3VULN|3DUR|1TLV|1DMG	1RMIN|2TLV|38aDUR|4DMG|567VULN|9RCR
17	16113 35212	5	   	264.16	DCR|3VULN|3DUR|1TLV|1DMG	18aDUR|2TLV|3ERES|4DMG|567VULN|9RCR
18	16213 35122	5	   	264.16	DCR|3VULN|3DUR|1TLV|1DMG|1NUKE	19aDUR|2TLV|3NUKE|4DMG|567VULN|8RCR
19	16533 14374	2	   	260.59	DCR|3VULN|3DUR|2TLV	138DUR|28TLV|4ERES|5ASPD|6MBVNT|789VULN|8BPWR|aRCR
20	16214 11353	6	 * 	260.32	DCR|2VULN|2DMG|3TLV|2DUR|1NUKE	1aDUR|25aTLV|3NUKE|45DMG|5aBPWR|6LIT|7RCR|8LEGI|9aVULN
