0	Index      	 *	Score 	Summary	Detail	
1	52133 15431	 * 	226.45	紫3攻速2伤害2基地爆炸3暴击	136暴击2技能3a序列升级47a攻速5核8a伤害9a基地爆炸
2	56332 32521	 * 	213.58	紫2易伤1基础对甲1暴击1基地爆炸1全技能	1暴击2核38易伤46掉矿5基地爆炸7雷电9基础对甲a全技能
3	56332 36121	   	213.58	紫2易伤1基础对甲1暴击1基地爆炸1全技能	1暴击2核37易伤46掉矿5基地爆炸8雷电9基础对甲a全技能
4	56232 14312	 * 	213.04	紫2易伤2基地爆炸3暴击2全技能	14a暴击2核3双倍秒伤4a序列升级5a基地爆炸6随机矿7a易伤89全技能
5	56232 24312	   	212.94	紫2易伤2基地爆炸3暴击2全技能	14a暴击2核3双倍秒伤4a序列升级5a基地爆炸6技能7a易伤89全技能
6	56311 21312	 * 	212.88	紫1基础对甲1易伤1攻速1伤害1暴击	1暴击2核3易伤4挖尘5平台6低血量敌人7伤害8攻速9磁铁减费a基础对甲
7	56311 41312	   	212.88	紫1基础对甲1易伤1攻速1伤害1暴击	1暴击2核3易伤4挖尘5平台6敌人爆炸7伤害8攻速9磁铁减费a基础对甲
8	56211 11352	 * 	210.26	紫1基础对甲2攻速1易伤1暴击1卖塔	1暴击2核3双倍秒伤4卖塔58攻速6易伤7最后敌人9策反a基础对甲
9	56322 36223	 * 	210.02	紫2易伤1攻速1伤害1基地爆炸1暴击1全技能	1暴击2核37易伤4核弹5基地爆炸6金币生成8攻速9全技能a伤害
10	56332 36122	 * 	209.96	紫2易伤1基础对甲2基地爆炸1暴击	1暴击2核37易伤46掉矿5a基地爆炸8雷电9基础对甲
11	56332 32522	   	209.96	紫2易伤1基础对甲2基地爆炸1暴击	1暴击2核38易伤46掉矿5a基地爆炸7雷电9基础对甲
12	56211 22211	 * 	208.51	紫2易伤2攻速1伤害2暴击1卖塔	17暴击2核3双倍秒伤4卖塔57攻速6立即金币7序列升级89易伤a伤害
13	56332 32621	 * 	207.66	紫1基础对甲1易伤2暴击1基地爆炸1全技能	18暴击2核3易伤46掉矿5基地爆炸7雷电9基础对甲a全技能
14	56211 13352	 * 	207.04	紫1基础对甲1易伤1攻速2暴击1技能2卖塔	17暴击2核3双倍秒伤48卖塔5攻速6易伤9技能a基础对甲
15	56341 33332	 * 	206.55	紫2易伤2基地爆炸1伤害1攻速1暴击	1暴击2核37易伤48基地爆炸5平台6磁铁减费9伤害a攻速
16	54133 31512	 * 	206.39	紫2易伤2攻速2基地爆炸3暴击	13a暴击23金币生成3a序列升级4a攻速5核6掉矿79基地爆炸8a易伤
17	56142 23331	 * 	206.34	紫1基础对甲2基地爆炸1攻速1暴击	1暴击2核3挖尘45基地爆炸6最后敌人7技能点8额外掉落9攻速a基础对甲
18	51133 56312	   	206.29	紫2易伤2攻速2基地爆炸3暴击	13a暴击23技能点3a序列升级4a攻速5核69基地爆炸7矿等8a易伤
19	56332 32622	 * 	206.24	紫1基础对甲1易伤2基地爆炸2暴击	18暴击2核3易伤46掉矿5a基地爆炸7雷电9基础对甲
20	51133 31312	   	206.19	紫2易伤2攻速2基地爆炸3暴击	13a暴击23技能点3a序列升级4a攻速5核6掉矿79基地爆炸8a易伤
21	56213 63122	   	206.10	紫1基础对甲2基地爆炸1易伤2暴击1卖塔	19暴击2核3双倍秒伤4卖塔5最后敌人68基地爆炸7易伤a基础对甲
22	51133 31342	 * 	205.41	紫3易伤2攻速3暴击1基地爆炸	13a暴击23技能点3a序列升级4a攻速5核6掉矿7基地爆炸89a易伤
23	52133 13462	 * 	205.21	紫1基础对甲1易伤3暴击1攻速1基地爆炸	136暴击2技能3序列升级4攻速5核7易伤8基地爆炸9双倍矿a基础对甲
24	52133 13412	   	205.11	紫1基础对甲1易伤3暴击1攻速1基地爆炸	136暴击2技能3序列升级4攻速5核7易伤8基地爆炸9磁铁减费a基础对甲
25	56132 15123	   	204.96	紫1基础对甲1易伤1攻速1基地爆炸1暴击	1暴击2核35挖尘45散射对甲5序列升级6基地爆炸7易伤8火球减费9攻速a基础对甲
26	56222 14312	   	204.76	紫2易伤2基地爆炸2全技能2暴击	1a暴击2核3双倍秒伤4双倍矿5a基地爆炸6随机矿7a易伤89全技能a序列升级
27	56222 24312	   	204.66	紫2易伤2基地爆炸2全技能2暴击	1a暴击2核3双倍秒伤4双倍矿5a基地爆炸6技能7a易伤89全技能a序列升级
28	56341 33331	 * 	204.08	紫2易伤2伤害2基地爆炸1暴击	1暴击2核37易伤48基地爆炸5平台6磁铁减费9a伤害
29	56332 36233	   	202.39	紫2易伤2基地爆炸1伤害1全技能1暴击	1暴击2核37易伤46掉矿5a基地爆炸8全技能9伤害
30	56322 34223	 * 	201.99	紫1易伤1攻速1伤害2暴击1基地爆炸1全技能	17暴击2核3易伤4核弹5基地爆炸6金币生成8攻速9全技能a伤害
31	61153 73424	 * 	201.20	紫1基础对甲3基地爆炸1易伤1全技能	1最后敌人2加一359基地爆炸4核6掉矿7易伤8基础对甲a全技能
32	56332 36232	 * 	200.78	紫3易伤1伤害1全技能1基地爆炸1暴击	1暴击2核37a易伤46掉矿5基地爆炸8全技能9伤害
33	51133 15412	 * 	200.24	紫3攻速3暴击1易伤1伤害	136暴击23技能点3序列升级47a攻速5核8伤害9易伤
34	52133 15412	   	200.24	紫3攻速3暴击1易伤1伤害	136暴击2技能3序列升级47a攻速5核8伤害9易伤
35	56331 32521	   	199.93	紫2易伤1基础对甲1暴击1全技能	1暴击2核38易伤46掉矿5最后敌人7雷电9基础对甲a全技能
36	56331 36121	   	199.93	紫2易伤1基础对甲1暴击1全技能	1暴击2核37易伤46掉矿5最后敌人8雷电9基础对甲a全技能
37	56333 32521	   	199.93	紫2易伤1基础对甲1暴击1全技能	1暴击2核38易伤46掉矿5时间7雷电9基础对甲a全技能
38	56333 36121	   	199.93	紫2易伤1基础对甲1暴击1全技能	1暴击2核37易伤46掉矿5时间8雷电9基础对甲a全技能
39	56115 13212	   	199.85	紫1基础对甲1易伤1基地爆炸1全技能1暴击	1暴击2核347挖尘5导弹对绿6基地爆炸8全技能9易伤a基础对甲
40	56132 13212	   	199.85	紫1基础对甲1易伤1基地爆炸1全技能1暴击	1暴击2核357挖尘45散射对甲5序列升级6基地爆炸8全技能9易伤a基础对甲
41	56522 31424	   	199.83	紫1基础对甲2基地爆炸1全技能1暴击	1暴击2核36掉矿4低血量敌人58基地爆炸7加一9全技能a基础对甲
42	56632 31424	   	199.83	紫1基础对甲2基地爆炸1全技能1暴击	1暴击2核3低血量敌人46掉矿58基地爆炸7加一9全技能a基础对甲
43	56211 13152	   	198.98	紫1基础对甲1易伤1攻速2暴击1卖塔	17暴击2核3双倍秒伤4卖塔5攻速6易伤8最后敌人9策反a基础对甲
44	56342 11222	   	198.71	紫1基础对甲1易伤2基地爆炸1暴击	1暴击2核3易伤45基地爆炸6敌人爆炸7随机矿8时间9挖尘a基础对甲
45	56342 21222	   	198.71	紫1基础对甲1易伤2基地爆炸1暴击	1暴击2核3易伤45基地爆炸6最后敌人7随机矿8时间9挖尘a基础对甲
46	56213 63112	   	198.37	紫1基础对甲2基地爆炸1易伤1暴击1卖塔	1暴击2核3双倍秒伤4卖塔5最后敌人68基地爆炸7易伤9磁铁减费a基础对甲
47	56352 12213	 * 	198.25	紫1易伤1攻速1伤害1基础对冰1暴击1基地爆炸	1暴击2核3易伤4时间5基地爆炸6双倍秒伤7伤害8低血量敌人9基础对冰a攻速
