0	Index      	 *	Score 	Summary	Detail	
1	33853 22148	 * 	306.34	橙橙2等级2易伤2平台	1加一25等级38平台45易伤5序列升级6掉矿7最后敌人9a核
2	33322 26726	 * 	305.78	橙3等级2易伤2雷电1矿等2暴击	1加一279等级37掉矿49易伤5矿等67雷电79序列升级89暴击a核
3	33853 34248	   	303.75	橙橙2易伤2等级1平台	1加一25等级3平台45易伤5序列升级6金币生成7随机矿8掉矿9a核
4	33122 22686	 * 	303.52	橙2等级2易伤2伤害1雷电1矿等	1加一29等级38伤害4a易伤5矿等6雷电7核
5	33122 22525	   	303.46	橙2等级2易伤1雷电1矿等1伤害2时间	1加一2a等级3伤害4a易伤5矿等6雷电7核8挖青9a时间a序列升级
6	33541 85132	 * 	299.71	橙橙1等级1易伤1雷电1矿等1暴击	1加一2等级3敌人爆炸4易伤5矿等6a核7狙击对毒8暴击9雷电
7	38141 85132	   	299.71	橙橙1等级1易伤1雷电1矿等1暴击	1加一2基地爆炸3等级4易伤5矿等6a核7狙击对毒8暴击9雷电
8	33152 18445	 * 	299.06	橙2等级2易伤2矿等1雷电1伤害	1加一2a等级3伤害4挖青5a矿等6低血量敌人7雷电8核9a易伤a序列升级
9	33152 22545	   	299.06	橙2等级2易伤2矿等1雷电1伤害	1加一2a等级3伤害4挖青5a矿等6雷电7核8低血量敌人9a易伤a序列升级
10	33152 23445	   	299.06	橙2等级2易伤2矿等1雷电1伤害	1加一2a等级3伤害4挖青5a矿等6雷电7敌人爆炸8核9a易伤a序列升级
11	33152 38445	   	299.06	橙2等级2易伤2矿等1雷电1伤害	1加一2a等级3伤害4挖青5a矿等6敌人爆炸7雷电8核9a易伤a序列升级
12	33152 22245	   	298.96	橙2等级2易伤2矿等1雷电1伤害	1加一2a等级3伤害4挖青5a矿等6雷电7核8挖尘9a易伤a序列升级
13	33122 22687	 * 	297.63	橙2等级2雷电2伤害1易伤1矿等	1加一29等级38伤害4易伤5矿等6a雷电7核
14	33112 22885	 * 	296.33	橙2易伤2雷电1等级2伤害1矿等	1加一2等级3a伤害4基地爆炸5矿等6a雷电7核8时间9a易伤a序列升级
15	33322 22154	   	295.72	橙橙1等级1易伤1雷电1矿等	1加一2等级3掉矿4易伤5矿等6雷电7a核8随机矿9赏金邻近
16	33324 22866	 * 	295.40	橙4易伤2等级2雷电	1加一29等级3掉矿489a易伤5随机矿69雷电7核9序列升级
17	51463 23323	   	295.27	橙2等级2雷电2伤害1易伤2暴击	18暴击28等级34伤害5激光对愈6核78雷电8序列升级9赏金邻近a易伤
18	33324 22867	 * 	294.01	橙3易伤3雷电2等级	1加一29等级3掉矿489易伤5随机矿69a雷电7核9序列升级
19	64231 72422	   	293.91	橙3易伤3雷电2等级	189雷电2激光对愈368易伤4挖青5加一78等级8序列升级a核
20	33321 26212	   	293.90	橙橙1等级1易伤1雷电1暴击	1加一2等级3掉矿4易伤5时间6雷电7a核8激光对愈9暴击
21	51433 23363	   	293.66	橙3等级2易伤2雷电2暴击1伤害	18暴击248等级3伤害5激光对愈6核78雷电8序列升级9a易伤
22	51433 23122	 * 	292.85	橙橙2等级1雷电1伤害1暴击	1暴击24等级3伤害5激光对愈6a核7雷电8加一9技能
23	51435 23122	   	292.85	橙橙2等级1雷电1伤害1暴击	1暴击24等级3伤害5多重对愈6a核7雷电8加一9技能
24	33745 12842	 * 	292.03	橙3等级3矿等2易伤	1加一279等级3额外掉落47a矿等57a掉矿6核7a序列升级8a易伤
25	31112 87363	 * 	291.82	橙3雷电2等级2伤害1矿等	1加一2全技能37a雷电4a伤害5基地爆炸6核8矿等9a等级a序列升级
26	25263 43112	 * 	291.06	橙2易伤2等级3伤害2攻速	18敌人爆炸245伤害35等级58序列升级68攻速78易伤9时间a核
27	51463 23122	 * 	289.89	橙橙1等级2伤害1雷电1暴击	1暴击2等级34伤害5激光对愈6a核7雷电8加一9技能
28	33321 26811	   	288.65	橙橙1等级1易伤1雷电	1加一2等级3掉矿4易伤5时间6雷电7a核8全技能9低血量敌人
29	33321 26821	   	288.65	橙橙1等级1易伤1雷电	1加一2等级3掉矿4易伤5时间6雷电7a核8全技能9最后敌人
30	33346 26254	 * 	288.55	橙橙3等级2雷电	1加一245等级38掉矿68雷电7a核8序列升级9赏金邻近
31	33135 41448	 * 	287.15	紫橙1等级1易伤1雷电1矿等1伤害	1加一2等级3伤害4赏金邻近5a核6雷电7易伤8平台9矿等
32	33153 64383	 * 	286.97	橙2等级2雷电2矿等2伤害	1加一2a等级39伤害4挖青5全技能6a雷电7核8a矿等a序列升级
33	33171 52843	 * 	286.81	橙2等级3伤害1易伤1矿等2时间	1加一27等级347伤害5平台67时间7序列升级8易伤9核a矿等
34	51433 23422	   	286.72	橙2等级2矿等2伤害1雷电2暴击	19暴击24等级39伤害5激光对愈6核7雷电89矿等9序列升级a全技能
35	33112 22545	   	286.67	橙2易伤2雷电1等级2伤害1矿等	1加一2等级3a伤害4基地爆炸5矿等6a雷电7核8低血量敌人9a易伤a序列升级
36	33112 22245	   	286.57	橙2易伤2雷电1等级2伤害1矿等	1加一2等级3a伤害4基地爆炸5矿等6a雷电7核8挖尘9a易伤a序列升级
37	33162 22345	   	286.57	橙2易伤2雷电1等级2伤害1矿等	1加一2等级3a伤害4挖尘5矿等6a雷电7核8基地爆炸9a易伤a序列升级
38	33162 22545	   	286.57	橙2易伤2雷电1等级2伤害1矿等	1加一2等级3a伤害4挖尘5矿等6a雷电7核8低血量敌人9a易伤a序列升级
39	33746 12426	 * 	286.09	橙3等级3矿等1雷电2暴击	1加一27a等级3额外掉落47a矿等57金币生成6核7a序列升级8雷电9a暴击
40	33122 22565	   	286.03	橙2等级2易伤1雷电1矿等1伤害	1加一2a等级3伤害4a易伤5矿等6雷电7核8挖青9a基地爆炸a序列升级
41	33122 22585	   	286.03	橙2等级2易伤1雷电1矿等1伤害	1加一2a等级3伤害4a易伤5矿等6雷电7核8挖青9a最后敌人a序列升级
42	33122 22886	   	285.93	橙2等级2易伤1雷电1矿等1伤害	1加一29等级3伤害4a易伤5矿等6雷电7核8立即金币
43	33745 12426	   	285.89	橙3等级3矿等1雷电2暴击	1加一27a等级3额外掉落47a矿等57掉矿6核7a序列升级8雷电9a暴击
44	13533 32413	   	285.79	橙3易伤2等级2雷电	18掉矿2火球减费38雷电4时间5a等级678易伤8序列升级9核
45	33122 22685	   	285.62	橙2等级2伤害1易伤1雷电1矿等	1加一29等级38伤害4易伤5矿等6雷电7核a全技能
46	25222 21625	 * 	285.32	橙3矿等1等级2伤害1易伤1雷电2暴击	1敌人爆炸29伤害3等级4易伤589矿等6雷电79暴击9序列升级a核
47	33324 22865	   	284.54	橙3易伤2等级2雷电	1加一29等级3掉矿489易伤5随机矿69雷电7核9序列升级a全技能
48	33546 26212	   	284.23	橙橙1等级1易伤1雷电1暴击	1加一2等级3敌人爆炸4易伤5掉矿6雷电7a核8激光对愈9暴击
49	51433 23431	   	283.04	橙2等级1易伤1雷电1矿等1伤害1暴击	1暴击24等级3伤害5激光对愈6核7雷电8矿等9易伤a赏金邻近
50	33326 24681	   	282.96	橙2易伤2等级2雷电1攻速	1加一27等级3掉矿47易伤5赏金邻近67雷电7序列升级8赏金塔9攻速a核
51	33326 24426	   	281.43	橙3雷电2易伤2等级	1加一27等级3掉矿47易伤5赏金邻近678雷电7序列升级9技能点a核
52	33326 24484	   	281.43	橙3雷电2易伤2等级	1加一27等级3掉矿47易伤5赏金邻近678雷电7序列升级9加农对壮a核
53	64231 48443	   	281.43	橙3雷电2等级2易伤	178雷电2激光对愈38易伤4挖青5加一68等级8序列升级9赏金邻近a核
54	36145 22154	   	280.24	橙橙1等级1易伤1雷电	1加一2易伤3技能点4掉矿5等级6雷电7a核8随机矿9赏金邻近
55	36164 22254	   	280.24	橙橙1等级1易伤1雷电	1加一2易伤3技能点4等级5随机矿6雷电7a核8掉矿9赏金邻近
56	33122 22887	   	280.04	橙2等级2雷电1易伤1矿等1伤害	1加一29等级3伤害4易伤5矿等6a雷电7核8立即金币
57	33632 22474	   	280.04	橙2等级2雷电1易伤1矿等1伤害	1加一23等级3序列升级4最后敌人5易伤68雷电7核9伤害a矿等
