0	Index      	Bounty	 *	Score 	Summary	Detail	
1	34236 23311	2	 * 	283.50	DCR|4VULN|2DMG|1DUR|1CDMG	1FEWX|25DMG|345aVULN|5BPWR|6LIT|7CDMG|8DUR|9RCR
2	32236 23311	1	   	283.50	DCR|4VULN|2DMG|1DUR|1CDMG	1FEWX|245aVULN|35DMG|5BPWR|6LIT|7CDMG|8DUR|9RCR
3	32236 12234	1	   	278.46	DCR|3VULN|2DMG|1TLV|1DUR|1CDMG|1AART	1FEWX|245VULN|35DMG|5BPWR|6CDMG|7DUR|8AART|9RCR|aTLV
4	34236 12234	2	   	278.46	DCR|3VULN|2DMG|1TLV|1DUR|1CDMG|1AART	1FEWX|25DMG|345VULN|5BPWR|6CDMG|7DUR|8AART|9RCR|aTLV
5	34236 33263	2	 * 	277.19	DCR|4VULN|3DMG|1DUR	18FEWX|258DMG|3458VULN|58BPWR|6LEGI|7BBNT|9DUR|aRCR
6	32236 33263	1	   	277.19	DCR|4VULN|3DMG|1DUR	18FEWX|2458VULN|358DMG|58BPWR|6LEGI|7BBNT|9DUR|aRCR
7	52236 33234	1	 * 	275.83	DCR|5VULN|2DMG|1ASPD	1LHND|2459aVULN|35DMG|5BPWR|6DMSP|7RCR|8ASPD
8	32236 42326	1	   	271.95	DCR|4VULN|3DMG|1ASPD	1FEWX|2457VULN|358DMG|5BPWR|6LHND|9ASPD|aRCR
9	34236 23312	2	   	271.86	DCR|3VULN|2DMG|1DUR|1CDMG|1ASPD	1FEWX|25DMG|345VULN|5BPWR|6LIT|7CDMG|8DUR|9RCR|aASPD
10	32236 23312	1	   	271.86	DCR|3VULN|2DMG|1DUR|1CDMG|1ASPD	1FEWX|245VULN|35DMG|5BPWR|6LIT|7CDMG|8DUR|9RCR|aASPD
11	32236 43631	1	   	271.20	DCR|4VULN|2DMG|1TLV|1AART	1FEWX|245aVULN|35DMG|5BPWR|6LHND|7RCR|8AART|9TLV
12	32236 12232	1	   	270.52	DCR|3VULN|2DMG|1DUR|1CDMG|1AART	1FEWX|245VULN|35DMG|5BPWR|6CDMG|7DUR|8AART|9RCR|aLIT
13	34236 12232	2	   	270.52	DCR|3VULN|2DMG|1DUR|1CDMG|1AART	1FEWX|25DMG|345VULN|5BPWR|6CDMG|7DUR|8AART|9RCR|aLIT
14	32236 12236	1	 * 	268.52	DCR|3VULN|2DMG|2CDMG|1DUR|1AART	1FEWX|245VULN|35DMG|5BPWR|6aCDMG|7DUR|8AART|9RCR
15	34236 12236	2	   	268.52	DCR|3VULN|2DMG|2CDMG|1DUR|1AART	1FEWX|25DMG|345VULN|5BPWR|6aCDMG|7DUR|8AART|9RCR
16	34236 23611	2	   	267.25	DCR|4VULN|2DMG|1CDMG	1FEWX|25DMG|345aVULN|5BPWR|6LIT|7CDMG|8LHND|9RCR
17	32236 23611	1	   	267.25	DCR|4VULN|2DMG|1CDMG	1FEWX|245aVULN|35DMG|5BPWR|6LIT|7CDMG|8LHND|9RCR
18	52236 25331	1	   	267.25	DCR|4VULN|2DMG|1CDMG	17LHND|245aVULN|35DMG|5BPWR|6LIT|8RCR|9CDMG
19	52236 26331	1	   	267.25	DCR|4VULN|2DMG|1CDMG	1LHND|245aVULN|35DMG|5BPWR|6LIT|7RCVC|8RCR|9CDMG
20	52236 33531	1	   	267.25	DCR|4VULN|2DMG|1CDMG	1LHND|245aVULN|35DMG|5BPWR|6DMSP|7RCR|8LIT|9CDMG
21	32236 13563	1	 * 	267.03	DCR|3VULN|2DMG|2DUR|1CDMG	1FEWX|245VULN|35DMG|5BPWR|6CDMG|7BBNT|8RCR|9aDUR
22	52236 33235	1	 * 	266.50	DCR|4VULN|2DMG|2ASPD	1LHND|2459VULN|35DMG|5BPWR|6DMSP|7RCR|8aASPD
23	51145 33313	3	   	265.26	DCR|4VULN|2ASPD|1DMG|1TLV	18LHND|2TLV|3RPLT|4789VULN|58ASPD|6RCR|8BPWR|aDMG
24	21122 43216	6	 * 	265.11	DCR|2VULN|3DMG|2ASPD|1TLV|1DUR|1NUKE	1DMSP|2NUKE|349DMG|49BPWR|59VULN|6DUR|7TLV|89ASPD|aRCR
25	52236 33134	1	   	264.83	DCR|5VULN|2DMG	1LHND|2459aVULN|35DMG|5BPWR|6DMSP|7RCR|8RMIN
26	21122 11131	5	   	264.63	DCR|5VULN|2DMG|1NUKE	1DMSP|2NUKE|34DMG|4BPWR|5789aVULN|6RCR
27	32236 43621	1	   	264.21	DCR|3VULN|3DMG|1DUR|1AART	1FEWX|245VULN|359DMG|5BPWR|6LHND|7RCR|8AART|aDUR
28	21412 23334	6	   	263.29	DCR|5VULN|1DMG|1DUR|1NUKE	1DMSP|2NUKE|3569aVULN|4DUR|7RCR|8DMG
29	32233 62525	1	   	263.04	DCR|3VULN|2DMG|2DUR|1AART	1FEWX|24aVULN|39DMG|5AART|6RCR|78DUR
30	32236 12231	1	   	262.21	DCR|3VULN|2DMG|1DUR|1CDMG|1AART	1FEWX|245VULN|35DMG|5BPWR|6CDMG|7DUR|8AART|9RCR|aBEXP
31	32236 12233	1	   	262.21	DCR|3VULN|2DMG|1DUR|1CDMG|1AART	1FEWX|245VULN|35DMG|5BPWR|6CDMG|7DUR|8AART|9RCR|aRCVC
32	32236 16234	1	   	262.21	DCR|3VULN|2DMG|1TLV|1CDMG|1AART	1FEWX|245VULN|35DMG|5BPWR|6CDMG|7BEXP|8AART|9RCR|aTLV
33	34236 12231	2	   	262.21	DCR|3VULN|2DMG|1DUR|1CDMG|1AART	1FEWX|25DMG|345VULN|5BPWR|6CDMG|7DUR|8AART|9RCR|aBEXP
34	34236 12233	2	   	262.21	DCR|3VULN|2DMG|1DUR|1CDMG|1AART	1FEWX|25DMG|345VULN|5BPWR|6CDMG|7DUR|8AART|9RCR|aRCVC
35	32233 62531	1	   	261.71	DCR|3VULN|2DUR|1DMG|1TLV|1AART	1FEWX|24aVULN|3DMG|5AART|6RCR|78DUR|9TLV
36	34233 62531	2	   	261.71	DCR|3VULN|2DUR|1DMG|1TLV|1AART	1FEWX|2DMG|34aVULN|5AART|6RCR|78DUR|9TLV
37	21122 11135	5	   	261.34	DCR|4VULN|2DMG|1TLV|1NUKE	1DMSP|2NUKE|34DMG|4BPWR|5789VULN|6RCR|aTLV
38	34236 23314	2	   	260.86	DCR|3VULN|2DMG|1DUR|1CDMG	1FEWX|25DMG|345VULN|5BPWR|6LIT|7CDMG|8DUR|9RCR|aBEXP
39	34236 23315	2	   	260.86	DCR|3VULN|2DMG|1DUR|1CDMG	1FEWX|25DMG|345VULN|5BPWR|6LIT|7CDMG|8DUR|9RCR|aRPLT
40	34236 23316	2	   	260.86	DCR|3VULN|2DMG|1DUR|1CDMG	1FEWX|25DMG|345VULN|5BPWR|6LIT|7CDMG|8DUR|9RCR|aLHND
41	32236 23314	1	   	260.86	DCR|3VULN|2DMG|1DUR|1CDMG	1FEWX|245VULN|35DMG|5BPWR|6LIT|7CDMG|8DUR|9RCR|aBEXP
42	32236 23315	1	   	260.86	DCR|3VULN|2DMG|1DUR|1CDMG	1FEWX|245VULN|35DMG|5BPWR|6LIT|7CDMG|8DUR|9RCR|aRPLT
43	32236 23316	1	   	260.86	DCR|3VULN|2DMG|1DUR|1CDMG	1FEWX|245VULN|35DMG|5BPWR|6LIT|7CDMG|8DUR|9RCR|aLHND
44	32246 23311	1	   	260.86	DCR|3VULN|2DMG|1DUR|1CDMG	1FEWX|25aVULN|35DMG|4RCVC|5BPWR|6LIT|7CDMG|8DUR|9RCR
45	34246 23311	2	   	260.86	DCR|3VULN|2DMG|1DUR|1CDMG	1FEWX|25DMG|35aVULN|4RCVC|5BPWR|6LIT|7CDMG|8DUR|9RCR
46	52236 25333	1	   	260.86	DCR|3VULN|2DMG|1DUR|1CDMG	17LHND|245VULN|35DMG|5BPWR|6LIT|8RCR|9CDMG|aDUR
47	52236 26333	1	   	260.86	DCR|3VULN|2DMG|1DUR|1CDMG	1LHND|245VULN|35DMG|5BPWR|6LIT|7RCVC|8RCR|9CDMG|aDUR
48	52236 33533	1	   	260.86	DCR|3VULN|2DMG|1DUR|1CDMG	1LHND|245VULN|35DMG|5BPWR|6DMSP|7RCR|8LIT|9CDMG|aDUR
49	32236 42335	1	   	260.84	DCR|4VULN|3DMG	1FEWX|2457VULN|358DMG|5BPWR|6LHND|9DUST|aRCR
50	34236 23313	2	   	260.76	DCR|3VULN|2DMG|1DUR|1CDMG	1FEWX|25DMG|345VULN|5BPWR|6LIT|7CDMG|8DUR|9RCR|aDUST
51	32236 23313	1	   	260.76	DCR|3VULN|2DMG|1DUR|1CDMG	1FEWX|245VULN|35DMG|5BPWR|6LIT|7CDMG|8DUR|9RCR|aDUST
52	52233 54331	1	   	260.76	DCR|3VULN|2DMG|1DUR|1CDMG	1LHND|24aVULN|39DMG|5LIT|6RCR|7CDMG|8DUR
53	32236 42316	1	   	260.70	DCR|4VULN|3DMG|1SELL	1FEWX|2457VULN|358DMG|5BPWR|6LHND|9SELL|aRCR
54	21155 11133	5	   	260.69	DCR|5VULN|1DMG|1CDMG|1NUKE	1DMSP|2NUKE|3DMG|45789VULN|6RCR|aCDMG
55	24212 53243	5	 * 	259.93	ACR|3VULN|3DMG|3DUR|1AART	16DMSP|2RCR|38aDMG|48aDUR|58aVULN|7BBNT|8aBPWR|9AART
56	52236 12413	1	   	258.94	DCR|4VULN|2DMG|1CDMG	1LHND|245aVULN|35DMG|5BPWR|6CDMG|7RCVC|8RCR|9LWND
57	52236 13413	1	   	258.94	DCR|4VULN|2DMG|1CDMG	17LHND|245aVULN|35DMG|5BPWR|6CDMG|8RCR|9LWND
58	32236 13543	1	   	258.76	DCR|3VULN|2DMG|2CDMG|1DUR	1FEWX|245VULN|35DMG|5BPWR|69CDMG|7BBNT|8RCR|aDUR
59	21142 31614	2	 * 	258.44	DCR|4VULN|2DUR|2TLV|1NUKE	1DMSP|2NUKE|379aVULN|4RCVC|59TLV|69DUR|8RCR|9BPWR
60	52512 33113	1	 * 	258.44	DCR|4VULN|2DUR|1DMG	1LHND|2479VULN|38DUR|5RPLT|6RCR|aDMG
61	52512 33263	1	   	258.44	DCR|4VULN|2DUR|1DMG	1LHND|2478VULN|39DUR|5RPLT|6RCR|aDMG
62	21412 11614	6	 * 	258.01	DCR|5VULN|2DUR|1NUKE	1DMSP|2NUKE|3579aVULN|49DUR|69CGEN|8RCR|9BPWR
63	21412 21614	7	   	258.01	DCR|5VULN|2DUR|1NUKE	1DMSP|2NUKE|3569aVULN|49DUR|79MLV|8RCR|9BPWR
64	52233 14511	1	   	257.75	DCR|3VULN|2DUR|1DMG|1CDMG	1LHND|24aVULN|3DMG|5LIT|68DUR|7CDMG|9RCR
65	52236 33325	1	   	257.61	DCR|3VULN|3DMG|1ASPD	1LHND|245VULN|358DMG|5BPWR|6DMSP|7RCR|9ASPD|aLIT
66	31236 12223	2	   	257.50	DCR|4VULN|2TLV|1DUR|1CDMG	1FEWX|25TLV|345aVULN|5BPWR|6CDMG|7DUR|8DMSP|9RCR
67	31236 12623	2	   	257.50	DCR|4VULN|2TLV|1DUR|1CDMG	18FEWX|25TLV|345aVULN|5BPWR|6CDMG|7DUR|9RCR
68	32233 62561	1	   	256.46	DCR|3VULN|2DUR|1DMG|1ASPD|1AART	1FEWX|24aVULN|3DMG|5AART|6RCR|78DUR|9ASPD
69	32236 43243	1	   	256.29	DCR|4VULN|2DMG|1ASPD	1FEWX|245aVULN|35DMG|5BPWR|6LHND|7RCR|8BELT|9ASPD
70	32236 43363	1	   	256.29	DCR|4VULN|2DMG|1ASPD	1FEWX|2459VULN|35DMG|5BPWR|6LHND|7RCR|8ASPD|aBEXP
71	52236 33135	1	   	256.29	DCR|4VULN|2DMG|1ASPD	1LHND|2459VULN|35DMG|5BPWR|6DMSP|7RCR|8RMIN|aASPD
72	52236 33231	1	   	256.29	DCR|4VULN|2DMG|1ASPD	1LHND|2459VULN|35DMG|5BPWR|6DMSP|7RCR|8ASPD|aFEWX
73	52236 33233	1	   	256.29	DCR|4VULN|2DMG|1ASPD	1LHND|2459VULN|35DMG|5BPWR|6DMSP|7RCR|8ASPD|aMLV
74	52236 33236	1	   	256.29	DCR|4VULN|2DMG|1ASPD	1LHND|2459VULN|35DMG|5BPWR|6DMSP|7RCR|8ASPD|aLWND
75	54236 33231	2	   	256.29	DCR|4VULN|2DMG|1ASPD	1LHND|25DMG|3459VULN|5BPWR|6DMSP|7RCR|8ASPD|aFEWX
76	54236 33233	2	   	256.29	DCR|4VULN|2DMG|1ASPD	1LHND|25DMG|3459VULN|5BPWR|6DMSP|7RCR|8ASPD|aMLV
77	32236 43361	1	   	256.19	DCR|4VULN|2DMG|1ASPD	1FEWX|2459VULN|35DMG|5BPWR|6LHND|7RCR|8ASPD|aERES
78	32236 43362	1	   	256.19	DCR|4VULN|2DMG|1ASPD	1FEWX|2459VULN|35DMG|5BPWR|6LHND|7RCR|8ASPD|aLEGI
79	52236 33232	1	   	256.19	DCR|4VULN|2DMG|1ASPD	1LHND|2459VULN|35DMG|5BPWR|6DMSP|7RCR|8ASPD|aERES
