0	Index      	 *	Score 	Summary	Detail	
1	11131 11576	 * 	314.13	橙3易伤3矿等2等级2时间	17a易伤2额外掉落3挖青4加一57等级67a矿等7a序列升级8a时间9核
2	11131 11376	   	299.27	橙3易伤3矿等2等级	17a易伤2额外掉落3挖青4加一57等级67a矿等7a序列升级8a敌人爆炸9核
3	15262 12482	 * 	294.74	橙3易伤2等级2伤害2攻速	18a易伤28攻速3导弹对绿4加一59等级68伤害7核8序列升级
4	11111 11264	   	291.96	橙3矿等2易伤2等级1攻速	17易伤2额外掉落3挖青4低血量敌人57等级679矿等7序列升级8核a攻速
5	11111 11225	   	291.80	橙3易伤2矿等2等级2时间	17a易伤2额外掉落3挖青4a低血量敌人57等级67矿等7a序列升级8核9a时间
6	13123 23225	 * 	291.80	橙橙2易伤1等级	15易伤2随机技能3等级4双倍秒伤6雷电7时间8赏金塔9a核
7	13123 24625	   	291.80	橙橙2易伤1等级	15易伤2随机技能3等级4双倍秒伤6雷电7赏金塔8时间9a核
8	42113 12415	   	290.40	橙3易伤2矿等2等级1暴击	1平台28a易伤3雷电减费48矿等5暴击6低血量敌人78等级8序列升级9核
9	11131 15532	 * 	288.23	橙橙1易伤1等级1矿等1暴击	1易伤2额外掉落3挖青4加一5等级6矿等7暴击89核a赏金塔
10	11131 15533	   	288.23	橙橙1易伤1等级1矿等1暴击	1易伤2额外掉落3挖青4加一5等级6矿等7暴击89核a低血量敌人
11	11131 15535	   	288.23	橙橙1易伤1等级1矿等1暴击	1易伤2额外掉落3挖青4加一5等级6矿等7暴击89核a立即金币
12	11131 15531	   	288.13	橙橙1易伤1等级1矿等1暴击	1易伤2额外掉落3挖青4加一5等级6矿等7暴击89核a多重对甲
13	11131 15534	   	288.13	橙橙1易伤1等级1矿等1暴击1挖怪	1易伤2额外掉落3挖青4加一5等级6矿等7暴击89核a挖怪
14	11131 15536	   	288.13	橙橙1易伤1等级1矿等1暴击	1易伤2额外掉落3挖青4加一5等级6矿等7暴击89核a导弹对绿
15	11131 15537	   	288.13	橙橙1易伤1等级1矿等1暴击	1易伤2额外掉落3挖青4加一5等级6矿等7暴击89核a基地爆炸
16	15523 32321	 * 	286.60	橙3易伤3伤害3时间1技能1攻速	189易伤2攻速3技能489伤害5雷电6掉矿789时间89序列升级a核
17	15262 12436	 * 	285.99	橙2易伤3伤害3攻速1等级	18易伤289攻速3导弹对绿4加一5等级68a伤害7核8序列升级
18	31331 66225	 * 	285.91	橙橙2易伤1矿等	1赏金塔2双倍秒伤3随机技能4时间5雷电68易伤7矿等9a核
