0	Index      	 *	Score 	Summary	Detail	Bounty	
1	52233 21613	 * 	308.80	橙4易伤3伤害3时间2攻速	1双倍物品238伤害4a攻速589a易伤6核78a时间8a序列升级	8
2	52633 21613	   	308.80	橙4易伤3伤害3时间2攻速	1双倍物品238伤害38a序列升级4a攻速589a易伤6核78a时间	8
3	52324 12363	 * 	297.46	橙3易伤3伤害3时间3暴击1卖塔	1双倍物品249伤害34a暴击49a序列升级59a易伤69a时间7卖塔8核	6
4	52331 53363	   	291.32	橙3易伤3伤害3时间2暴击1卖塔	1双倍物品279伤害3a暴击49a时间59a易伤6卖塔8核9a序列升级	3
5	14233 13433	 * 	289.06	橙4易伤2等级2伤害1核弹	1379易伤2最后敌人4核弹5随机矿69等级89伤害9序列升级a核	8
6	16652 21313	   	288.99	橙4易伤3伤害2时间	1489易伤2全技能348伤害48序列升级5基地爆炸6掉矿78时间a核	8
7	11226 14332	 * 	286.26	橙4易伤3等级2伤害	1479易伤2敌人爆炸39伤害569等级8核9序列升级a雷电	1
8	14226 14332	   	286.26	橙4易伤3等级2伤害	1479易伤2最后敌人39伤害569等级8核9序列升级a雷电	2
9	16142 53112	 * 	286.03	橙2易伤2等级3时间2伤害	18易伤2全技能38等级4a伤害5金币生成678时间8序列升级9核	4
10	12235 61132	 * 	282.24	橙4易伤2等级2时间1核弹	137a易伤2低血量敌人4核弹5a时间6a等级8平台9核a序列升级	10
11	14235 61132	   	282.24	橙4易伤2等级2时间1核弹	137a易伤2最后敌人4核弹5a时间6a等级8平台9核a序列升级	10
12	16651 21222	   	281.54	橙4易伤2伤害2时间	1456易伤2全技能34伤害4序列升级7a时间8雷电9核	10
13	16651 21223	   	280.60	橙4易伤2伤害1时间1暴击	1456易伤2全技能34伤害4序列升级7时间8雷电9核a暴击	9
14	52233 21623	   	279.71	橙3易伤3伤害3时间	1双倍物品238伤害4攻速58a易伤6核789时间8序列升级	10
15	52633 21623	   	279.71	橙3易伤3伤害3时间	1双倍物品238伤害38序列升级4攻速58a易伤6核789时间	10
