0	Index      	 *	Score 	Summary	Detail	Bounty	
1	35222 61353	 * 	281.80	橙3易伤2等级2时间1暴击1全技能	1随机矿28时间38等级4雷电5暴击678易伤8序列升级9全技能a核	9
2	32251 42326	 * 	280.01	橙3易伤3伤害3时间	1随机矿2立即金币389易伤489伤害5最后敌人6攻速789时间89序列升级a核	7
3	65433 23213	 * 	279.46	橙3易伤2等级3时间2攻速1核弹	1核弹256时间349易伤79等级89攻速9序列升级a核	7
4	42421 31212	 * 	279.32	橙3易伤3时间1等级1伤害2雷电	1平台27雷电357时间467易伤7序列升级8伤害9等级a核	4
5	42423 31212	   	279.32	橙3易伤3时间1等级1伤害2雷电	1平台27雷电357时间467易伤7序列升级8伤害9等级a核	5
6	35133 63412	   	271.62	橙3易伤2等级3时间	1随机矿235时间469易伤79等级8核9序列升级a雷电	10
7	35433 23412	   	271.62	橙3易伤2等级3时间	1随机矿256时间349易伤79等级8核9序列升级a雷电	10
8	35435 12322	 * 	271.14	橙4易伤2等级2时间	1随机矿2a时间348a易伤5掉矿6核7金币生成9a等级a序列升级	9
9	35136 61133	 * 	268.45	橙2易伤2等级3时间1伤害1全技能	1随机矿239时间49易伤5伤害6全技能7最后敌人89等级9序列升级a核	8
10	35136 62133	   	268.45	橙2易伤2等级3时间1伤害1全技能	1随机矿239时间49易伤5伤害6全技能7敌人爆炸89等级9序列升级a核	8
11	34432 11325	 * 	266.57	橙3易伤2等级2伤害1全技能	1随机矿2a伤害3金币生成4全技能57a易伤6核8a等级9双倍物品a序列升级	7
12	34632 11325	   	266.47	橙3易伤2等级2伤害1全技能	1随机矿2a伤害3掉矿4全技能57a易伤6核8a等级9双倍物品a序列升级	7
13	35133 63411	   	263.31	橙3易伤2等级3时间	1随机矿235时间469易伤79等级8核9序列升级a最后敌人	9
14	35133 63412	   	263.31	橙3易伤2等级3时间	1随机矿235时间469易伤79等级8核9序列升级a矿等	9
15	35133 63413	   	263.31	橙3易伤2等级3时间	1随机矿235时间469易伤79等级8核9序列升级a低血量敌人	9
16	35133 63413	   	263.31	橙3易伤2等级3时间	1随机矿235时间469易伤79等级8核9序列升级a额外掉落	10
17	35135 12322	   	263.31	橙3易伤2等级3时间	1随机矿23a时间48a易伤5掉矿6核7金币生成9a等级a序列升级	9
18	35433 23411	   	263.31	橙3易伤2等级3时间	1随机矿256时间349易伤79等级8核9序列升级a最后敌人	9
19	35433 23412	   	263.31	橙3易伤2等级3时间	1随机矿256时间349易伤79等级8核9序列升级a矿等	9
20	35433 23413	   	263.31	橙3易伤2等级3时间	1随机矿256时间349易伤79等级8核9序列升级a低血量敌人	9
21	35433 23413	   	263.31	橙3易伤2等级3时间	1随机矿256时间349易伤79等级8核9序列升级a额外掉落	10
22	31116 32341	 * 	263.27	橙3易伤3等级3时间1卖塔	1随机矿2平台3卖塔49a时间5金币生成6核79a等级89a易伤9a序列升级	5
23	35133 63411	   	263.21	橙3易伤2等级3时间	1随机矿235时间469易伤79等级8核9序列升级a掉矿	10
24	35433 23411	   	263.21	橙3易伤2等级3时间	1随机矿256时间349易伤79等级8核9序列升级a掉矿	10
25	31111 34441	 * 	263.17	橙3易伤3等级3时间1卖塔	1随机矿2平台3卖塔49a时间5掉矿6核79a易伤89a等级9a序列升级	4
26	31131 31441	 * 	263.17	橙3易伤3等级3时间1卖塔	1随机矿2平台3卖塔49a易伤5掉矿6核79a时间89a等级9a序列升级	4
27	35236 61123	 * 	263.05	橙2易伤2等级2伤害2时间	1随机矿27时间3a等级4额外掉落57易伤67伤害7序列升级8赏金塔9核	5
28	43532 44442	   	261.05	橙3易伤2伤害1等级2雷电	1平台289易伤39雷电4等级5加一6攻速79伤害9序列升级a核	1
29	42122 44442	   	261.05	橙3易伤2伤害1等级2雷电	1平台29雷电389易伤4等级5加一6攻速79伤害9序列升级a核	4
30	42132 44442	   	261.05	橙3易伤2伤害1等级2雷电	1平台29雷电389易伤4等级5加一6攻速79伤害9序列升级a核	3
31	41326 22115	   	259.85	橙3易伤2等级2时间1全技能	1平台27等级3策反47a易伤57时间6全技能7序列升级8矿等9核	1
32	43616 21132	 * 	259.75	橙3易伤3等级2时间1全技能	1平台28a易伤3金币生成478等级58时间6全技能8序列升级9核	1
33	21133 33114	 * 	259.70	橙5易伤1等级2暴击	1立即金币23679易伤39序列升级49暴击59最后敌人8核a等级	1
34	43143 43212	 * 	259.60	橙5易伤1等级1伤害	1平台2最后敌人34679易伤5伤害8等级a核	9
35	16263 32115	   	259.48	橙2易伤2等级1伤害1时间2雷电1暴击	1低血量敌人2暴击3a易伤4a雷电5时间6a等级7伤害8敌人爆炸9核a序列升级	10
36	62253 43213	   	256.77	橙2易伤2等级2伤害1时间1核弹	1核弹2立即金币38易伤48伤害5金币生成6雷电78等级8序列升级9时间a核	8
37	35151 63133	 * 	256.18	橙2等级3时间1易伤2伤害1全技能	1随机矿239时间49伤害5最后敌人6全技能7易伤89等级9序列升级a核	8
38	11436 12251	   	255.67	橙3易伤2等级1伤害1时间	1a低血量敌人2金币生成34a易伤5伤害6随机矿7时间8a等级9核a序列升级	9
39	41126 21135	 * 	255.02	橙2易伤3等级2时间1伤害1全技能	1平台278等级3掉矿48易伤58时间6全技能8序列升级9核a伤害	1
40	42122 66223	   	255.02	橙4易伤2等级2雷电1卖塔	1平台28雷电3678易伤48等级5卖塔8序列升级9随机矿a核	9
41	24314 11212	   	254.63	橙2易伤3时间1等级1伤害2雷电	1立即金币27雷电347时间57易伤6平台7序列升级8伤害9等级a核	4
42	42123 11212	   	254.63	橙2易伤3时间1等级1伤害2雷电	1平台27雷电37易伤4双倍矿567时间7序列升级8伤害9等级a核	3
43	42133 11212	   	254.63	橙2易伤3时间1等级1伤害2雷电	1平台27雷电37易伤4立即金币567时间7序列升级8伤害9等级a核	4
44	42422 11212	   	254.63	橙2易伤3时间1等级1伤害2雷电	1平台27雷电367时间47易伤5双倍矿7序列升级8伤害9等级a核	5
45	42423 11212	   	254.63	橙2易伤3时间1等级1伤害2雷电	1平台27雷电367时间47易伤5双倍矿7序列升级8伤害9等级a核	4
46	42424 11212	   	254.63	橙2易伤3时间1等级1伤害2雷电	15平台27雷电367时间47易伤7序列升级8伤害9等级a核	5
47	42426 11212	   	254.63	橙2易伤3时间1等级1伤害2雷电	1平台27雷电367时间47易伤5立即金币7序列升级8伤害9等级a核	4
48	43523 11212	   	254.63	橙2易伤3时间1等级1伤害2雷电	1平台27易伤37雷电4双倍矿567时间7序列升级8伤害9等级a核	1
49	42421 31242	   	253.12	橙3易伤3时间1伤害2雷电	1平台27雷电357时间467易伤7序列升级8伤害9策反a核	4
50	42423 31242	   	253.12	橙3易伤3时间1伤害2雷电	1平台27雷电357时间467易伤7序列升级8伤害9策反a核	5
51	62231 11641	   	252.18	橙3易伤2伤害2时间1核弹1全技能	1核弹2立即金币379易伤4全技能59时间6核89伤害9序列升级a矿等	7
52	62231 11642	   	252.18	橙3易伤2伤害2时间1核弹1全技能	1核弹2立即金币379易伤4全技能59时间6核89伤害9序列升级a基地爆炸	7
53	62231 11643	   	252.18	橙3易伤2伤害2时间1核弹1全技能	1核弹2立即金币379易伤4全技能59时间6核89伤害9序列升级a金币生成	7
54	64332 11513	   	252.08	橙3易伤2伤害2时间1核弹1全技能	1核弹2a伤害3随机矿4全技能57a易伤6核8a时间9挖青a序列升级	9
