0	Index      	 *	Score 	Summary	Detail	Bounty	
1	32553 61332	 * 	308.89	橙4易伤2等级2伤害2时间	19时间2579易伤3低血量敌人46伤害89等级9序列升级a核	10
2	13553 61332	   	308.89	橙4易伤2等级2伤害2时间	1579易伤29时间3低血量敌人46伤害89等级9序列升级a核	10
3	35331 41432	 * 	295.24	橙5易伤3时间2伤害	129时间3低血量敌人45789易伤69伤害9序列升级a核	9
4	13553 51332	   	291.30	橙4易伤2等级2时间1伤害	1579易伤29时间3低血量敌人4伤害6立即金币89等级9序列升级a核	10
5	32553 51332	   	291.30	橙4易伤2等级2时间1伤害	19时间2579易伤3低血量敌人4伤害6立即金币89等级9序列升级a核	10
6	13553 62332	   	287.84	橙3易伤2等级2伤害2时间	159易伤29时间3低血量敌人46伤害7双倍矿89等级9序列升级a核	10
7	32553 62332	   	287.84	橙3易伤2等级2伤害2时间	19时间259易伤3低血量敌人46伤害7双倍矿89等级9序列升级a核	10
8	35213 21524	 * 	284.58	橙2易伤2等级3时间2伤害	123时间4a易伤5a等级6挖尘7雷电8核9a伤害a序列升级	1
9	35213 21524	   	284.58	橙2易伤2等级3时间2伤害	123时间4a易伤5a等级6挖尘7雷电8核9a伤害a序列升级	2
10	12122 44421	 * 	284.46	橙4易伤2等级3时间	1278易伤3立即金币4金币生成57等级679时间7序列升级a核	6
11	14355 12322	   	280.80	橙4易伤2等级2时间	1379易伤2策反47等级57时间6加一7序列升级8核a全技能	2
12	14355 12334	   	280.80	橙4易伤2等级2时间	137a易伤2策反47等级57时间6加一7序列升级8核9全技能	2
13	12225 33226	   	279.81	橙3易伤2等级2时间1伤害	12a易伤3a时间4基地爆炸5全技能6核7伤害8赏金塔9a等级a序列升级	2
14	12255 33226	   	279.81	橙3易伤2等级2时间1伤害	12a易伤3a时间4低血量敌人5全技能6核7伤害8赏金塔9a等级a序列升级	2
15	13225 33226	   	279.81	橙3易伤2等级2时间1伤害	12a易伤2a序列升级3a时间4基地爆炸5全技能6核7伤害8赏金塔9a等级	1
16	13255 33226	   	279.81	橙3易伤2等级2时间1伤害	12a易伤2a序列升级3a时间4低血量敌人5全技能6核7伤害8赏金塔9a等级	1
17	13342 43134	   	279.72	橙4易伤2伤害2时间2攻速	156a易伤28时间3a攻速4赏金邻近7a伤害9核a序列升级	2
18	13353 25363	   	279.67	橙3易伤2等级2时间1伤害1卖塔	159易伤29时间3基地爆炸4伤害6全技能79等级8卖塔9序列升级a核	10
19	32353 25363	   	279.67	橙3易伤2等级2时间1伤害1卖塔	19时间259易伤3基地爆炸4伤害6全技能79等级8卖塔9序列升级a核	10
20	14355 12311	   	279.44	橙4易伤2等级2时间	137a易伤2策反47等级57时间6加一7序列升级8核9雷电	2
