0	Index      	 *	Score 	Summary	Detail	
1	15524 21112	 * 	291.84	ACR|5VULN|1LIT|2DMG|1MLV	1LIT|2578aVULN|35DMG|4RCR|5BPWR|6LHND|9MLV
2	15524 31112	   	291.84	ACR|5VULN|1LIT|2DMG|1MLV	1LIT|2578aVULN|35DMG|4RCR|5BPWR|6FEWX|9MLV
3	14622 31134	 * 	288.48	ACR|4VULN|2MLV|1LIT|1DMG|1ASPD	1LIT|2ASPD|3789VULN|4RCR|5DMG|6aMLV
4	15414 22113	 * 	285.58	DCR|2MLV|3VULN|1LIT|1DMG	1LIT|238VULN|4TLV|59MLV|6RCR|7NUKE|aDMG
5	14622 35131	 * 	284.99	ACR|2LIT|2VULN|1MLV|2ASPD|2CDMG|1DMG	1aLIT|29ASPD|3aVULN|4RCR|5DMG|6MLV|7aCDMG|8LEGI|aBPWR
6	15414 22133	 * 	283.56	DCR|4VULN|1LIT|1MLV|1DMG	1LIT|2389VULN|4TLV|5MLV|6RCR|7NUKE|aDMG
7	15362 41321	 * 	282.64	DCR|1LIT|2VULN|3DMG|1MLV|1DUR	1LIT|2aVULN|3DUR|4MLV|58aDMG|6RCR|7ZMB|9aCGEN|aBPWR
8	14612 31421	 * 	282.55	DCR|1LIT|2VULN|2DMG|1MLV|2ASPD	1LIT|2aASPD|37VULN|4DUST|5aDMG|6MLV|8RCR|9aCGEN|aBPWR
9	31113 44331	 * 	282.22	DCR|2LIT|2VULN|1MLV|1DMG|1CDMG	1ZMB|2DMG|3CRUSTR|47VULN|5MLV|6aLIT|8RCR|9CDMG
10	31113 14336	 * 	281.62	DCR|2LIT|2MLV|2DMG|1VULN	1ZMB|2aDMG|3CRUSTR|4VULN|5aMLV|6MBVNT|7RCR|8ERES|9aLIT|aBPWR
11	15315 31521	 * 	281.00	DCR|3LIT|3VULN|1MLV|1DUR	15aLIT|27aVULN|3DUR|4MBVNT|6MLV|8RCR|9aCGEN|aBPWR
12	15115 31521	   	280.90	DCR|3LIT|3VULN|1MLV	15aLIT|27aVULN|3LHND|4MBVNT|6MLV|8RCR|9aERES|aBPWR
13	14624 21112	 * 	280.29	ACR|5VULN|1LIT|1MLV|2ASPD	1LIT|25ASPD|3578aVULN|4RCR|5BPWR|6LHND|9MLV
14	14624 31112	   	280.29	ACR|5VULN|1LIT|1MLV|2ASPD	1LIT|25ASPD|3578aVULN|4RCR|5BPWR|6FEWX|9MLV
15	15521 51112	 * 	280.13	ACR|2LIT|4VULN|1MLV|1DMG	16LIT|278aVULN|3DMG|4RCR|5LHND|9MLV
16	15523 51112	   	280.13	ACR|2LIT|4VULN|1MLV|1DMG	16LIT|278aVULN|3DMG|4RCR|5LWND|9MLV
17	15162 21631	   	279.30	DCR|3LIT|3VULN|1MLV	15aLIT|27aVULN|3LHND|4MLV|6LEGI|8aCGEN|9RCR|aBPWR
18	13434 31631	   	279.30	DCR|3LIT|3VULN|1MLV	15aLIT|2DUST|37aVULN|4FEWX|6MLV|8aCGEN|9RCR|aBPWR
19	12652 22152	   	278.78	DCR|2LIT|2VULN|1MLV|1DMG|1ASPD	13LIT|2VENTOX|4DMG|58VULN|6RCR|7DUST|9ASPD|aMLV
20	13163 31634	 * 	278.73	DCR|2LIT|2MLV|2VULN|1DMG	15LIT|2DUST|3LHND|45MLV|5BPWR|67VULN|8CGEN|9RCR|aDMG
21	11652 22152	   	278.68	DCR|2LIT|2VULN|1MLV|1DMG|1ASPD	13LIT|2SPLREG|4DMG|58VULN|6RCR|7DUST|9ASPD|aMLV
22	15522 61112	 * 	278.45	ACR|2LIT|3VULN|2DMG|1MLV|1DUR	16LIT|28aVULN|35DMG|4RCR|7DUR|9MLV
23	15522 63112	   	278.45	ACR|2LIT|3VULN|2DMG|1MLV	16LIT|28aVULN|35DMG|4RCR|7DUST|9MLV
24	15352 62223	 * 	278.27	DCR|3LIT|2VULN|3DMG|2DUR	167LIT|28VULN|38DUR|458DMG|8BPWR|9RCR|aLHND
25	15352 62221	 * 	278.17	DCR|3LIT|2VULN|3DMG|3DUR	167LIT|28VULN|38aDUR|458DMG|8BPWR|9RCR
26	15352 62222	   	278.17	DCR|3LIT|2VULN|3DMG|2DUR	167LIT|28VULN|38DUR|458DMG|8BPWR|9RCR|aMBVNT
27	14622 21112	   	277.85	ACR|4VULN|1LIT|1MLV|1DMG|1ASPD	1LIT|2ASPD|378aVULN|4RCR|5DMG|6ZMB|9MLV
28	14622 31131	   	277.85	ACR|4VULN|1LIT|1MLV|1DMG|1ASPD	1LIT|2ASPD|3789VULN|4RCR|5DMG|6MLV|aZMB
29	14622 31152	   	277.85	ACR|4VULN|1LIT|1MLV|1DMG|1ASPD	1LIT|2ASPD|378aVULN|4RCR|5DMG|6MLV|9ZMB
30	15421 33531	 * 	276.98	DCR|2LIT|4VULN|2ASPD	19LIT|239aVULN|4BEXP|5CANSTR|69ASPD|7BELT|8RCR|9BPWR
31	15431 33531	   	276.98	DCR|2LIT|4VULN|2ASPD	19LIT|239aVULN|4FEWX|5CANSTR|69ASPD|7BELT|8RCR|9BPWR
32	31113 44334	   	276.93	DCR|1LIT|2VULN|2DMG|1MLV|1CDMG	1ZMB|2aDMG|3CRUSTR|47VULN|5MLV|6LIT|8RCR|9CDMG
33	13153 31463	 * 	276.20	DCR|2LIT|3VULN|2DMG	15LIT|2DUST|3LHND|45DMG|5BPWR|679VULN|8RCR|aZMB
34	15622 31113	 * 	276.08	ACR|2MLV|3VULN|1LIT|1DMG|1NUKE	1LIT|278VULN|3ERES|4RCR|5DMG|69MLV|aNUKE
35	43313 44331	   	275.80	DCR|2LIT|2VULN|1MLV|1ASPD|1CDMG	1CRUSTR|2ASPD|3ZMB|47VULN|5MLV|6aLIT|8RCR|9CDMG
36	15363 26311	   	275.59	DCR|2LIT|3VULN|1MLV|2ZMB|1DUR|1SELL	1aLIT|28aVULN|3DUR|4MLV|5SELL|6RMIN|7RCR|9aZMB|aBPWR
37	15524 21113	   	274.95	ACR|4VULN|1LIT|2DMG|1MLV	1LIT|2578VULN|35DMG|4RCR|5BPWR|6LHND|9MLV|aCGEN
38	15524 31113	   	274.95	ACR|4VULN|1LIT|2DMG|1MLV	1LIT|2578VULN|35DMG|4RCR|5BPWR|6FEWX|9MLV|aCGEN
39	15524 21212	   	274.95	ACR|4VULN|1LIT|2DMG|1MLV	1LIT|257aVULN|35DMG|4RCR|5BPWR|6LHND|8RCVC|9MLV
40	15524 31212	   	274.95	ACR|4VULN|1LIT|2DMG|1MLV	1LIT|257aVULN|35DMG|4RCR|5BPWR|6FEWX|8RCVC|9MLV
